Ano,faixa_etaria,nMx,Local,sexo,ax,n,nqx,lx,dx,Lx,Tx,ex
2059,75-79,0.0218831560634362,Minas Gerais,Ambos,2.5,5,0.1037403638847613,79494.42379613829,8246.780451420816,376855.16785213945,1009914.8240306724,12.704222205831403
2059,80-84,0.0397957471767653,Minas Gerais,Ambos,2.5,5,0.1809737699021925,71247.64334471746,12893.954612740376,324003.3301917364,633059.6561785331,8.885341696364618
2059,85-89,0.1130665007726092,Minas Gerais,Ambos,2.5,5,0.44074793658267,58353.68873197709,25719.267900606304,227470.27390836968,309056.32598679664,5.29626031708665
2059,90+,0.1283532979443148,Minas Gerais,Ambos,2.5,5,1.0,32634.420831370782,32634.420831370782,81586.05207842696,81586.05207842696,2.5
2060,0,0.0110210125615815,Minas Gerais,Ambos,0.0792196164438565,1,0.010910295621619,100000.0,1091.029562161909,99454.48521891906,8123785.60154779,81.2378560154779
2060,1-4,0.0004851665564143,Minas Gerais,Ambos,1.6103825342209472,4,0.0019384188955251,98908.9704378381,191.7270172336441,395252.4277168851,8024331.116328871,81.12844649790354
2060,5-9,7.528527262971901e-05,Minas Gerais,Ambos,2.5,5,0.0003763555280772,98717.24342060446,37.15278027789228,493493.3351523276,7629078.688611986,77.28212847381464
2060,10-14,0.0001476192695072,Minas Gerais,Ambos,2.5,5,0.0007378240549164,98680.09064032655,72.80854461576831,493218.4318400934,7135585.353459658,72.31028373765632
2060,15-19,0.0001118984740172,Minas Gerais,Ambos,2.5,5,0.0005593358980027,98607.2820957108,55.154592680610335,492898.52399685245,6642366.921619564,67.36182947596416
2060,20-24,0.0006870809262814,Minas Gerais,Ambos,2.5,5,0.003429513747701,98552.1275030302,337.9858761368254,491915.67282480886,6149468.397622712,62.39812932941132
2060,25-29,0.0011770852118314,Minas Gerais,Ambos,2.5,5,0.0058681577548725,98214.14162689335,576.3360768260089,489629.86794240185,5657552.724797903,57.6042577075146
2060,30-34,0.001439138175296,Minas Gerais,Ambos,2.5,5,0.0071698947035287,97637.80555006737,700.0527848775973,486438.8957881428,5167922.8568555005,52.92952691573407
2060,35-39,0.001277240695425,Minas Gerais,Ambos,2.5,5,0.0063658765855323,96937.75276518975,617.0937705820457,483146.0293994937,4681483.961067358,48.29371248585901
2060,40-44,0.0010313436410729,Minas Gerais,Ambos,2.5,5,0.0051434565274078,96320.65899460771,495.4211222300406,480364.7421674635,4198337.931667864,43.58709725919647
2060,45-49,0.0021386645143722,Minas Gerais,Ambos,2.5,5,0.0106364530600654,95825.23787237768,1019.2406445991536,476578.0877503905,3717973.1895004,38.79951954256649
2060,50-54,0.0028619918231189,Minas Gerais,Ambos,2.5,5,0.0142082990265092,94805.99722777851,1347.031958118684,470662.4062435959,3241395.1017500097,34.18976854346371
2060,55-59,0.0035764117678945,Minas Gerais,Ambos,2.5,5,0.0177235916847957,93458.96526965984,1656.4285397229626,463153.7549989919,2770732.695506414,29.64651585336879
2060,60-64,0.0083338431591394,Minas Gerais,Ambos,2.5,5,0.0408187726722006,91802.5367299369,3747.266877510643,449644.51645590784,2307578.940507422,25.13633089786852
2060,65-69,0.008533258812419,Minas Gerais,Ambos,2.5,5,0.0417750997175832,88055.26985242625,3678.517678743805,431080.0550652717,1857934.4240515144,21.09963920575415
2060,70-74,0.0111803582046294,Minas Gerais,Ambos,2.5,5,0.0543817718017811,84376.75217368244,4588.557282084643,410412.3676632006,1426854.368986243,16.91051542312488
2060,75-79,0.0215272572975036,Minas Gerais,Ambos,2.5,5,0.1021393370171086,79788.1948915978,8149.513328019656,378567.1911379398,1016442.0013230424,12.73925300232704
2060,80-84,0.0392161590382761,Minas Gerais,Ambos,2.5,5,0.1785733891218634,71638.68156357814,12792.762159030102,326211.50242031546,637874.8101851025,8.904055689788194
2060,85-89,0.1130665007726092,Minas Gerais,Ambos,2.5,5,0.44074793658267,58845.91940454803,25936.217553864648,229389.0531380785,311663.307764787,5.29626031708665
2060,90+,0.1271634629393743,Minas Gerais,Ambos,2.5,5,1.0,32909.701850683385,32909.701850683385,82274.25462670845,82274.25462670845,2.5
2061,0,0.0110210125615815,Minas Gerais,Ambos,0.0792196164438565,1,0.010910295621619,100000.0,1091.029562161909,99454.48521891906,8134673.699383103,81.34673699383103
2061,1-4,0.0004851665564143,Minas Gerais,Ambos,1.6103825342209472,4,0.0019384188955251,98908.9704378381,191.7270172336441,395252.4277168851,8035219.214164184,81.23852850348014
2061,5-9,7.322666182177397e-05,Minas Gerais,Ambos,2.5,5,0.0003660662945769,98717.24342060446,36.13705550983408,493495.87446424767,7639966.7864473,77.39242427886384
2061,10-14,0.000145076712359,Minas Gerais,Ambos,2.5,5,0.0007251205665256,98681.10636509462,71.55569975283954,493226.642576091,7146470.911983052,72.41984991071092
2061,15-19,0.0001055451310777,Minas Gerais,Ambos,2.5,5,0.0005275864449376,98609.55066534175,52.025062272422296,492917.6906710278,6653244.269406961,67.47058702241276
2061,20-24,0.000674210885152,Minas Gerais,Ambos,2.5,5,0.0033653819828463,98557.52560306936,331.6837209384923,491958.4187130006,6160326.578735934,62.5048827173892
2061,25-29,0.0011744325712622,Minas Gerais,Ambos,2.5,5,0.0058549721812275,98225.84188213086,575.1095716975337,489691.4354814105,5668368.160022933,57.707503966470114
2061,30-34,0.0014365137321391,Minas Gerais,Ambos,2.5,5,0.0071568663188307,97650.73231043332,698.8732370817003,486506.4784594624,5178676.724541523,53.0326460643267
2061,35-39,0.0012603100521609,Minas Gerais,Ambos,2.5,5,0.0062817578543821,96951.85907335165,609.0281022309808,483236.7251111807,4692170.24608206,48.39690843403083
2061,40-44,0.0010041708647185,Minas Gerais,Ambos,2.5,5,0.0050082813979376,96342.83097112064,482.5120081773164,480507.87483516,4208933.520970879,43.687044262094936
2061,45-49,0.0021031393530463,Minas Gerais,Ambos,2.5,5,0.0104606960116258,95860.31896294332,1002.7656562488396,476794.6806740946,3728425.646135719,38.89435885955079
2061,50-54,0.0028109410453834,Minas Gerais,Ambos,2.5,5,0.0139566270870817,94857.55330669448,1323.8914978945145,470978.03778873617,3251630.9654616243,34.27909377915763
2061,55-59,0.0035001974891722,Minas Gerais,Ambos,2.5,5,0.0173491736110796,93533.66180879998,1622.731737200878,463611.4797009977,2780652.927672888,29.7289005252147
2061,60-64,0.0082581550659033,Minas Gerais,Ambos,2.5,5,0.0404555547191471,91910.93007159913,3718.307660799283,450258.8812059973,2317041.44797189,25.20963987816141
2061,65-69,0.0083142878190321,Minas Gerais,Ambos,2.5,5,0.0407249418747605,88192.62241079983,3591.639421462524,431984.0135003429,1866782.5667658928,21.16710577071231
2061,70-74,0.0109543630209011,Minas Gerais,Ambos,2.5,5,0.0533118224630895,84600.98298933731,4510.232585330409,411729.3334833605,1434798.55326555,16.959596715872497
2061,75-79,0.0211771467246097,Minas Gerais,Ambos,2.5,5,0.1005617084844188,80090.7504040069,8054.062694426092,380318.5952839693,1023069.2197821896,12.77387481852094
2061,80-84,0.038645012063331,Minas Gerais,Ambos,2.5,5,0.1762017622475623,72036.68770958082,12692.991320905456,328450.9602456405,642750.6244982202,8.922545510275244
2061,85-89,0.1130665007726092,Minas Gerais,Ambos,2.5,5,0.44074793658267,59343.69638867536,26155.61173249712,231329.452612134,314299.6642525796,5.29626031708665
2061,90+,0.1259846577043085,Minas Gerais,Ambos,2.5,5,1.0,33188.084656178245,33188.084656178245,82970.21164044562,82970.21164044562,2.5
2062,0,0.0110210125615815,Minas Gerais,Ambos,0.0792196164438565,1,0.010910295621619,100000.0,1091.029562161909,99454.48521891906,8145288.691677931,81.4528869167793
2062,1-4,0.0004851665564143,Minas Gerais,Ambos,1.6103825342209472,4,0.0019384188955251,98908.9704378381,191.7270172336441,395252.4277168851,8045834.206459012,81.34584932835413
2062,5-9,7.122434194976605e-05,Minas Gerais,Ambos,2.5,5,0.0003560583097018,98717.24342060446,35.149094830763495,493498.3443659454,7650581.778742127,77.4999535404904
2062,10-14,0.0001425779475752,Minas Gerais,Ambos,2.5,5,0.0007126357225297,98682.0943257737,70.32438559059982,493234.660664892,7157083.434376182,72.52666740887057
2062,15-19,9.958559175675397e-05,Minas Gerais,Ambos,2.5,5,0.0004978040235131,98611.76994018308,49.08933584197315,492936.12636131054,6663848.77371129,67.57660650197754
2062,20-24,0.0006615790780963,Minas Gerais,Ambos,2.5,5,0.0033024333384727,98562.68060434112,325.4966823570156,491999.6613158131,6170912.64734998,62.609018033121416
2062,25-29,0.0011718933539327,Minas Gerais,Ambos,2.5,5,0.0058423502411163,98237.1839219841,573.9360351731956,489751.0795219876,5678912.986034167,57.80818178322502
2062,30-34,0.0014338940749729,Minas Gerais,Ambos,2.5,5,0.0071438615230888,97663.24788681092,697.6927187984785,486572.0076370584,5189161.906512179,53.13321048390976
2062,35-39,0.0012436038354145,Minas Gerais,Ambos,2.5,5,0.0061987472125518,96965.55516801243,601.0649648112573,483325.113428034,4702589.898875121,48.49752977463939
2062,40-44,0.0009777140085924,Minas Gerais,Ambos,2.5,5,0.0048766501201184,96364.49020320116,469.9359027245944,480647.6112591944,4219264.785447087,43.78443528887081
2062,45-49,0.0020682042969373,Minas Gerais,Ambos,2.5,5,0.0102878281586767,95894.55430047658,986.5466959961976,477006.4047623924,3738617.174187893,38.98675166134343
2062,50-54,0.0027608008858706,Minas Gerais,Ambos,2.5,5,0.0137093822427517,94908.0076044804,1301.1301541478067,471287.2126370325,3261610.7694255006,34.36602297055836
2062,55-59,0.0034256073568453,Minas Gerais,Ambos,2.5,5,0.0169825975068323,93606.87745033258,1589.6879236103807,464060.167442637,2790323.5567884683,29.8089588371218
2062,60-64,0.0081831543731076,Minas Gerais,Ambos,2.5,5,0.0400955026459893,92017.1895267222,3689.475466145192,450862.258968248,2326263.3893458312,25.28074810055217
2062,65-69,0.0081144297643448,Minas Gerais,Ambos,2.5,5,0.0397654636667972,88327.714060577,3512.3925042471305,432857.5890422672,1875401.1303775832,21.23230687359795
2062,70-74,0.0107329360112988,Minas Gerais,Ambos,2.5,5,0.052262358677774,84815.32155632987,4432.648756547656,412994.9858902802,1442543.541335316,17.008053673147423
2062,75-79,0.0208327302079329,Minas Gerais,Ambos,2.5,5,0.0990071765456052,80382.67279978222,7958.461477095655,382017.2103061719,1029548.5554450358,12.808090594467334
2062,80-84,0.0380821833142139,Minas Gerais,Ambos,2.5,5,0.1738586263705663,72424.21132268656,12591.5738965339,330642.12187209807,647531.3451388639,8.940813207530608
2062,85-89,0.1130665007726092,Minas Gerais,Ambos,2.5,5,0.44074793658267,59832.637426152665,26371.111485875823,233235.40841607377,316889.2232667658,5.296260317086649
2062,90+,0.1248167799931565,Minas Gerais,Ambos,2.5,5,1.0,33461.525940276835,33461.525940276835,83653.81485069208,83653.81485069208,2.5
2063,0,0.0110210125615815,Minas Gerais,Ambos,0.0792196164438565,1,0.010910295621619,100000.0,1091.029562161909,99454.48521891906,8155383.29135495,81.5538329135495
2063,1-4,0.0004851665564143,Minas Gerais,Ambos,1.6103825342209472,4,0.0019384188955251,98908.9704378381,191.7270172336441,395252.4277168851,8055928.806136031,81.44790882439715
2063,5-9,6.927677378663154e-05,Minas Gerais,Ambos,2.5,5,0.0003463238884289,98717.24342060446,34.18813959641276,493500.7467540313,7660676.378419146,77.60221125481908
2063,10-14,0.0001401222208873,Minas Gerais,Ambos,2.5,5,0.0007003657624214,98683.05528100806,69.11423324996609,493242.4908219153,7167175.631665114,72.62822995554806
2063,15-19,9.397958457979224e-05,Minas Gerais,Ambos,2.5,5,0.0004697875468027,98613.94104775808,46.3276014453761,492953.886235177,6673933.140843199,67.67737978964918
2063,20-24,0.0006491816643398,Minas Gerais,Ambos,2.5,5,0.0032406488970877,98567.61344631272,319.4230278033658,492039.5096620551,6180979.254608022,62.70801370243833
2063,25-29,0.0011693830106902,Minas Gerais,Ambos,2.5,5,0.0058298716712339,98248.19041850934,572.7743420708636,489809.0162373695,5688939.744945967,57.90376108417571
2063,30-34,0.0014312791950695,Minas Gerais,Ambos,2.5,5,0.0071308802739014,97675.41607643849,696.5116977445907,486635.8011378308,5199130.728708597,53.22865197359262
2063,35-39,0.0012271190702683,Minas Gerais,Ambos,2.5,5,0.0061168301540129,96978.90437869389,593.2034866067302,483411.5131769526,4712494.927570766,48.59298996788928
2063,40-44,0.0009519542103681,Minas Gerais,Ambos,2.5,5,0.0047484702362549,96385.70089208716,457.68463188665146,480784.2928807192,4229083.414393813,43.87666817019538
2063,45-49,0.0020338495438612,Minas Gerais,Ambos,2.5,5,0.0101178024993111,95928.0162602005,970.5807226714192,477213.629494324,3748299.1215130943,39.07408145860119
2063,50-54,0.0027115551014283,Minas Gerais,Ambos,2.5,5,0.0134664876985983,94957.43553752908,1278.7431375565773,471590.31984375394,3271085.4920187704,34.44791314658
2063,55-59,0.0033526067599254,Minas Gerais,Ambos,2.5,5,0.0166237019607059,93678.6923999725,1557.2866625257889,464500.245343548,2799495.1721750163,29.884012046434567
2063,60-64,0.0081088348377707,Minas Gerais,Ambos,2.5,5,0.039738590030741,92121.40573744672,3660.774775655952,451455.0917480937,2334994.926831468,25.346931130061
2063,65-69,0.0079636756381645,Minas Gerais,Ambos,2.5,5,0.0390411015182037,88460.63096179075,3453.6004737436265,433669.1536245947,1883539.8350833743,21.292407872344267
2063,70-74,0.0105159848366207,Minas Gerais,Ambos,2.5,5,0.0512330102848782,85007.03048804712,4355.166067281075,414147.23727203294,1449870.6814587796,17.055891414330095
2063,75-79,0.0204939151416546,Minas Gerais,Ambos,2.5,5,0.0974754421107414,80651.86442076604,7861.576141469744,383605.3817501558,1035723.4441867468,12.841903304098588
2063,80-84,0.0375275516436826,Minas Gerais,Ambos,2.5,5,0.1715437188021688,72790.28827929629,12486.716744112406,332734.64953620045,652118.0624365909,8.95886082954383
2063,85-89,0.1130665007726092,Minas Gerais,Ambos,2.5,5,0.44074793658267,60303.57153518389,26578.67472269773,235071.1708691751,319383.41290039045,5.29626031708665
2063,90+,0.1236597285077771,Minas Gerais,Ambos,2.5,5,1.0,33724.89681248615,33724.89681248615,84312.24203121537,84312.24203121537,2.5
2064,0,0.0110210125615815,Minas Gerais,Ambos,0.0792196164438565,1,0.010910295621619,100000.0,1091.029562161909,99454.48521891906,8165039.056101727,81.65039056101728
2064,1-4,0.0004851665564143,Minas Gerais,Ambos,1.6103825342209472,4,0.0019384188955251,98908.9704378381,191.7270172336441,395252.4277168851,8065584.570882808,81.54553156482235
2064,5-9,6.738246019414292e-05,Minas Gerais,Ambos,2.5,5,0.0003368555555805,98717.24342060446,33.2534518778283,493503.0834733277,7670332.143165924,77.70002359653569
2064,10-14,0.0001377087910178,Minas Gerais,Ambos,2.5,5,0.0006883069902804,98683.98996872664,67.92488012424069,493250.1376433225,7176829.059692596,72.72536367821127
2064,15-19,8.86883527924733e-05,Minas Gerais,Ambos,2.5,5,0.0004433434654581,98616.0650886024,43.72078804623087,492971.0234728964,6683578.922049274,67.77373358026766
2064,20-24,0.0006370147496676,Minas Gerais,Ambos,2.5,5,0.0031800094660036,98572.34430055616,313.46098796194025,492078.069032876,6190607.898576377,62.80268509898316
2064,25-29,0.0011668226850241,Minas Gerais,Ambos,2.5,5,0.0058171444847534,98258.88331259423,571.5861211398945,489865.4512601215,5698529.829543501,57.99505996230977
2064,30-34,0.001428669083717,Minas Gerais,Ambos,2.5,5,0.007117922528942,97687.29719145436,695.3306134705069,486698.1594235955,5208664.37828338,53.319771639040006
2064,35-39,0.0012108528212398,Minas Gerais,Ambos,2.5,5,0.006035992360253,96991.96657798384,585.4427692706327,483496.2259667426,4721966.218859784,48.68409606957718
2064,40-44,0.0009268731046844,Minas Gerais,Ambos,2.5,5,0.0046236516774592,96406.5238087132,445.7501855261704,480918.2435797505,4238469.992893042,43.964555773247056
2064,45-49,0.0020000654544574,Minas Gerais,Ambos,2.5,5,0.0099505727801132,95960.77362318702,954.8646619734916,477416.70646100136,3757551.749313292,39.15716398940487
2064,50-54,0.0026631877386419,Minas Gerais,Ambos,2.5,5,0.0132278679538518,95005.90896121351,1256.7256185746066,471887.7307596311,3280135.0428522904,34.52558981559154
2064,55-59,0.0032811618249934,Minas Gerais,Ambos,2.5,5,0.0162723287650976,93749.18334263892,1525.517532810832,464932.1228811675,2808247.3120926595,29.95489893313465
2064,60-64,0.0080351902736102,Minas Gerais,Ambos,2.5,5,0.0393847906511307,92223.66580982807,3632.2097709999207,452037.8046216407,2343315.189211492,25.409044073823505
2064,65-69,0.0078520955657466,Minas Gerais,Ambos,2.5,5,0.0385046228822473,88591.45603882817,3411.180605364274,434429.3286807302,1891277.3845898511,21.348304556151955
2064,70-74,0.0103034190241719,Minas Gerais,Ambos,2.5,5,0.0502234129497466,85180.2754334639,4278.044148268021,415206.26679664943,1456848.055909121,17.103115110811018
2064,75-79,0.0201606104260597,Minas Gerais,Ambos,2.5,5,0.0959662087581986,80902.23128519587,7763.880416519176,385101.4553846815,1041641.7891124716,12.87531595315937
2064,80-84,0.0369809976688921,Minas Gerais,Ambos,2.5,5,0.1692567771421184,73138.3508686767,12379.161553521672,334743.8504595793,656540.33372779,8.976690422055572
2064,85-89,0.1130665007726092,Minas Gerais,Ambos,2.5,5,0.44074793658267,60759.18931515503,26779.48731909039,236847.22827804915,321796.4832682107,5.29626031708665
2064,90+,0.1225134028890631,Minas Gerais,Ambos,2.5,5,1.0,33979.70199606463,33979.70199606463,84949.25499016157,84949.25499016157,2.5
2065,0,0.0110210125615815,Minas Gerais,Ambos,0.0792196164438565,1,0.010910295621619,100000.0,1091.029562161909,99454.48521891906,8174569.593072693,81.74569593072692
2065,1-4,0.0004851665564143,Minas Gerais,Ambos,1.6103825342209472,4,0.0019384188955251,98908.9704378381,191.7270172336441,395252.4277168851,8075115.107853774,81.64188821406032
2065,5-9,6.553994497202432e-05,Minas Gerais,Ambos,2.5,5,0.0003276460401015,98717.24342060446,32.34431389649939,493505.356318281,7679862.680136889,77.79656738808342
2065,10-14,0.000135336929457,Minas Gerais,Ambos,2.5,5,0.0006764557736668,98684.89910670796,66.75596977446774,493257.6056091036,7186357.323818608,72.82124609610231
2065,15-19,8.368232521407636e-05,Minas Gerais,Ambos,2.5,5,0.0004183241102347,98618.14313693348,41.25434698076466,492987.5798172155,6693099.718209504,67.86884750928625
2065,20-24,0.0006250744125253,Minas Gerais,Ambos,2.5,5,0.0031204957075736,98576.88878995272,307.6087583350174,492115.4220539261,6200112.138392288,62.89620431827044
2065,25-29,0.0011642030114811,Minas Gerais,Ambos,2.5,5,0.0058041221162889,98269.2800316177,570.3669015833071,489920.4829041302,5707996.716338363,58.08526036317596
2065,30-34,0.0014260637322195,Minas Gerais,Ambos,2.5,5,0.007104988245959,97698.9131300344,694.149629431869,486759.1915765923,5218076.233434232,53.40976748112976
2065,35-39,0.0011948021917577,Minas Gerais,Ambos,2.5,5,0.0059562196979147,97004.76350060252,577.7816831538488,483579.363295128,4731317.041857639,48.77406913968974
2065,40-44,0.0009024528100519,Minas Gerais,Ambos,2.5,5,0.004502106703146,96426.98181744869,434.12456120447945,481049.59768423217,4247737.678562512,44.05133914285674
2065,45-49,0.0019668425494835,Minas Gerais,Ambos,2.5,5,0.0097860934847699,95992.85725624418,939.3950749797858,477615.7985937714,3766688.080878279,39.23925371679945
2065,50-54,0.0026156831286653,Minas Gerais,Ambos,2.5,5,0.0129934487814247,95053.4621812644,1235.072292349349,472179.6301754487,3289072.2822845075,34.60234069130838
2065,55-59,0.0032112394004817,Minas Gerais,Ambos,2.5,5,0.0159283228575495,93818.38988891506,1494.3696041261005,465356.0254342601,2816892.6521090586,30.024951989097005
2065,60-64,0.0079622145505271,Minas Gerais,Ambos,2.5,5,0.0390340784834672,92324.02028478896,3603.783053705673,452610.6437896806,2351536.6266747983,25.47047474125464
2065,65-69,0.0077420499013663,Minas Gerais,Ambos,2.5,5,0.0379752341130336,88720.23723108329,3369.1717794142737,435178.2567068808,1898925.9828851176,21.40352688574446
2065,70-74,0.0100951499300357,Minas Gerais,Ambos,2.5,5,0.0492332081067434,85351.06545166901,4202.106767514298,416250.0603395593,1463747.726178237,17.149729982071523
2065,75-79,0.0198327264430418,Minas Gerais,Ambos,2.5,5,0.0944791827500971,81148.95868415471,7666.887297500334,386577.5751770227,1047497.6658386778,12.908331577188974
2065,80-84,0.0364424037456976,Minas Gerais,Ambos,2.5,5,0.1669975393451071,73482.07138665438,12271.325107552784,336732.04416438995,660920.0906616551,8.994304028039275
2065,85-89,0.1130665007726092,Minas Gerais,Ambos,2.5,5,0.44074793658267,61210.7462791016,26978.51011919937,238607.4560975096,324188.0464972651,5.29626031708665
2065,90+,0.1213777037082363,Minas Gerais,Ambos,2.5,5,1.0,34232.23615990222,34232.23615990222,85580.59039975554,85580.59039975554,2.5
2066,0,0.0110210125615815,Minas Gerais,Ambos,0.0792196164438565,1,0.010910295621619,100000.0,1091.029562161909,99454.48521891906,8184250.187110301,81.84250187110301
2066,1-4,0.0004851665564143,Minas Gerais,Ambos,1.6103825342209472,4,0.0019384188955251,98908.9704378381,191.7270172336441,395252.4277168851,8084795.701891382,81.73976198622431
2066,5-9,6.374781173854198e-05,Minas Gerais,Ambos,2.5,5,0.0003186882694931,98717.24342060446,31.46002747485069,493507.5670343352,7689543.274174497,77.89463124908856
2066,10-14,0.0001330059202428,Minas Gerais,Ambos,2.5,5,0.0006648085425343,98685.7833931296,65.60715182645137,493264.8990860819,7196035.707140163,72.91866629333707
2066,15-19,7.894311796081793e-05,Minas Gerais,Ambos,2.5,5,0.0003946377049768,98620.17624130315,38.91924001628036,493003.5831064751,6702770.80805408,67.96551236791332
2066,20-24,0.0006133567246108,Minas Gerais,Ambos,2.5,5,0.0030620882420177,98581.25700128688,301.8645079469661,492151.623736567,6209767.224947605,62.99135772702252
2066,25-29,0.0011615714315263,Minas Gerais,Ambos,2.5,5,0.0057910403899422,98279.39249333992,569.1399314279163,489974.11263812974,5717615.601211038,58.17715653460621
2066,30-34,0.0014234631318966,Minas Gerais,Ambos,2.5,5,0.0070920773827758,97710.25256191198,692.9686722596546,486818.8411289108,5227641.488572909,53.50146327030039
2066,35-39,0.0011789643236471,Minas Gerais,Ambos,2.5,5,0.0058774982164617,97017.28388965232,570.2189130273933,483660.87216569314,4740822.647443998,48.86575316658235
2066,40-44,0.0008786759161037,Minas Gerais,Ambos,2.5,5,0.0043837498419979,96447.06497662494,422.7998058524497,481178.3253684936,4257161.775278305,44.13987897205661
2066,45-49,0.0019341715071561,Minas Gerais,Ambos,2.5,5,0.0096243198228379,96024.26517077249,924.16823875651,477810.90525697113,3775983.4499098114,39.323221512755
2066,50-54,0.0025690258821457,Minas Gerais,Ambos,2.5,5,0.0127631572077176,95100.09693201598,1213.7774876125063,472466.0409410487,3298172.54465284,34.681063963695
2066,55-59,0.0031428070412916,Minas Gerais,Ambos,2.5,5,0.0155915322630065,93886.31944440347,1463.8315786723529,465772.0182753365,2825706.503711792,30.09710595147024
2066,60-64,0.0078899015940965,Minas Gerais,Ambos,2.5,5,0.0386864277015028,92422.48786573112,3575.4958948106355,453173.699591629,2359934.485436456,25.53420211826481
2066,65-69,0.0076008850869907,Minas Gerais,Ambos,2.5,5,0.0372957241511807,88846.99197092048,3313.6129042096213,435950.9275940784,1906760.785844826,21.46117435769696
2066,70-74,0.0098910907021071,Minas Gerais,Ambos,2.5,5,0.0482620429010282,85533.37906671086,4128.015609987508,417346.8563085856,1470809.858250748,17.195741291871624
2066,75-79,0.0195101750320069,Minas Gerais,Ambos,2.5,5,0.0930140730461107,81405.36345672335,7571.844422908863,388097.20622634457,1053463.0019421624,12.940953239551636
2066,80-84,0.0359116539433325,Minas Gerais,Ambos,2.5,5,0.1647657437853266,73833.51903381449,12165.234679894516,338754.50846933614,665365.795715818,9.01170368719784
2066,85-89,0.1130665007726092,Minas Gerais,Ambos,2.5,5,0.44074793658267,61668.28435391997,27180.16908158358,240390.99906564085,326611.2872464818,5.296260317086649
2066,90+,0.120252532458223,Minas Gerais,Ambos,2.5,5,1.0,34488.115272336385,34488.115272336385,86220.28818084096,86220.28818084096,2.5
2067,0,0.0110210125615815,Minas Gerais,Ambos,0.0792196164438565,1,0.010910295621619,100000.0,1091.029562161909,99454.48521891906,8194098.202797309,81.94098202797309
2067,1-4,0.0004851665564143,Minas Gerais,Ambos,1.6103825342209472,4,0.0019384188955251,98908.9704378381,191.7270172336441,395252.4277168851,8094643.71757839,81.83932844256708
2067,5-9,6.200468284169555e-05,Minas Gerais,Ambos,2.5,5,0.000309975364398,98717.24342060446,30.59991350167605,493509.7173192681,7699391.289861505,77.99439108177602
2067,10-14,0.0001307150597447,Minas Gerais,Ambos,2.5,5,0.000653361788161,98686.64350710278,64.47808186940782,493272.0223308404,7205881.572542237,73.01779973926875
2067,15-19,7.446080524206274e-05,Minas Gerais,Ambos,2.5,5,0.0003722347339652,98622.16542523335,36.71059551013747,493019.0506373915,6712609.550211397,68.06390349743745
2067,20-24,0.0006018577670652,Minas Gerais,Ambos,2.5,5,0.0030047677283373,98585.45482972324,296.2263931558089,492186.7081657267,6219590.499574006,63.0883177474454
2067,25-29,0.0011589760592948,Minas Gerais,Ambos,2.5,5,0.0057781384860428,98289.22843656744,567.928773592791,490026.3202488552,5727403.791408279,58.27092024742623
2067,30-34,0.0014208672740841,Minas Gerais,Ambos,2.5,5,0.0070791898972905,97721.29966297463,691.7876373242284,486877.02922156255,5237377.471159424,53.59504518689696
2067,35-39,0.0011633363966195,Minas Gerais,Ambos,2.5,5,0.0057998141458741,97029.5120256504,562.7531364136283,483740.677287218,4750500.441937861,48.95933559556637
2067,40-44,0.0008555254711838,Minas Gerais,Ambos,2.5,5,0.0042684978343666,96466.75888923678,411.7681514070784,481304.37406766624,4266759.764650643,44.23036301602856
2067,45-49,0.0019020431605351,Minas Gerais,Ambos,2.5,5,0.0094652077186648,96054.9907378297,909.1804397479856,478002.00258977857,3785455.390582976,39.40925256986294
2067,50-54,0.002523200884238,Minas Gerais,Ambos,2.5,5,0.0125369214927003,95145.81029808172,1192.8355540664156,472746.9626052426,3307453.387993198,34.761944615651466
2067,55-59,0.0030758329937377,Minas Gerais,Ambos,2.5,5,0.0152618080369284,93952.97474401532,1433.8922650415475,466180.1430574728,2834706.425387956,30.171545213032463
2067,60-64,0.0078182453850614,Minas Gerais,Ambos,2.5,5,0.0383418126752982,92519.08247897377,3547.349329299277,453727.0390716207,2368526.2823304823,25.600408249495583
2067,65-69,0.007426963249742,Minas Gerais,Ambos,2.5,5,0.036457887767185,88971.73314967449,3243.721461622766,436749.3620943155,1914799.243258861,21.521433555055648
2067,70-74,0.009691156243874,Minas Gerais,Ambos,2.5,5,0.0473095701294818,85728.01168805172,4055.7553810169247,418500.66998771625,1478049.881164546,17.2411543445437
2067,75-79,0.0191928694661692,Minas Gerais,Ambos,2.5,5,0.0915705913156913,81672.2563070348,7478.776804121879,389664.3395248693,1059549.2111768296,12.973184029514387
2067,80-84,0.0353886340194538,Minas Gerais,Ambos,2.5,5,0.1625611293191114,74193.47950291292,12060.975816107872,340814.9579742949,669884.8716519604,9.02889143547527
2067,85-89,0.1130665007726092,Minas Gerais,Ambos,2.5,5,0.44074793658267,62132.503686805045,27384.77279467446,242200.5864473391,329069.9136776655,5.29626031708665
2067,90+,0.1191377915451098,Minas Gerais,Ambos,2.5,5,1.0,34747.73089213058,34747.73089213058,86869.32723032645,86869.32723032645,2.5
2068,0,0.0110210125615815,Minas Gerais,Ambos,0.0792196164438565,1,0.010910295621619,100000.0,1091.029562161909,99454.48521891906,8203886.167962464,82.03886167962463
2068,1-4,0.0004851665564143,Minas Gerais,Ambos,1.6103825342209472,4,0.0019384188955251,98908.9704378381,191.7270172336441,395252.4277168851,8104431.682743545,81.93828776973251
