LOCAL,SEXO,IDADE,RMSE,MAE,sMAPE
Norte,Ambos,20-24,0.0001076793826131,0.0001057895025541,5.20722013811661
Norte,Ambos,25-29,8.53563182952361e-05,5.5557816601534e-05,2.7294841757012
Norte,Ambos,30-34,0.0001413989083806,0.0001271334540869,5.93202665154587
Norte,Ambos,35-39,0.0001253114695296,0.0001177451059063,4.93432029193346
Norte,Ambos,40-44,0.0002798078828014,0.0002779268264886,9.35399785512146
Norte,Ambos,45-49,0.0004414177647081,0.0004390225447044,11.0759538427858
Norte,Ambos,50-54,0.0004306320641387,0.0004220942264231,7.49227493645494
Norte,Ambos,55-59,0.0004511161938271,0.000444297874322,5.44479467208039
Norte,Ambos,60-64,0.0006312797791416,0.0006025285033683,4.87466862700984
Norte,Ambos,65-69,0.000800875493789,0.0007144643889558,3.83508797140798
Norte,Ambos,70-74,0.001137948054715,0.0010955330977903,4.17839631888175
Norte,Ambos,75-79,0.0019256157317362,0.0018705390365372,4.30876617883761
Norte,Ambos,80-84,0.0032354930280105,0.0031852848435994,4.42639448071524
Norte,Ambos,85-89,0.0059033713824373,0.00574757085955,4.82555757587137
Norte,Ambos,90+,0.0152678096173361,0.0149760110635318,7.83143645096514
Nordeste,Mulheres,0,0.0011957907175954,0.0010693018971203,7.93177779161161
Nordeste,Mulheres,1-4,3.9400814456568e-05,3.52017567371962e-05,6.68525988228317
Nordeste,Mulheres,5-9,1.66083587439729e-05,1.61218944288486e-05,6.97217857907223
Nordeste,Mulheres,10-14,1.73236162479935e-05,1.68038204889469e-05,6.06251963727208
Nordeste,Mulheres,15-19,7.31321689330622e-05,6.84439434007846e-05,13.1713474328193
Nordeste,Mulheres,20-24,5.70197425997476e-05,5.69106079099366e-05,9.03409491699005
Nordeste,Mulheres,25-29,6.20690163954227e-05,6.16380686624732e-05,8.52958054573204
Nordeste,Mulheres,30-34,0.0001476976596464,0.0001453880137515,14.5121317647086
Nordeste,Mulheres,35-39,0.0001186976856388,0.0001125246279383,8.21118301838744
Nordeste,Mulheres,40-44,0.0001356612822872,0.0001356071811675,6.74600266946034
Nordeste,Mulheres,45-49,0.000226199594278,0.0002227985203125,7.78406290571673
Nordeste,Mulheres,50-54,0.0002562061952469,0.0002477393771127,5.82242450188403
Nordeste,Mulheres,55-59,0.000369893774124,0.0003673428302997,5.93072606980049
Nordeste,Mulheres,60-64,0.0005453124633303,0.0005385130089495,5.6847428970492
Nordeste,Mulheres,65-69,0.000266287174801,0.0002335604990399,1.60891196884526
Nordeste,Mulheres,70-74,0.000601358733892,0.0005949136211551,2.96427397706618
Nordeste,Mulheres,75-79,0.0014269254381931,0.0013721630643919,3.83784323954027
Nordeste,Mulheres,80-84,0.0007856661868608,0.0007235422971336,1.15588934609292
Nordeste,Mulheres,85-89,0.005937575347643,0.0058294763592773,5.27871933285099
Nordeste,Mulheres,90+,0.0147631941119463,0.0147435664274843,8.52283277541866
Nordeste,Homens,0,0.0012438911906173,0.0010968516806562,6.8054894727158
Nordeste,Homens,1-4,3.57928940963207e-05,2.90340100691958e-05,4.79319723007165
Nordeste,Homens,5-9,4.1943576478493e-05,4.08811723502721e-05,13.4204935998553
Nordeste,Homens,10-14,8.54435447305896e-05,8.36360806586169e-05,18.0998039506444
Nordeste,Homens,15-19,0.0004187939467123,0.0003551546532757,14.0047040993062
Nordeste,Homens,20-24,0.0003555357985205,0.0003115576706815,8.66534266316323
Nordeste,Homens,25-29,0.000294715682559,0.000229429364042,6.9711077229218
Nordeste,Homens,30-34,0.0005082171856432,0.0004694719319038,13.517994929491
Nordeste,Homens,35-39,0.0005834157473284,0.000550798782987,14.3746605754843
Nordeste,Homens,40-44,0.0004678792785323,0.0004515396370812,9.79465276719277
Nordeste,Homens,45-49,0.000594593059864,0.0005802593381345,9.6490405991556
Nordeste,Homens,50-54,0.0005242547504658,0.0005219402775689,6.40439554865081
Nordeste,Homens,55-59,0.000625884440799,0.0006221670616366,5.59320532693075
Nordeste,Homens,60-64,0.0009174769353844,0.0008523416238802,5.32924754139655
Nordeste,Homens,65-69,9.61997892566066e-05,7.06308617619885e-05,0.314635031341403
Nordeste,Homens,70-74,0.0014220234534853,0.0013415338985768,4.15024182420385
Nordeste,Homens,75-79,0.0016269620742717,0.0015482087266903,3.03671605541726
Nordeste,Homens,80-84,0.0008392008452559,0.0007761696121226,0.949593300466411
Nordeste,Homens,85-89,0.0091128611382738,0.0089946352026516,6.72461470492052
Nordeste,Homens,90+,0.0235441605240721,0.0233903138728383,11.7464299293792
Nordeste,Ambos,0,0.0012568486332107,0.0011174955026716,7.52641228295101
Nordeste,Ambos,1-4,2.9969008443673e-05,2.15880495184122e-05,3.71311789959208
Nordeste,Ambos,5-9,2.70114853831275e-05,2.59282958857946e-05,9.67297974840703
Nordeste,Ambos,10-14,4.25524185402408e-05,4.23813206623454e-05,11.5445586182625
Nordeste,Ambos,15-19,0.0002776573365654,0.0002099697636027,13.4459444950312
Nordeste,Ambos,20-24,0.0001725406543077,0.0001411984758072,6.76251217119451
Nordeste,Ambos,25-29,0.0001883010869083,0.0001368154164648,6.9124006832749
Nordeste,Ambos,30-34,0.0003107637286845,0.0002920449294495,13.2961244285091
Nordeste,Ambos,35-39,0.0003461408676367,0.0003266809497591,12.7483691992065
Nordeste,Ambos,40-44,0.0003234917814628,0.0003152830541118,9.62867673677806
Nordeste,Ambos,45-49,0.0004757663968839,0.0004626192802925,10.524269698632
Nordeste,Ambos,50-54,0.0003798472051945,0.0003774244293704,6.20446238487595
Nordeste,Ambos,55-59,0.0004805084064571,0.0004774531754919,5.62321367797083
Nordeste,Ambos,60-64,0.0009636863029316,0.0009400656912386,7.46491165969922
Nordeste,Ambos,65-69,0.000170290380229,0.0001488850976639,0.813693574560143
Nordeste,Ambos,70-74,0.0011184442350968,0.0010875471610129,4.24091961984142
Nordeste,Ambos,75-79,0.0015111961279934,0.0014479165677696,3.41954726499684
Nordeste,Ambos,80-84,0.0006440017015923,0.000512803612372,0.726455215053064
Nordeste,Ambos,85-89,0.0066396430167446,0.0065573522312062,5.49431894375588
Nordeste,Ambos,90+,0.0175558774005148,0.0175340884438893,9.59083885206714
Sudeste,Mulheres,0,0.0005628300460278,0.0003462704453172,3.20569812210702
Sudeste,Mulheres,1-4,1.36828109608984e-05,1.1287064327377e-05,2.62029470298818
Sudeste,Mulheres,5-9,4.67304848869935e-05,4.66665406489898e-05,24.8332225399811
Sudeste,Mulheres,10-14,2.96501683320401e-05,2.96288480833053e-05,13.4856850248256
Sudeste,Mulheres,15-19,4.63148635037708e-05,4.58713422546369e-05,10.8861444672194
Sudeste,Mulheres,20-24,2.10158755662322e-05,2.02221893934662e-05,3.77426985380056
Sudeste,Mulheres,25-29,3.17538746634533e-05,2.92682061569249e-05,4.58620444871718
Sudeste,Mulheres,30-34,5.66224526758103e-05,5.3983972584593e-05,6.16812728613812
Sudeste,Mulheres,35-39,3.07780365803185e-05,2.80006207801508e-05,2.2605639312635
Sudeste,Mulheres,40-44,0.0001376509086679,0.000133963655305,7.17277727607077
Sudeste,Mulheres,45-49,0.0002750332234769,0.0002749320449172,9.60289459280045
Sudeste,Mulheres,50-54,0.0002525114892804,0.0002520057594884,6.04157089008585
Sudeste,Mulheres,55-59,0.0006245115124446,0.000620211055705,9.71253304147213
Sudeste,Mulheres,60-64,0.0004727456478824,0.0004697966801742,4.89000837798191
Sudeste,Mulheres,65-69,0.0007985469712969,0.0007859028119655,5.35895056771041
Sudeste,Mulheres,70-74,0.0017908343689657,0.0017859272596623,8.19154273340828
Sudeste,Mulheres,75-79,0.0018171490921009,0.0018155719301217,4.95021008035377
Sudeste,Mulheres,80-84,0.0033762990176952,0.0033473404436833,5.2813979892755
Sudeste,Mulheres,85-89,0.003285245557629,0.0031749695878703,2.91285553211263
Sudeste,Mulheres,90+,0.0073090327355741,0.0072194477888076,3.65114615111557
Sudeste,Homens,0,0.0008264640419705,0.0007479068785041,5.89024971100669
Sudeste,Homens,1-4,6.89929557647972e-05,6.58130787852752e-05,12.9406369967908
Sudeste,Homens,5-9,3.8044897999563e-05,3.79136558929614e-05,16.6708340333712
Sudeste,Homens,10-14,6.54107024965444e-05,6.31385029340898e-05,19.18177530896
Sudeste,Homens,15-19,0.0001811020434007,0.0001426523356869,8.94590267509846
Sudeste,Homens,20-24,0.0001590535895359,0.0001556305875251,6.98407799644138
Sudeste,Homens,25-29,0.0001518475149443,0.0001517482190416,7.26184976186276
Sudeste,Homens,30-34,0.0002946401655645,0.0002936831430519,12.7849224857397
Sudeste,Homens,35-39,0.0004700408779875,0.0004700174255458,16.4397826804726
Sudeste,Homens,40-44,0.0006521970090047,0.0006520844653808,16.974755163876
Sudeste,Homens,45-49,0.0006917793044913,0.0006914559183089,12.6238408194879
Sudeste,Homens,50-54,0.0007879914714213,0.0007824474360325,9.58486129989277
Sudeste,Homens,55-59,0.0012122946818679,0.0012070499859458,10.0523043293924
Sudeste,Homens,60-64,0.000544078916278,0.0005303453927924,3.06197247039487
Sudeste,Homens,65-69,0.0011966182754056,0.0011750351949403,4.69381169103618
Sudeste,Homens,70-74,0.0027100787376927,0.0027092622702122,7.44285085987585
Sudeste,Homens,75-79,0.0044369903021635,0.004436067152309,7.90132834809509
Sudeste,Homens,80-84,0.0065229697458698,0.006506903796542,7.46213202896095
Sudeste,Homens,85-89,0.0036249188557515,0.0034535890827441,2.52058537453644
Sudeste,Homens,90+,0.0047244592714794,0.0046391985567634,2.13078010367296
Sudeste,Ambos,0,0.0006611217426488,0.0005324946415054,4.51787393520963
Sudeste,Ambos,1-4,4.33911433184485e-05,4.13809531988391e-05,8.7696041481728
Sudeste,Ambos,5-9,4.07653528525267e-05,4.06771078419586e-05,19.6099835658216
Sudeste,Ambos,10-14,4.90713011674808e-05,4.80615854038157e-05,17.378280261082
Sudeste,Ambos,15-19,0.0001005915226542,7.7782671987893e-05,7.67725851774695
Sudeste,Ambos,20-24,5.31876890200994e-05,5.28856340551024e-05,3.84708424172714
Sudeste,Ambos,25-29,8.59538074808148e-05,8.56749043068982e-05,6.30666689476751
Sudeste,Ambos,30-34,0.0001553771526041,0.0001533821198387,9.78271929284165
Sudeste,Ambos,35-39,0.0002276617781515,0.0002269911204511,11.2427183590393
Sudeste,Ambos,40-44,0.0003722666909455,0.000371514754781,13.197594679452
Sudeste,Ambos,45-49,0.0004686324246047,0.0004684590439262,11.3965626918355
Sudeste,Ambos,50-54,0.0004826063352504,0.0004788032026644,7.91568553895123
Sudeste,Ambos,55-59,0.0009659953317766,0.0009599849341981,10.6235616669516
Sudeste,Ambos,60-64,0.000451803003287,0.0004388865665879,3.33889612212334
Sudeste,Ambos,65-69,0.0009728893559787,0.0009569892572443,4.94707959368067
Sudeste,Ambos,70-74,0.0023121109508826,0.0023083460661433,8.17293750503044
Sudeste,Ambos,75-79,0.002775172988586,0.0027742370631514,6.20545521531209
Sudeste,Ambos,80-84,0.0043630132477879,0.0043510497809937,6.00343965026747
Sudeste,Ambos,85-89,0.0030800147005988,0.0029587259938409,2.49456420176839
Sudeste,Ambos,90+,0.0069045661551598,0.0068614495962793,3.3600713666136
Sul,Mulheres,0,0.0009072410160939,0.0008316859658679,8.67518222979009
Sul,Mulheres,1-4,4.39810764229362e-05,4.19945119626619e-05,11.1651083622472
Sul,Mulheres,5-9,2.27131421026072e-05,2.16750083218623e-05,11.6278559640953
Sul,Mulheres,10-14,1.994239471469e-05,1.98101264108135e-05,8.52146007046449
Sul,Mulheres,15-19,5.52116569866871e-05,5.29048388898957e-05,11.9129550094479
Sul,Mulheres,20-24,7.01107110656366e-05,6.86125551394519e-05,13.058741751268
Sul,Mulheres,25-29,0.0001069899330459,0.0001032625581643,15.9774867537211
Sul,Mulheres,30-34,0.0001034555202444,0.0001018030773541,11.782010390622
Sul,Mulheres,35-39,0.0001383241257848,0.000134950389565,10.7393649516641
Sul,Mulheres,40-44,0.0001468297906354,0.0001367873577147,7.55909894774158
Sul,Mulheres,45-49,0.0001808240027162,0.0001793683969365,6.75822882070376
Sul,Mulheres,50-54,0.0003029125037671,0.0003018063197149,7.76091553893236
Sul,Mulheres,55-59,0.0006139135333271,0.0006080848605665,10.2834312263823
Sul,Mulheres,60-64,0.0004184794523013,0.0003981420924026,4.42866632793296
Sul,Mulheres,65-69,0.0019825040056536,0.0019770502711536,13.6810343093549
Sul,Mulheres,70-74,0.0016955897606817,0.0016947678205392,8.01424605765536
Sul,Mulheres,75-79,0.0027478175338746,0.0027423032432392,7.28270800220919
Sul,Mulheres,80-84,0.0046497402091066,0.0046264413760621,6.86481506378562
Sul,Mulheres,85-89,0.0069962538802933,0.0067305870563967,5.65134912360905
Sul,Mulheres,90+,0.0094083157917334,0.0091976187860278,4.60662513341855
Sul,Homens,0,0.0009200502192492,0.0007588961884273,6.67543560960177
Sul,Homens,1-4,2.8385401409043e-05,2.58140164639897e-05,5.57318774807026
Sul,Homens,5-9,4.75109996604627e-05,4.68760946907823e-05,20.6998994131364
Sul,Homens,10-14,0.0001114126070781,0.0001098575700085,31.8981583944035
Sul,Homens,15-19,0.0003242097776745,0.0002804303550868,17.4855195378036
Sul,Homens,20-24,0.00024406341518,0.0002144679482449,9.43870920710641
Sul,Homens,25-29,0.0003638322182178,0.0003403723309693,15.1826688053005
Sul,Homens,30-34,0.0004000812024038,0.00038621860575,16.3601128455789
Sul,Homens,35-39,0.0005494322182429,0.0005401401080121,19.0724436868835
Sul,Homens,40-44,0.0006743428040775,0.0006601692481703,17.7239071736671
Sul,Homens,45-49,0.0008999970259578,0.000892199811307,17.2352039507528
Sul,Homens,50-54,0.0007481805574578,0.0007455290996622,10.0519888034625
Sul,Homens,55-59,0.0009434581345243,0.000941780443348,8.59220949989574
Sul,Homens,60-64,0.0006719462726448,0.0006513416088302,3.98926012229442
Sul,Homens,65-69,0.0020801183226263,0.0020685901879684,8.43652994960551
Sul,Homens,70-74,0.0052369187290741,0.0052138380739825,13.9219999629498
Sul,Homens,75-79,0.004812875195828,0.0048066084195401,8.31635480294667
Sul,Homens,80-84,0.0102863680110711,0.0102135845788051,11.0621856466128
Sul,Homens,85-89,0.0066720907984856,0.0061202393965929,4.21041008533242
Sul,Homens,90+,0.0018768298315262,0.0015142670335371,0.650935515073847
Sul,Ambos,0,0.0008582453284725,0.0007501969122328,7.16060900049489
Sul,Ambos,1-4,3.33469867952446e-05,3.25944753636714e-05,7.75900974681735
Sul,Ambos,5-9,3.06169491810573e-05,2.93640082386692e-05,14.3424647354872
Sul,Ambos,10-14,7.07992453260038e-05,7.05413730727679e-05,24.1197389209979
Sul,Ambos,15-19,0.0001779051074845,0.0001561229584399,15.2019234569508
Sul,Ambos,20-24,0.0001325344538589,0.0001192353335135,8.55724522823685
Sul,Ambos,25-29,0.0001619690422643,0.000151745671087,10.787217698396
Sul,Ambos,30-34,0.0002559598899185,0.0002484376794765,15.3998082839481
Sul,Ambos,35-39,0.0003287841169189,0.0003231172674111,15.9367910932945
Sul,Ambos,40-44,0.0003740903853415,0.0003646558921862,13.3377848145996
Sul,Ambos,45-49,0.0005122675548342,0.0005102981169675,13.1833095762381
Sul,Ambos,50-54,0.0005045285380441,0.000503640173686,9.03167656390242
Sul,Ambos,55-59,0.0007360594732499,0.00073479810114,8.8570329878579
Sul,Ambos,60-64,0.0006239065990677,0.0006158995448961,4.94230126958907
Sul,Ambos,65-69,0.0020065953452616,0.0020005111845625,10.4756401971053
Sul,Ambos,70-74,0.0030486094695915,0.0030432443211434,10.7340262905341
Sul,Ambos,75-79,0.003635146572126,0.0036316583015902,7.86044662037974
Sul,Ambos,80-84,0.0058561775449531,0.005836946448212,7.60955995444016
Sul,Ambos,85-89,0.0068801846255402,0.006523832718558,5.08159256916454
Sul,Ambos,90+,0.0041079700388536,0.0039745264479531,1.90574842475571
Centro-Oeste,Mulheres,0,0.0020424754076121,0.002039237318268,17.0415196028088
Centro-Oeste,Mulheres,1-4,5.38957536607553e-06,4.698403898068e-06,0.928955501977936
Centro-Oeste,Mulheres,5-9,3.35289602167557e-05,3.34184636132425e-05,14.194683446157
Centro-Oeste,Mulheres,10-14,2.83115470898381e-05,2.70038006941283e-05,10.1445188767441
Centro-Oeste,Mulheres,15-19,5.85989546272099e-05,5.20766189072629e-05,10.6652998440275
Centro-Oeste,Mulheres,20-24,7.70383030103435e-05,7.59203608792693e-05,12.527865522876
Centro-Oeste,Mulheres,25-29,9.85428206791351e-05,9.84101465158781e-05,14.1756174203425
Centro-Oeste,Mulheres,30-34,0.0001150400872605,0.0001128380291001,12.1178680357389
Centro-Oeste,Mulheres,35-39,7.59050024211291e-05,7.54246875416893e-05,5.98590868975166
Centro-Oeste,Mulheres,40-44,0.0002492606340057,0.0002455088817478,13.4875324153046
Centro-Oeste,Mulheres,45-49,0.000291450051484,0.0002905295825326,10.8001031629776
Centro-Oeste,Mulheres,50-54,0.0006065284982792,0.0006048926816364,14.7939227279703
Centro-Oeste,Mulheres,55-59,0.0006969230253876,0.0006950407177509,11.6576001805489
Centro-Oeste,Mulheres,60-64,0.0005918741725966,0.0005914078799835,6.44004720634885
Centro-Oeste,Mulheres,65-69,0.0020262432702204,0.0020255324195296,13.6696972097756
Centro-Oeste,Mulheres,70-74,0.0018447200777141,0.0018418232490456,8.69818094914214
Centro-Oeste,Mulheres,75-79,0.0033305073353522,0.0033227094053351,8.8327519695796
Centro-Oeste,Mulheres,80-84,0.0057089528773198,0.005699085645699,8.54790935717143
Centro-Oeste,Mulheres,85-89,0.0089004058515212,0.0088424919299891,7.5522318919333
Centro-Oeste,Mulheres,90+,0.0047775020225418,0.004754167589856,2.5205120345819
Centro-Oeste,Homens,0,0.0015333887758986,0.0015033331640337,10.8462093411169
Centro-Oeste,Homens,1-4,7.09358782366721e-05,7.06027344203227e-05,11.5317383425585
Centro-Oeste,Homens,5-9,6.80854659867595e-05,6.79689031339429e-05,23.9010653914782
Centro-Oeste,Homens,10-14,9.65271477731647e-05,9.50614067379416e-05,23.0022780830079
Centro-Oeste,Homens,15-19,0.0003790492539149,0.0003281625153639,16.5373389465923
Centro-Oeste,Homens,20-24,0.000547483136347,0.0005099422936163,18.0928975105257
Centro-Oeste,Homens,25-29,0.0004736282531957,0.0004620281043037,17.2265677422333
Centro-Oeste,Homens,30-34,0.000686705774388,0.0006684092769645,23.5772973915627
Centro-Oeste,Homens,35-39,0.0004501620487434,0.0004428473360052,13.8572621209673
Centro-Oeste,Homens,40-44,0.0005409023805546,0.0005384012516051,13.4337487830423
Centro-Oeste,Homens,45-49,0.0007857240414009,0.0007766924590813,14.3462485377731
Centro-Oeste,Homens,50-54,0.0007538361412717,0.0007486405104135,9.86486397718276
Centro-Oeste,Homens,55-59,0.0011134157797783,0.0011013103009938,10.1152803351807
Centro-Oeste,Homens,60-64,0.001007404587054,0.0010007908499563,6.24833561248838
Centro-Oeste,Homens,65-69,0.0013852869143728,0.0013833755414766,5.86655138673725
Centro-Oeste,Homens,70-74,0.0030150406749743,0.0030062367122259,9.0573256881294
Centro-Oeste,Homens,75-79,0.0044727067710956,0.0044434111794365,8.42382368986533
Centro-Oeste,Homens,80-84,0.0051565851634574,0.0051320976459683,6.10725817054482
Centro-Oeste,Homens,85-89,0.0098914487398298,0.0098555699354437,7.31363969686952
Centro-Oeste,Homens,90+,0.0233205545836134,0.0232211912404692,11.1899794767885
Centro-Oeste,Ambos,0,0.0014670454705328,0.0014473861702275,11.3148980151376
Centro-Oeste,Ambos,1-4,3.06890382620531e-05,3.06722400413707e-05,5.47094877185089
Centro-Oeste,Ambos,5-9,4.84926038657609e-05,4.84212493377429e-05,18.6762488380555
Centro-Oeste,Ambos,10-14,5.69502916043271e-05,5.59900946795283e-05,16.5437192039961
Centro-Oeste,Ambos,15-19,0.0001690303245918,0.0001338875920538,11.1128947128402
Centro-Oeste,Ambos,20-24,0.0002815620914309,0.000269163179774,15.784293329228
Centro-Oeste,Ambos,25-29,0.0002751325570937,0.0002695296841308,16.0122870103072
Centro-Oeste,Ambos,30-34,0.0003970427345507,0.000385780618296,20.5785113834595
Centro-Oeste,Ambos,35-39,0.0002848870010158,0.0002802322034988,12.6259574297902
Centro-Oeste,Ambos,40-44,0.0003751321128722,0.0003731754066071,12.9557422357652
Centro-Oeste,Ambos,45-49,0.0005109548016708,0.0005084273983563,12.6795048303797
Centro-Oeste,Ambos,50-54,0.0005945664800279,0.0005935173791692,10.3237828113455
Centro-Oeste,Ambos,55-59,0.0008750327763183,0.0008713025568013,10.4730712907808
Centro-Oeste,Ambos,60-64,0.0007892952353373,0.0007858582323202,6.30926446849187
Centro-Oeste,Ambos,65-69,0.0016525419542458,0.0016518514966347,8.71488563616589
Centro-Oeste,Ambos,70-74,0.0025772959922067,0.0025741088221005,9.56263533646621
Centro-Oeste,Ambos,75-79,0.0039245149624638,0.0039071814574042,8.75074009930906
Centro-Oeste,Ambos,80-84,0.006178766320959,0.0061691797686145,8.24694529980341
Centro-Oeste,Ambos,85-89,0.0083222286682659,0.0082636617745357,6.6596975056968
Centro-Oeste,Ambos,90+,0.0120827860330997,0.0120586136793454,6.14166669814607
Rondônia,Mulheres,0,0.0011453240041638,0.0010169912134386,8.05964417728748
Rondônia,Mulheres,1-4,0.0001381375678533,0.0001192057510262,24.0068663010178
Rondônia,Mulheres,5-9,0.0001815686677376,0.0001759772774148,66.0828658790204
Rondônia,Mulheres,10-14,2.24269409870691e-05,1.68677962565003e-05,6.26970499565122
Rondônia,Mulheres,15-19,0.0001210881641814,0.0001111514082801,21.4416001773664
Rondônia,Mulheres,20-24,0.000161213286171,0.0001489613392443,24.3036856684973
Rondônia,Mulheres,25-29,0.0002222673689467,0.0002208728407296,31.4384106306943
Rondônia,Mulheres,30-34,0.0002451834667116,0.0002403475056096,22.4677350919041
Rondônia,Mulheres,35-39,0.0001313434836303,0.0001179998958695,8.81163046619772
Rondônia,Mulheres,40-44,0.0002214158522342,0.0001964739168209,10.9482127551393
Rondônia,Mulheres,45-49,0.0008555721058325,0.0008429501672398,29.9979155782777
Rondônia,Mulheres,50-54,0.0009589205332583,0.0009560303804179,23.5009599298886
Rondônia,Mulheres,55-59,0.0016274015214204,0.0016195364760044,26.5889766361935
Rondônia,Mulheres,60-64,0.0003291225855875,0.0002937551446489,3.16065364017867
Rondônia,Mulheres,65-69,0.0017094848224552,0.0016951574080369,11.080478281492
Rondônia,Mulheres,70-74,0.0019138110221556,0.0019080697603343,8.73717940066033
Rondônia,Mulheres,75-79,0.0033970279399731,0.0033512760991839,8.71314322694133
Rondônia,Mulheres,80-84,0.0068962441899077,0.0067611233577902,9.97497303563863
Rondônia,Mulheres,85-89,0.0087833712330224,0.0073302689644204,6.29410074300265
Rondônia,Mulheres,90+,0.0058544824036511,0.0049666124454561,2.51429197523073
Rondônia,Homens,0,0.001780374002547,0.001633085923491,11.5329775120323
Rondônia,Homens,1-4,0.0001406364461779,0.000139767530353,22.4679154694695
Rondônia,Homens,5-9,0.0001108269985682,0.0001057411475098,28.8300427418457
Rondônia,Homens,10-14,8.29190994647169e-05,6.74286752987761e-05,17.3006055155347
Rondônia,Homens,15-19,0.0002677704345244,0.000234838757316,13.5450177382242
Rondônia,Homens,20-24,0.0006684985236412,0.0006483530950187,23.4328050535863
Rondônia,Homens,25-29,0.0007490002457434,0.0007191426222852,25.9938627372698
Rondônia,Homens,30-34,0.0008408858557978,0.0008115032087995,25.9488711492307
Rondônia,Homens,35-39,0.0008311178024884,0.0007865603055399,23.5259784674778
Rondônia,Homens,40-44,0.0009167314965051,0.0009149277041471,20.9931867950655
Rondônia,Homens,45-49,0.0014627231656262,0.0014477395261892,25.4258441157265
Rondônia,Homens,50-54,0.0009059567580976,0.0009008622632884,12.0749101160819
Rondônia,Homens,55-59,0.0015568534146861,0.001549510872745,14.2743102552893
Rondônia,Homens,60-64,0.0020247218450687,0.0019951978307511,12.8252784208896
Rondônia,Homens,65-69,0.0026354344235257,0.0025930617923657,10.8553617100595
Rondônia,Homens,70-74,0.0028264710437252,0.0028208781957307,8.66601969080221
Rondônia,Homens,75-79,0.005153984183027,0.0051466241857257,9.93863718251057
Rondônia,Homens,80-84,0.0060023364845731,0.0059829960736441,7.29518037053406
Rondônia,Homens,85-89,0.0150591805925221,0.014996225507307,11.0759104727602
Rondônia,Homens,90+,0.0143695643383057,0.014314590875432,7.09474279574131
Rondônia,Ambos,0,0.0007002527567688,0.0006273360624295,4.72175814178605
Rondônia,Ambos,1-4,0.0001090701317118,9.38326469368012e-05,16.8318309176941
Rondônia,Ambos,5-9,0.0001343546066515,0.0001332831632392,41.7205982742741
Rondônia,Ambos,10-14,5.7942022631636e-05,4.68763938264319e-05,13.9539726263345
Rondônia,Ambos,15-19,0.000185181627711,0.0001593192263194,14.1275549867767
Rondônia,Ambos,20-24,0.000404072419213,0.0003887007167042,23.0226613055827
Rondônia,Ambos,25-29,0.0004977077101728,0.0004859344495024,27.7664680047454
Rondônia,Ambos,30-34,0.0005409764072231,0.0005288052173975,25.1449815130643
Rondônia,Ambos,35-39,0.0004715640666707,0.0004613010674862,19.46621028388
Rondônia,Ambos,40-44,0.0006053397843607,0.0005994127829451,19.3560248850578
Rondônia,Ambos,45-49,0.0010268056918724,0.0010211913663783,24.3827263560858
Rondônia,Ambos,50-54,0.0009655781126851,0.0009629162632711,16.5706035802363
Rondônia,Ambos,55-59,0.0013158677595676,0.0013082475296395,15.5458415143258
Rondônia,Ambos,60-64,0.0014356720524409,0.0014339541694563,11.3224195872103
Rondônia,Ambos,65-69,0.0022607913026691,0.0022544153855082,11.4311247149042
Rondônia,Ambos,70-74,0.0024747306193711,0.002473738613584,9.03325663076271
Rondônia,Ambos,75-79,0.0041722922186483,0.0041574311175414,9.20033342755408
Rondônia,Ambos,80-84,0.0061263592962191,0.0061063335379791,8.16395850675548
Rondônia,Ambos,85-89,0.0107512306416809,0.0102539379179821,8.15964151736
Rondônia,Ambos,90+,0.011207237104965,0.0111548951212391,5.6280265817298
Acre,Mulheres,0,0.0029488666552986,0.0029054831738644,19.5757740075154
Acre,Mulheres,1-4,0.0001137474012521,0.0001038434281083,13.0817582999633
Acre,Mulheres,5-9,7.92118851644292e-05,5.84221926167076e-05,14.987327196944
Acre,Mulheres,10-14,7.76868727392316e-05,5.21917481934224e-05,14.7971633461458
Acre,Mulheres,15-19,3.78975913021368e-05,3.20333921940783e-05,5.34327355197785
Acre,Mulheres,20-24,0.0001087610238707,8.40555269316347e-05,14.4954250362115
Acre,Mulheres,25-29,0.0001710177215664,0.0001473539581977,17.9919732780922
Acre,Mulheres,30-34,0.0002104907756988,0.0002066764826876,20.0316866109638
Acre,Mulheres,35-39,0.0004811803700787,0.0004649033351842,32.2060496577112
Acre,Mulheres,40-44,0.0003783581613453,0.0003576707913087,17.6230431029977
Acre,Mulheres,45-49,0.0003240458537002,0.000320502334108,10.7412341634013
Acre,Mulheres,50-54,0.0009794449828801,0.0009108767396554,20.7549247780311
Acre,Mulheres,55-59,0.0011251081781185,0.0010996461977756,15.6958862887729
Acre,Mulheres,60-64,0.0012612835345875,0.0012213860532813,12.3410894225203
Acre,Mulheres,65-69,0.0003514506926442,0.0002575082985934,1.66385492107895
Acre,Mulheres,70-74,0.0005436406194279,0.000511699016146,2.40556802191929
Acre,Mulheres,75-79,0.0011218197403661,0.0009865872462777,2.61747350362093
Acre,Mulheres,80-84,0.001986607569019,0.0015343357396636,2.31246089441465
Acre,Mulheres,85-89,0.0015417407871678,0.0014450574326427,1.27247167471498
Acre,Mulheres,90+,0.01074585158278,0.0096800507636972,5.29649200415363
Acre,Homens,0,0.0027478148900378,0.0022159552238532,12.1316255412319
Acre,Homens,1-4,0.0001183683189585,0.0001133863164047,12.4529229644048
Acre,Homens,5-9,0.0001431047859995,0.0001145671275419,37.8963405703392
