idade,Sexo,Ano,regiao,nMx,nAx,nqx,lx,ndx,nLx,Sx,Tx,ex,faixa_etaria
70,Ambos,2041,Piauí,0.0182280133275156,2.66808623609292,0.0874240081805252,80699.364960427,7055.06194246357,387045.028753287,0.885711297219526,1379668.87323285,17.096403099447,70-74
75,Ambos,2041,Piauí,0.0317681740229718,2.66663871385661,0.147879091778813,73644.3030179635,10890.4526449802,342810.154499443,0.808280329384989,992623.844479563,13.4786236518178,75-79
80,Ambos,2041,Piauí,0.0557293629940012,2.62447437638248,0.246070407623189,62753.8503729833,15441.8655412046,277086.704595329,0.681967937157326,649813.68998012,10.3549612672034,80-84
85,Ambos,2041,Piauí,0.100809803547401,2.50146702780343,0.402634740880868,47311.9848317787,19049.4487533027,188964.248346598,0.493022357499774,372726.985384791,7.87806697837874,85-89
90,Ambos,2041,Piauí,0.153799059232568,6.50199035670203,1.0,28262.5360784759,28262.5360784759,183762.737038194,0.0,183762.737038194,6.50199035670203,90+
0,Mulheres,2042,Piauí,0.00995400018040456,0.0795908960784508,0.00986363202614961,100000.0,986.363202614957,99092.14232854,0.989538877726988,8340979.0665649,83.409790665649,0
1,Mulheres,2042,Piauí,0.00038258777860628,1.50794411361263,0.00152889342137814,99013.636797385,151.381297926258,395677.296534954,0.998671738421371,8241886.92423636,83.2399171550683,1-4
5,Mulheres,2042,Piauí,0.000154338035748565,2.39023016370984,0.00077137947730992,98862.2554994588,76.2603149728384,494112.255627572,0.999075519979989,7846209.6277014,79.3650679732303,5-9
10,Mulheres,2042,Piauí,0.000232263817812055,2.60577996381546,0.00116067364925411,98785.9951844859,114.658301525982,493655.458719601,0.998786174706556,7352097.37207383,74.4244906207966,10-14
15,Mulheres,2042,Piauí,0.000257034855100771,2.62936229598304,0.00128439164876789,98671.33688296,126.732641065231,493056.247237561,0.998300890247412,6858441.91335423,69.5079455697397,15-19
20,Mulheres,2042,Piauí,0.000433279597194145,2.63429062183948,0.00216417967235976,98544.6042418947,213.268229321038,492218.490559305,0.997677347341317,6365385.66611667,64.5939543325146,20-24
25,Mulheres,2042,Piauí,0.000491833123687463,2.59264212699987,0.00245625736466362,98331.3360125737,241.527068258103,491075.237973555,0.997112255582862,5873167.17555736,59.7283370054726,25-29
30,Mulheres,2042,Piauí,0.000679246286650126,2.61902651822797,0.00339074768756711,98089.8089443156,332.59779285184,489657.138196702,0.996143627304778,5382091.93758381,54.8690225366751,30-34
35,Mulheres,2042,Piauí,0.000876782739158838,2.62147355213948,0.00437479028530713,97757.2111514638,427.667297664142,487768.83777894,0.994828201827838,4892434.79938711,50.0467918607747,35-39
40,Mulheres,2042,Piauí,0.00122761023376899,2.64723941204681,0.00612037385843042,97329.5438537996,595.693195855754,485246.195795277,0.992530987779951,4404665.96160817,45.2551793340827,40-44
45,Mulheres,2042,Piauí,0.00179953667861949,2.63773379357292,0.00895959628651645,96733.8506579439,866.696249135348,481621.88602915,0.989581690521331,3919419.76581289,40.5175617341252,45-49
50,Mulheres,2042,Piauí,0.00242101519935811,2.63267845208066,0.0120360932772252,95867.1544088085,1153.86601268657,476604.200168798,0.985568204464518,3437797.87978374,35.86001796949,50-54
55,Mulheres,2042,Piauí,0.00348544579057365,2.65423525220457,0.0172858988241084,94713.2883961219,1637.20432051396,469725.94580061,0.978803588824617,2961193.67961494,31.2648175325754,55-59
60,Mulheres,2042,Piauí,0.0052560018047731,2.67810260375955,0.0259631573284967,93076.084075608,2416.54901437539,459769.441513674,0.966611136688132,2491467.73381433,26.7680764458296,60-64
65,Mulheres,2042,Piauí,0.00863694099893781,2.68669765461827,0.0423387822280708,90659.5350612326,3838.41431185567,444418.262476,0.94627376098454,2031698.29230066,22.4101997757701,65-69
70,Mulheres,2042,Piauí,0.0140396964320243,2.70263610538373,0.0680050281469504,86821.1207493769,5904.27276031117,420541.340683379,0.907309922649616,1587280.02982466,18.2821877456132,70-74
75,Mulheres,2042,Piauí,0.0262876366482892,2.70467444546112,0.123958679621948,80916.8479890657,10030.3456358945,381561.331286403,0.833590067499642,1166738.68914128,14.4189834149118,75-79
80,Mulheres,2042,Piauí,0.048774248622051,2.65578562061985,0.218848677337226,70886.5023531713,15513.4172810537,318065.735902286,0.711982601593348,785177.357854877,11.0765425262903,80-84
85,Mulheres,2042,Piauí,0.0904332676278774,2.5385766689111,0.369841609671158,55373.0850721176,20479.2709155299,226457.270125412,0.515196669312595,467111.621952591,8.4357160404595,85-89
90,Mulheres,2042,Piauí,0.144995566843711,6.89676258225114,1.0,34893.8141565877,34893.8141565877,240654.351827179,0.0,240654.351827179,6.89676258225114,90+
0,Homens,2042,Piauí,0.0114220126666831,0.0749949635039878,0.0113025960013874,100000.0,1130.25960013874,98954.5041773237,0.988194672682092,7702928.46569439,77.0292846569439,0
1,Homens,2042,Piauí,0.000357255927890634,1.61892544285552,0.00142780914143254,98869.7403998613,141.167119153979,395142.832163722,0.998648165253442,7603973.96151706,76.9090110964601,1-4
5,Homens,2042,Piauí,0.000169151824349994,2.4424090049568,0.00084539338666314,98728.5732807073,83.4644829261961,493429.398393598,0.9990005580932,7208831.12935334,73.0166646777831,5-9
10,Homens,2042,Piauí,0.000275185224540794,2.86728908947458,0.00137511907833818,98645.1087977811,135.648771092587,492936.244374797,0.997113913311614,6715401.73095974,68.0763781681875,10-14
15,Homens,2042,Piauí,0.000988843582899946,2.87315110090567,0.00493384144950071,98509.4600266885,486.030057047596,491513.587641684,0.993245656596935,6222465.48658494,63.166171907745,15-19
20,Homens,2042,Piauí,0.00166646206614373,2.63579525453447,0.00829961104568643,98023.4299696409,813.556342112119,488193.736083479,0.990913023924296,5730951.89894326,58.4651230906551,20-24
25,Homens,2042,Piauí,0.00192950351890705,2.54466709160698,0.00960202728465164,97209.8736275288,933.411858909065,483757.53128338,0.989990523925026,5242758.16285978,53.9323627036903,25-29
30,Homens,2042,Piauí,0.00210517780356532,2.55313224011636,0.0104719470582899,96276.4617686197,1008.20201060045,478915.37184791,0.988529268025258,4759000.6315764,49.4305725839163,30-34
35,Homens,2042,Piauí,0.00254301212985519,2.57505250967925,0.0126371316176952,95268.2597580193,1203.91753755085,473421.861978859,0.986083892347798,4280085.25972849,44.9266657184657,35-39
40,Homens,2042,Piauí,0.00309591065955451,2.58659224512357,0.0153647525560855,94064.3422204684,1445.27534256845,466833.672382656,0.982599740010677,3806663.39774963,40.4687186227014,40-44
45,Homens,2042,Piauí,0.0039747074166263,2.59511209307567,0.0196853700287589,92619.0668779,1823.24060320982,458710.645111427,0.977812053872148,3339829.72536698,36.0598507191817,45-49
50,Homens,2042,Piauí,0.00508536709943609,2.61225631847884,0.025121792792723,90795.8262746901,2280.95393411684,448532.798029422,0.970239233327911,2881119.08025555,31.7318449367829,50-54
55,Homens,2042,Piauí,0.00716806066689171,2.63089643989909,0.0352418308607013,88514.8723405733,3119.42615968305,435184.118082489,0.957930827705337,2432586.28222613,27.482232283705,55-59
60,Homens,2042,Piauí,0.0102405029814994,2.63389681728454,0.049991223234431,85395.4461808903,4269.02281323273,416876.282438976,0.939487094391869,1997402.16414364,23.3900313596653,60-64
65,Homens,2042,Piauí,0.0151007572563512,2.63582459570104,0.0729011539302685,81126.4233676575,5914.20987773774,391649.887309478,0.911161291877109,1580525.88170466,19.4822576430106,65-69
70,Homens,2042,Piauí,0.0228583475389934,2.645640251943,0.108455037521682,75212.2134899198,8157.14343613799,356856.217284428,0.861737863642969,1188875.99439518,15.8069539404597,70-74
75,Homens,2042,Piauí,0.0381834271298747,2.63594322955666,0.175110314641179,67055.0700537818,11742.034415404,307516.514310394,0.778885286023658,832019.777110754,12.4080069775996,75-79
80,Homens,2042,Piauí,0.0643076207440859,2.59493803997182,0.278469022991606,55313.0356383778,15402.9669929189,239520.08820565,0.645568764723831,524503.26280036,9.48245303746165,80-84
85,Homens,2042,Piauí,0.114569356818087,2.46415815843318,0.443884982701067,39910.0686454588,17715.4801302879,154626.687469464,0.457418187268888,284983.17459471,7.14063353602215,85-89
90,Homens,2042,Piauí,0.170260713560397,5.87334552456969,1.0,22194.588515171,22194.588515171,130356.487125245,0.0,130356.487125245,5.87334552456969,90+
0,Ambos,2042,Piauí,0.010705412539579,0.0772819584846931,0.0106006980251361,100000.0,1060.06980251362,99021.8544679551,0.988851485490954,8021129.08039018,80.2112908039018,0
1,Ambos,2042,Piauí,0.000369621259769594,1.56528714683349,0.00147715571469694,98939.9301974864,146.149683302923,395403.888277522,0.998658432010311,7922107.22592223,80.0698687588471,1-4
5,Ambos,2042,Piauí,0.000161923457468418,2.4176218761689,0.000809278889321399,98793.7805141835,79.95172096639,493762.436995731,0.999045379980399,7526703.33764471,76.1860037997445,5-9
10,Ambos,2042,Piauí,0.000254263946600712,2.78305795075866,0.00127060350850057,98713.8287932171,125.426137202187,493291.081488448,0.997903495988437,7032940.90064898,71.2457513463629,10-14
15,Ambos,2042,Piauí,0.000631655747185221,2.79659947023403,0.00315388918258319,98588.4026560149,310.936896664964,492256.894757239,0.995732489633626,6539649.81916053,66.3328509538596,15-19
20,Ambos,2042,Piauí,0.00106248618876663,2.63597762846527,0.00529912092391034,98277.4657593499,520.784175154258,490156.183355944,0.994219248359559,6047392.92440329,61.53387124584,20-24
25,Ambos,2042,Piauí,0.00122618379601307,2.55551411844277,0.00611259714874748,97756.6815841957,597.547213122569,487322.712194936,0.993472961701187,5557236.74104735,56.8476410102057,25-29
30,Ambos,2042,Piauí,0.00140402235720147,2.56713035356553,0.00699621409428662,97159.1343710731,679.746105275583,484141.938188558,0.992284980604363,5069914.02885241,52.1815479488448,30-34
35,Ambos,2042,Piauí,0.0017163031771933,2.58628205462144,0.00854611214835359,96479.3882657975,824.523672124051,480406.773745192,0.990428102086506,4585772.09066385,47.5311066238335,35-39
40,Ambos,2042,Piauí,0.00216118811424652,2.60193863703026,0.0107502257876168,95654.8645936735,1028.31139206589,475808.369149952,0.987612329336662,4105365.31691866,42.9185210219845,40-44
45,Ambos,2042,Piauí,0.00286076765894475,2.60580420115398,0.0142065343610013,94626.5532016076,1344.31537952177,469914.211774063,0.983885017628259,3629556.94776871,38.3566432990084,45-49
50,Ambos,2042,Piauí,0.00369553733305378,2.61814616610589,0.018316460967352,93282.2378220858,1708.60046801547,462341.552535093,0.97823875666367,3159642.73599464,33.8718582418759,50-54
55,Ambos,2042,Piauí,0.00523384909321046,2.63947364245053,0.0258498795429313,91573.6373540703,2367.1674949108,452280.42550588,0.968874942234136,2697301.18345955,29.454996671481,55-59
60,Ambos,2042,Piauí,0.00760600403636421,2.65099409611742,0.0373624815965414,89206.4698591595,3332.97508840528,438203.17113564,0.953771561403957,2245020.75795367,25.1665687645542,60-64
65,Ambos,2042,Piauí,0.011657837182907,2.65579913625906,0.056738615332644,85873.4947707542,4872.34318706763,417945.722746205,0.929911452078212,1806817.58681803,21.0404571473592,65-69
70,Ambos,2042,Piauí,0.0180537273719289,2.66935807081792,0.0866237873375928,81001.1515836866,7016.62652888539,388652.513928801,0.886699524724891,1388871.86407183,17.1463224524272,70-74
75,Ambos,2042,Piauí,0.0314825897613819,2.66766186216068,0.146645086806357,73984.5250548012,10849.4670989884,344617.999383803,0.809680357898553,1000219.35014302,13.519304873582,75-79
80,Ambos,2042,Piauí,0.055310070688361,2.62558105746528,0.244447269631783,63135.0579558128,15433.1925353428,279030.42507936,0.684079685086559,655601.350759221,10.3841094312144,80-84
85,Ambos,2042,Piauí,0.100015429567666,2.50507271804518,0.400211806072037,47701.86542047,19090.8497129315,190879.045317858,0.493112632173488,376570.925679861,7.89425994896765,85-89
90,Ambos,2042,Piauí,0.154077903954453,6.49022328532982,1.0,28611.0157075384,28611.0157075384,185691.880362003,0.0,185691.880362003,6.49022328532982,90+
0,Mulheres,2043,Piauí,0.00977741057500951,0.0790704722939293,0.00969015743131142,100000.0,969.015743131138,99107.6047893385,0.98971918856983,8353629.22143047,83.5362922143047,0
1,Mulheres,2043,Piauí,0.000377181176037877,1.50822649221063,0.00150730806057719,99030.9842568689,149.270200817278,395751.989495577,0.998692255254251,8254521.61664113,83.3529190746036,1-4
5,Mulheres,2043,Piauí,0.000151954140735987,2.38838580278541,0.000759469311631908,98881.7140560516,75.0976273071283,494212.444250605,0.999093760374032,7858769.62714556,79.4764704694619,5-9
10,Mulheres,2043,Piauí,0.000227058676325032,2.60499205705035,0.00113467633631254,98806.6164287445,112.113529532828,493764.569349979,0.998811683113581,7364557.18289495,74.5350610017699,10-14
15,Mulheres,2043,Piauí,0.000252096318371272,2.62971188981462,0.00125972885233655,98694.5028992116,124.328312869126,493177.820574305,0.998334981178478,6870792.61354497,69.6167710633442,15-19
20,Mulheres,2043,Piauí,0.000424260012533786,2.63411736268336,0.00211917294410338,98570.1745863425,208.887247078936,492356.670220692,0.997724867012168,6377614.79297067,64.7012630314883,20-24
25,Mulheres,2043,Piauí,0.000481938817453569,2.59259486928455,0.0024069015471847,98361.2873392636,236.745934679944,491236.493318493,0.997171843091826,5885258.12274997,59.8330733762236,25-29
30,Mulheres,2043,Piauí,0.000664889768410594,2.61891021766213,0.00331919401943427,98124.5414045836,325.694390989825,489847.199436367,0.996224510579145,5394021.62943148,54.9711779766801,30-34
35,Mulheres,2043,Piauí,0.000858541581059279,2.62165039520346,0.00428396043494817,97798.8470135938,418.966391189781,487997.78651706,0.994934763857822,4904174.42999511,50.1455239990043,35-39
40,Mulheres,2043,Piauí,0.00120246461808184,2.64752442146538,0.00599536359384104,97379.880622404,583.827791056145,485525.962491491,0.992680694096286,4416176.64347805,45.349990318863,40-44
45,Mulheres,2043,Piauí,0.00176406658583625,2.63827197905581,0.00878373772154356,96796.0528313479,850.23114055123,481972.24944782,0.989778414923531,3930650.68098656,40.607551300001,45-49
50,Mulheres,2043,Piauí,0.00237671543280314,2.63329092290936,0.0118171060137273,95945.8216907966,1133.80194649432,477045.729095592,0.985822188528525,3448678.43153874,35.9440189344853,50-54
55,Mulheres,2043,Piauí,0.00342528708362458,2.65475997607346,0.0169899530800866,94812.0197443023,1610.85176688393,470282.264685203,0.979157827771104,2971632.70244315,31.3423626082149,55-59
60,Mulheres,2043,Piauí,0.00516972874614528,2.67899985465787,0.0255421647979314,93201.1679774184,2380.5595918389,460480.560728438,0.967107906955013,2501350.43775795,26.838187675545,60-64
65,Mulheres,2043,Piauí,0.00851715085357236,2.68818970645079,0.0417634307701247,90820.6083855795,3792.98019081177,445334.391279551,0.94690014627291,2040869.87702951,22.4714402744913,65-69
70,Mulheres,2043,Piauí,0.0138918497569588,2.70383991808132,0.0673121323851044,87027.6281947677,5858.01523020785,421687.200242964,0.908191711897921,1595535.48574996,18.3336662028655,70-74
75,Mulheres,2043,Piauí,0.0260347447489596,2.70573030541852,0.122836604210232,81169.6129645599,9970.59962162534,382972.820274099,0.834901208727006,1173848.285507,14.4616715866259,75-79
80,Mulheres,2043,Piauí,0.0483833251779795,2.65676201916844,0.217282515114068,71199.0133429345,15470.3006927929,319744.470556436,0.714136962718321,790875.465232898,11.1079554069604,80-84
85,Mulheres,2043,Piauí,0.089632943572469,2.54226574357162,0.367259639111727,55728.7126501416,20466.9068960522,228341.34504915,0.515333638352623,471130.994676462,8.45400821716748,85-89
90,Mulheres,2043,Piauí,0.145236033777458,6.88534362988925,1.0,35261.8057540894,35261.8057540894,242789.649627312,0.0,242789.649627312,6.88534362988925,90+
0,Homens,2043,Piauí,0.0112195529440988,0.0744246914414205,0.0111042405013606,100000.0,1110.42405013606,98972.2189171644,0.988400661089088,7722087.71856209,77.2208771856209,0
1,Homens,2043,Piauí,0.000350957907460587,1.61952341589354,0.00140265978182239,98889.5759498639,138.708431026345,395228.111627379,0.998671867103768,7623115.49964492,77.0871492411876,1-4
5,Homens,2043,Piauí,0.000166613870895706,2.44171816879566,0.000832714413924365,98750.8675188376,82.2312707704696,493543.966828219,0.999018543720299,7227887.38801754,73.1931533324379,5-9
10,Homens,2043,Piauí,0.000269477251290867,2.86550927169728,0.00134661168986173,98668.6362480671,132.868338994362,493059.575002667,0.997179146994411,6734343.42118932,68.2521181731773,10-14
15,Homens,2043,Piauí,0.000965666234534069,2.87249600718387,0.00481843190299105,98535.7679090728,474.787887678802,491668.726418586,0.993406107102614,6241283.84618666,63.3402872746272,15-19
20,Homens,2043,Piauí,0.00162639546317242,2.63564484638136,0.00810082658771024,98060.980021394,794.374994174243,488426.715495588,0.991133042792667,5749615.11976807,58.6330579045169,20-24
