regiao,faixa_etaria,taxa,RMSE_LC,RMSE_LM,MAE_LC,MAE_LM,SMAPE_LC,SMAPE_LM
Roraima,85-89,Homens,0.014511827380277773,0.013091176541731442,0.014171833387709182,0.01272073662955948,10.929374752223405,9.867359169358574
Roraima,90+,Homens,0.020972855864579833,0.0187156700847316,0.020635424289184565,0.018341262861052816,10.838373447852423,9.693630749761812
Pará,0,Homens,0.01693770656946579,0.017287550217248832,0.016910945647025975,0.01726132120437715,67.31601536567237,69.19279509479533
Pará,1-4,Homens,8.164001351630824e-4,8.324895047603543e-4,8.162643131680517e-4,8.323581895579586e-4,73.03030228903455,75.00755394459948
Pará,5-9,Homens,3.0205885872477273e-4,3.080397439196173e-4,3.013168322607324e-4,3.073197129710172e-4,62.25836174550988,63.89409882848701
Pará,10-14,Homens,1.1046842163775298e-4,1.1312632323179093e-4,1.0765019503575485e-4,1.1037627235639094e-4,19.878651639187797,20.43482620748984
Pará,15-19,Homens,0.0010255668851912115,0.001060213456910948,0.0010249385153374684,0.0010595888905825064,44.90283285785222,46.06980246880311
Pará,20-24,Homens,0.001228013700611904,0.0012700521998548098,0.0012245868132247824,0.0012668379547671688,35.46399162377358,36.460101256581716
Pará,25-29,Homens,6.906669052481172e-4,7.100128679406459e-4,6.889084444641232e-4,7.083282966066867e-4,20.156005077170736,20.6646238090907
Pará,30-34,Homens,1.8801355996221858e-4,1.932902916095487e-4,1.85248569916187e-4,1.906134892319095e-4,5.2647555972481745,5.412897094494181
Pará,35-39,Homens,8.058680846196323e-4,8.268621299610459e-4,8.008768884217426e-4,8.220021358548943e-4,20.81523316853684,21.423058316221784
Pará,40-44,Homens,0.0013026185095351556,0.001335543092301167,0.0012983849455678262,0.0013314301326874788,27.738486615108897,28.544905611476246
Pará,45-49,Homens,0.001709223427102928,0.001752857216306993,0.0017075156027613499,0.0017512025988248802,28.490405242264217,29.32591127168438
Pará,50-54,Homens,0.0029323032830654034,0.003005401371519102,0.002929893083428922,0.0030030749754082348,35.90268549544914,36.964693831715465
Pará,55-59,Homens,0.004094637491639295,0.0041905307551416745,0.004087981923697956,0.004183974921471359,35.395679299717315,36.37919801202831
Pará,60-64,Homens,0.00546542576823332,0.005593256736931558,0.005463181870933266,0.0055910869928136485,32.17535781447104,33.052847484380656
Pará,65-69,Homens,0.00837772428809767,0.008579969820450907,0.008353856912606091,0.008556548333504586,32.64959814183682,33.576320550398876
Pará,70-74,Homens,0.012725301318585817,0.01303510458692243,0.012724181749042588,0.013033976773909729,34.897950000707915,35.90012908762137
Pará,75-79,Homens,0.015074567672446278,0.015474626489671111,0.015039386276083096,0.0154405227445481,26.532984905109476,27.337008110775457
Pará,80-84,Homens,0.012045109966551532,0.012402504574277879,0.012019357604634077,0.01237753429521669,13.926983090520462,14.372167072481417
Pará,85-89,Homens,0.006421756029054024,0.006576773927837542,0.006218286177586012,0.006377881136675721,4.653416646132154,4.775807834826256
Pará,90+,Homens,0.01785015093497383,0.018388994955788086,0.01784078303838134,0.01838012826886125,9.133603068170606,9.396665283444136
Amapá,0,Homens,0.00958979983683244,0.011052047903843395,0.009346785559533,0.010854931725609938,31.54163843230397,37.66751408493341
Amapá,1-4,Homens,2.9257850618117254e-4,3.3219971884706166e-4,2.8205731616507735e-4,3.23037837007795e-4,25.670633482691375,30.00434185697737
Amapá,5-9,Homens,2.277892661704052e-4,2.5250967965818096e-4,2.0053656694850417e-4,2.2883806644421767e-4,34.56808560487862,40.80579757223864
Amapá,10-14,Homens,3.471818096310573e-4,3.9196731805766013e-4,3.362683549052611e-4,3.8257324690293634e-4,48.702615276793054,57.503240677229805
Amapá,15-19,Homens,0.001181313743761308,0.0013515928550812794,0.0011706191901347022,0.00134331053031611,38.28877310425045,45.2682612211756
Amapá,20-24,Homens,0.001564976981582974,0.001795801047745764,0.0015493797230537118,0.0017829708419553896,37.035741409817696,43.890057323226216
Amapá,25-29,Homens,0.0010864001153155305,0.0012552996302794214,0.0010823744408631419,0.001252120070461236,29.743798477867472,35.247337982541374
Amapá,30-34,Homens,0.0011037050058413653,0.001271656819135997,0.001092343447155496,0.0012629467066313522,29.823122585731443,35.33982407140415
Amapá,35-39,Homens,0.0012342157277052577,0.0014312358377587136,0.00122014711964454,0.0014200746223446618,29.348815746122725,35.03459704693548
Amapá,40-44,Homens,0.0015836050545111032,0.0018255742709182943,0.0015577226966230766,0.0018018620290605456,29.806353768079436,35.32539083935961
Amapá,45-49,Homens,0.0021219679825752956,0.0024481708544403474,0.002089650535941447,0.002417481089090942,31.318271468737624,37.160326331683464
Amapá,50-54,Homens,0.004201411755482347,0.0047943310865018515,0.00418248511421824,0.004777690878338781,41.884770938718,49.34083773667571
Amapá,55-59,Homens,0.003140632275535691,0.003607833941280439,0.003077761412102543,0.0035573847025779336,24.57410824467872,28.9951533145189
Amapá,60-64,Homens,0.005210002045780559,0.006001321611351234,0.005094220726232156,0.005910054859754766,27.5487482624531,32.73826052663018
Amapá,65-69,Homens,0.008015251709328545,0.009286748002464158,0.00797067158082204,0.009248255651451293,27.770708903050163,32.969998916546096
Amapá,70-74,Homens,0.010736023084635123,0.012435917282195046,0.010711137765694793,0.012413782899046006,26.810532952322706,31.757909220557234
Amapá,75-79,Homens,0.01177351197221506,0.013703224074807408,0.011697178215501893,0.013630931570985893,19.550033140392983,23.16175922716615
Amapá,80-84,Homens,0.010206596983009297,0.011888357728896267,0.010108949169093717,0.011799925981563965,11.363870706964244,13.394897842361503
Amapá,85-89,Homens,0.008092260917721581,0.009267977327369076,0.00744709613997073,0.008679083188345323,5.356101771479372,6.273533633650851
Amapá,90+,Homens,0.005130260086722828,0.0053366429414007125,0.004749231718261762,0.004907748676046909,2.212386808894228,2.28713303100401
Tocantins,0,Homens,0.029569255169761645,0.028797224248802,0.0294234948182569,0.02865075201154945,114.69217287027777,109.99760345715192
Tocantins,1-4,Homens,9.369494263941264e-4,9.084997124963221e-4,9.104288282737681e-4,8.811957365247101e-4,80.05356324132336,76.40541796217617
Tocantins,5-9,Homens,3.4185581253825246e-4,3.297718047007911e-4,3.4059838188767346e-4,3.284754618262517e-4,73.8711843782259,70.30102040079744
Tocantins,10-14,Homens,1.9099204255950582e-4,1.8277632178124518e-4,1.906477138627069e-4,1.8240792624851681e-4,32.24045590297012,30.630714877249947
Tocantins,15-19,Homens,1.5015728934377983e-4,1.382740728463744e-4,1.1986680433467893e-4,1.0526230341077161e-4,6.449559173701773,5.6951169368875725
Tocantins,20-24,Homens,1.8035874948861972e-4,1.760771907871745e-4,1.5131241949663363e-4,1.5095467963114522e-4,5.463163279392731,5.451810811703217
Tocantins,25-29,Homens,9.898006022464473e-5,9.817283278034423e-5,7.52364056506395e-5,7.456325584916015e-5,2.4179392820399848,2.395877777560333
Tocantins,30-34,Homens,2.52974459811831e-4,2.4550737583493225e-4,2.1063859214979044e-4,2.016842782907013e-4,6.032351355464386,5.765181794865244
Tocantins,35-39,Homens,2.737593253798899e-4,2.6376829396057805e-4,2.6409899318963757e-4,2.5363716161512604e-4,6.5908362159179665,6.3206437641756095
Tocantins,40-44,Homens,8.310996114972855e-4,7.989160615822454e-4,8.086014298049856e-4,7.75709038273501e-4,17.56863288000362,16.791401264936177
Tocantins,45-49,Homens,0.0016972057465133843,0.0016277866447231295,0.0016827050656659796,0.00161290627980013,28.237350914813764,26.907266929834574
Tocantins,50-54,Homens,0.0030938260979617507,0.0029697479171971477,0.0030840625605843106,0.002959721100806183,39.24000086634467,37.36137976354746
Tocantins,55-59,Homens,0.004100438829480528,0.0039376490521986,0.004081623189072703,0.003918231298151822,37.126903261308,35.37574016893753
Tocantins,60-64,Homens,0.005231405384637322,0.0050089334992261154,0.005213976907745592,0.004990908035870668,35.02690186308096,33.27744690975776
Tocantins,65-69,Homens,0.008200811768481375,0.00785690407405458,0.008147872528012585,0.007801026096500047,35.80455396707388,34.013652615405256
Tocantins,70-74,Homens,0.010259952481968605,0.009804831221506997,0.010256942004926928,0.00980174949568775,32.076486896687896,30.435497525581034
Tocantins,75-79,Homens,0.015548723101802279,0.014860290786733147,0.015536287114916312,0.014847848820217705,30.4417450993901,28.897579217294165
Tocantins,80-84,Homens,0.01443859198292011,0.013700922131645782,0.014398090371000587,0.013659922740287482,18.118981151380115,17.110468336153374
Tocantins,85-89,Homens,0.011599366214785368,0.011036853766449554,0.011567085299616739,0.011001582677894878,8.969593806490764,8.51205338175662
Tocantins,90+,Homens,0.016246569600386247,0.01546721244912328,0.016233286598897875,0.015452953541204982,8.434698855138688,8.0128591888748
Maranhão,0,Homens,0.030867634652876296,0.032997107711572896,0.030785453696453496,0.03292069803751818,88.16476659013775,97.29279219974954
Maranhão,1-4,Homens,0.0012156309331340376,0.0013012268710523504,0.0012126304083599718,0.0012985260188085807,85.45501061175293,94.41294721798013
Maranhão,5-9,Homens,2.1333447438811646e-4,2.3543236215264616e-4,2.1062117466213803e-4,2.3279452098172638e-4,44.609152550673144,50.50719336397601
Maranhão,10-14,Homens,2.0664781756366742e-4,2.2648003103407149e-4,2.064628415216767e-4,2.2629941685122282e-4,36.608382492995936,40.850834709180916
Maranhão,15-19,Homens,1.7950192569899013e-4,2.0650260200557046e-4,1.725059312390621e-4,2.0044219884003938e-4,9.755190684761795,11.238793559916685
Maranhão,20-24,Homens,2.3502460769869133e-4,2.7442372222555886e-4,2.264866338220771e-4,2.6783986562773884e-4,7.5831112045972455,8.899379413174419
Maranhão,25-29,Homens,2.6839089593880256e-4,2.851933954243316e-4,1.986826333272349e-4,2.0014406825907024e-4,5.914355734492452,5.956510238150481
Maranhão,30-34,Homens,3.504809890261038e-4,3.806506313869436e-4,3.362944192807486e-4,3.6723280771181865e-4,8.85262920181629,9.709497106707815
Maranhão,35-39,Homens,8.61883335096711e-4,9.429163625502688e-4,8.538896917336936e-4,9.350778646253148e-4,18.85591814205855,20.838716876889485
Maranhão,40-44,Homens,0.0014643099483894356,0.0016187659539186243,0.0014479357444380184,0.001602600498936687,27.03699889107931,30.370072284280248
Maranhão,45-49,Homens,0.002057520932198426,0.0022653633993378946,0.002047508110851059,0.002255853137841883,29.674252893022025,33.202504070183416
Maranhão,50-54,Homens,0.0030778644781367355,0.0033854453349542487,0.0030495524814045747,0.0033576505978928995,32.9145209472913,36.86144646393847
Maranhão,55-59,Homens,0.004264860773563149,0.004690655856980791,0.004221386279020573,0.0046477674869844455,33.22247050272682,37.21092745133682
Maranhão,60-64,Homens,0.00605692716874928,0.006658082065819599,0.006016052502071302,0.006616713368042013,33.532940243039945,37.514436254616754
Maranhão,65-69,Homens,0.008603151802155339,0.009465520080119295,0.008565036271978767,0.00942843622221747,32.82475622025829,36.74911701958965
Maranhão,70-74,Homens,0.00920691871630906,0.010162192219115853,0.009032648293425476,0.009992972202253555,25.108359951051177,28.163062532696404
Maranhão,75-79,Homens,0.010962089048624597,0.012120622604759993,0.010793036698068463,0.011955393081140964,19.46108628760685,21.79021146970255
Maranhão,80-84,Homens,0.01182733117909829,0.013023980092241672,0.011394955858365596,0.012610456819860328,13.632419279218752,15.203183930158854
Maranhão,85-89,Homens,0.009168398721528885,0.009873154263900612,0.008838272645735994,0.009556907516667556,7.0138171969745216,7.607186171850698
Maranhão,90+,Homens,0.007446238229986122,0.00733483515183593,0.006742607592163455,0.006622049130955203,3.630056352813482,3.5637300761736768
Piauí,0,Homens,0.02849883518817463,0.027964053323925202,0.028352817514642987,0.027819816772495592,95.71318597876237,93.07323895298725
Piauí,1-4,Homens,0.0010299175998938132,0.0010116304228686727,0.001026211228263096,0.0010079461294611874,101.22599365286233,98.5375565789894
Piauí,5-9,Homens,2.2267477084596715e-4,2.1696782949510055e-4,2.2176379119003608e-4,2.1606042460377636e-4,53.60389883204862,51.864594651848506
Piauí,10-14,Homens,2.601617154752933e-4,2.539196060754211e-4,2.5810627493280593e-4,2.518378531311292e-4,47.96730447224804,46.526279701991484
Piauí,15-19,Homens,1.970900664401841e-4,1.9032451503941781e-4,1.797628494358361e-4,1.7234620095297543e-4,11.202932418105927,10.772454451807354
Piauí,20-24,Homens,4.279662150476378e-4,4.112712620209136e-4,4.264151378250403e-4,4.0966149026118806e-4,16.99254137728493,16.380360657615434
Piauí,25-29,Homens,2.900071842205308e-4,2.8022948900289146e-4,2.822717509073456e-4,2.7222068507919107e-4,9.817572613319086,9.48559667411327
Piauí,30-34,Homens,1.2566072176920133e-4,1.2500996027325353e-4,8.875065647825106e-5,8.87506690126071e-5,2.7510242130518647,2.7510375641304465
Piauí,35-39,Homens,5.424891035667532e-4,5.28965755469007e-4,5.28922439537834e-4,5.150118815818178e-4,13.77724920656879,13.389642687473732
Piauí,40-44,Homens,8.481939513418273e-4,8.272263037717949e-4,8.379342276632127e-4,8.167893519311833e-4,17.401098356380114,16.923465974640315
Piauí,45-49,Homens,0.002352432927900422,0.002290726563019785,0.0023476570001650645,0.002285760575397166,37.94771165425735,36.763965038295524
Piauí,50-54,Homens,0.0021512664853300125,0.002089536966973468,0.0021344462877707924,0.002071964594673775,26.21827495751824,25.35357424308765
Piauí,55-59,Homens,0.003029867751673408,0.0029458085623368254,0.002980341933705128,0.002894428208715413,26.20380786941875,25.35120984706517
Piauí,60-64,Homens,0.005902538369011831,0.005757695806722551,0.005863727318531563,0.0057173646380447515,36.41541907392357,35.3457199758057
Piauí,65-69,Homens,0.00854795193620657,0.00832081266058071,0.008496034348423956,0.008267963668842047,35.66038142656246,34.53563885230465
Piauí,70-74,Homens,0.010368736046337996,0.010088070934771145,0.010338498914064494,0.010056742952807502,30.880100022179036,29.912811056251705
Piauí,75-79,Homens,0.015216695192153311,0.014793476547765645,0.015108976891797918,0.014681275000780685,28.06027465073614,27.158022136464577
Piauí,80-84,Homens,0.015211478461635541,0.014740318391077638,0.01518416557689338,0.01471282351027826,18.021627181799126,17.413243663469284
Piauí,85-89,Homens,0.020690956000897164,0.02014476268328593,0.02062155976964982,0.020074174380554394,15.057430350924122,14.628253068882657
Piauí,90+,Homens,0.034048002313668585,0.03305100944779778,0.03375270397384226,0.03274350262921757,16.903089506170087,16.356284103130918
Ceará,0,Homens,0.026607703829427412,0.026570804704984866,0.026580851207743922,0.026543126644138174,103.16115373828477,102.9545002623932
Ceará,1-4,Homens,9.456028273825714e-4,9.439591222488564e-4,9.346504765687256e-4,9.333086271434334e-4,98.33593169599168,98.15446183034163
Ceará,5-9,Homens,2.7530478054710046e-4,2.748294443647155e-4,2.752083177575463e-4,2.7472528886593814e-4,65.20261151088584,65.0598191109646
Ceará,10-14,Homens,1.1341648836381213e-4,1.1321474007790986e-4,1.1327041894054694e-4,1.130823833737121e-4,21.427332755557504,21.38871311668237
Ceará,15-19,Homens,0.0014479627988204533,0.0014440499853086112,0.001441437348115989,0.0014366388049734287,60.094171505677174,59.93804660621501
Ceará,20-24,Homens,8.808206543167714e-4,8.785810288970671e-4,8.741809380912511e-4,8.712704413375537e-4,25.592857387250117,25.515012145512948
Ceará,25-29,Homens,1.0912332005592537e-4,1.0812751433254332e-4,9.565725328848933e-5,9.505773090803663e-5,2.787716536858741,2.770463990159861
Ceará,30-34,Homens,4.951211759531913e-4,4.94454409231239e-4,4.941694102362606e-4,4.93432856832737e-4,12.986337669516537,12.965913721417364
Ceará,35-39,Homens,8.217551937675136e-4,8.202440072789083e-4,8.209820426612292e-4,8.19404355934113e-4,18.699914121053258,18.661318452794738
Ceará,40-44,Homens,0.0010945564545141362,0.0010926453007957546,0.0010890122217799235,0.0010867190609423207,21.066872495157945,21.018794395247493
Ceará,45-49,Homens,0.0019825334714363915,0.001979733615213094,0.001956273689731309,0.001952486399699944,29.280259834854906,29.21651080278651
Ceará,50-54,Homens,0.002113108487636668,0.0021094816908626226,0.0021062554693654627,0.0021020587357931143,24.646435413376626,24.59249519721392
Ceará,55-59,Homens,0.0024597369411811817,0.002454855939694425,0.0024541103924211193,0.0024490004679415954,21.537414432000766,21.488830789381307
Ceará,60-64,Homens,0.004269762351400898,0.0042639422843352304,0.004208108764908057,0.0041999229192643955,26.040313546782944,25.984023033719687
Ceará,65-69,Homens,0.0053474262182016796,0.005337822311161132,0.005320600228227176,0.005308945617795886,23.447642881154877,23.391547428273267
Ceará,70-74,Homens,0.006595868434374573,0.00658452881136517,0.006567348241069957,0.0065539438970073785,19.843872172329576,19.800160508413235
Ceará,75-79,Homens,0.012341674420648789,0.012325929637336351,0.012061565352598563,0.012036482173089426,22.618536326910306,22.566910209156106
