regiao,Faixa_Etaria,Sexo,ano,previsto,lmt_inf,lmt_max
Minas Gerais,65-69,Ambos,2069,0.007535217573359243,0.003093740898569221,0.018353024942754936
Minas Gerais,65-69,Ambos,2070,0.007408116667440585,0.0029929165626140304,0.018336693125343376
Minas Gerais,70-74,Ambos,2024,0.022678498791811372,0.020999385084040034,0.02449187466165756
Minas Gerais,70-74,Ambos,2025,0.022298344573516628,0.019955045588684862,0.02491681457251171
Minas Gerais,70-74,Ambos,2026,0.021924562788909578,0.01908553367525356,0.025185905810331116
Minas Gerais,70-74,Ambos,2027,0.021557046618417668,0.018311367281805584,0.025378020753828202
Minas Gerais,70-74,Ambos,2028,0.02119569103305913,0.017601928721270824,0.025523187003138142
Minas Gerais,70-74,Ambos,2029,0.020840392764427746,0.016941538469627097,0.025636512962165018
Minas Gerais,70-74,Ambos,2030,0.020491050275180757,0.016320852308805606,0.025726790086412654
Minas Gerais,70-74,Ambos,2031,0.02014756373002141,0.01573373120376404,0.025799622416211327
Minas Gerais,70-74,Ambos,2032,0.019809834967168056,0.015175852693648066,0.025858814614791795
Minas Gerais,70-74,Ambos,2033,0.01947776747030134,0.01464400997188394,0.025907072335755964
Minas Gerais,70-74,Ambos,2034,0.019151266340981757,0.014135724054255432,0.025946389520302465
Minas Gerais,70-74,Ambos,2035,0.01883023827152951,0.013649013830031706,0.025978277828571213
Minas Gerais,70-74,Ambos,2036,0.018514591518358978,0.013182252143559314,0.026003910057142494
Minas Gerais,70-74,Ambos,2037,0.0182042358757602,0.01273407170083553,0.026024213747639795
Minas Gerais,70-74,Ambos,2038,0.01789908265011982,0.012303301292007216,0.0260399344949759
Minas Gerais,70-74,Ambos,2039,0.017599044634574176,0.011888921228035339,0.02605168005650222
Minas Gerais,70-74,Ambos,2040,0.01730403608408729,0.01149003138110879,0.026059951871993937
Minas Gerais,70-74,Ambos,2041,0.017013972690946583,0.011105827739093492,0.026065168083716783
Minas Gerais,70-74,Ambos,2042,0.016728771560669375,0.010735584859439179,0.02606768067069985
Minas Gerais,70-74,Ambos,2043,0.016448351188313254,0.010378642502825422,0.026067788416494115
Minas Gerais,70-74,Ambos,2044,0.016172631435183545,0.010034395286903237,0.026065746869635874
Minas Gerais,70-74,Ambos,2045,0.01590153350593123,0.009702284560773421,0.026061776095762847
Minas Gerais,70-74,Ambos,2046,0.015634979926034766,0.009381791938300917,0.026056066782886002
Minas Gerais,70-74,Ambos,2047,0.015372894519659373,0.009072434088291491,0.026048785101405774
Minas Gerais,70-74,Ambos,2048,0.015115202387887458,0.008773758489379791,0.02604007661065094
Minas Gerais,70-74,Ambos,2049,0.014861829887313965,0.008485339934226609,0.026030069426981686
Minas Gerais,70-74,Ambos,2050,0.014612704609000514,0.008206777622118059,0.02601887681401503
Minas Gerais,70-74,Ambos,2051,0.014367755357782347,0.007937692718318337,0.026006599316283116
Minas Gerais,70-74,Ambos,2052,0.014126912131922086,0.0076777262871877945,0.025993326528985422
Minas Gerais,70-74,Ambos,2053,0.013890106103104672,0.007426537527258238,0.025979138575326653
Minas Gerais,70-74,Ambos,2054,0.013657269596767515,0.007183802252286171,0.025964107347112995
Minas Gerais,70-74,Ambos,2055,0.013428336072760434,0.006949211574258675,0.025948297552335662
Minas Gerais,70-74,Ambos,2056,0.013203240106329773,0.0067224707534419975,0.025931767604364504
Minas Gerais,70-74,Ambos,2057,0.012981917369421283,0.006503298187576318,0.02591457038037041
Minas Gerais,70-74,Ambos,2058,0.012764304612296403,0.006291424517762601,0.025896753871161842
Minas Gerais,70-74,Ambos,2059,0.012550339645456729,0.00608659183284346,0.02587836174037297
Minas Gerais,70-74,Ambos,2060,0.012339961321871446,0.005888552957433754,0.025859433807596238
Minas Gerais,70-74,Ambos,2061,0.01213310951950271,0.005697070811417107,0.02584000646739885
Minas Gerais,70-74,Ambos,2062,0.011929725124123923,0.005511917830849736,0.025820113054046242
Minas Gerais,70-74,Ambos,2063,0.011729750012426054,0.005332875441920653,0.025799784160054674
Minas Gerais,70-74,Ambos,2064,0.011533127035407105,0.005159733580997659,0.025779047915322706
Minas Gerais,70-74,Ambos,2065,0.011339800002040053,0.00499229025491113,0.025757930232475384
Minas Gerais,70-74,Ambos,2066,0.01114971366321454,0.0048303511365443575,0.025736455023145373
Minas Gerais,70-74,Ambos,2067,0.010962813695947747,0.004673729191553038,0.025714644389167887
Minas Gerais,70-74,Ambos,2068,0.010779046687859948,0.004522244332658067,0.025692518792051235
Minas Gerais,70-74,Ambos,2069,0.010598360121910287,0.004375723098471724,0.025670097203575173
Minas Gerais,70-74,Ambos,2070,0.010420702361388425,0.0042339983542469374,0.025647397239945413
Minas Gerais,75-79,Ambos,2024,0.03819798725186714,0.035704673181134024,0.040865413406578115
Minas Gerais,75-79,Ambos,2025,0.03763553761801427,0.03414168602073535,0.04148692864601711
Minas Gerais,75-79,Ambos,2026,0.03708136982342521,0.032832703819014,0.04187982797765582
Minas Gerais,75-79,Ambos,2027,0.03653536192142694,0.03166110170052996,0.04216001967825747
Minas Gerais,75-79,Ambos,2028,0.03599739376096099,0.030582120786981384,0.04237156626931161
Minas Gerais,75-79,Ambos,2029,0.035467346960143746,0.02957294167324296,0.042536610469474254
Minas Gerais,75-79,Ambos,2030,0.034945104880216085,0.02862003591998654,0.04266802314655782
Minas Gerais,75-79,Ambos,2031,0.034430552599876575,0.027714567844364386,0.0427740009871352
Minas Gerais,75-79,Ambos,2032,0.033923576889992646,0.026850356324923528,0.04286010416714725
Minas Gerais,75-79,Ambos,2033,0.03342406618868408,0.026022846861328372,0.04293028378250645
Minas Gerais,75-79,Ambos,2034,0.03293191057677339,0.02522854329638099,0.0429874496317895
Minas Gerais,75-79,Ambos,2035,0.032447001753597715,0.024464671196632013,0.04303380635432007
Minas Gerais,75-79,Ambos,2036,0.03196923301317692,0.023728967389504328,0.04307106342532463
Minas Gerais,75-79,Ambos,2037,0.031498499220732404,0.02301954252184495,0.043100572142862975
Minas Gerais,75-79,Ambos,2038,0.031034696789551956,0.022334788022041998,0.04312341822402346
Minas Gerais,75-79,Ambos,2039,0.030577723658195013,0.021673311188063482,0.04314048628766454
Minas Gerais,75-79,Ambos,2040,0.030127479268033715,0.021033888713478794,0.043152505911289586
Minas Gerais,75-79,Ambos,2041,0.029683864541124587,0.02041543266042901,0.043160085252747074
Minas Gerais,75-79,Ambos,2042,0.02924678185840607,0.019816965051132722,0.04316373606483691
Minas Gerais,75-79,Ambos,2043,0.028816135038217106,0.01923759856092064,0.043163892619507115
Minas Gerais,75-79,Ambos,2044,0.028391829315131966,0.018676521616271733,0.04316092623785383
Minas Gerais,75-79,Ambos,2045,0.027973771319106833,0.018132986728929008,0.04315515659454204
Minas Gerais,75-79,Ambos,2046,0.027561869054933307,0.01760630124478558,0.04314686061765961
Minas Gerais,75-79,Ambos,2047,0.02715603188199456,0.01709581992026511,0.04313627957099289
Minas Gerais,75-79,Ambos,2048,0.026756170494319532,0.01660093889957737,0.0431236247450631
Minas Gerais,75-79,Ambos,2049,0.026362196900930803,0.01612109077846445,0.04310908207103599
Minas Gerais,75-79,Ambos,2050,0.02597402440648186,0.015655740519718127,0.043092815891960255
Minas Gerais,75-79,Ambos,2051,0.025591567592179502,0.015204382043120824,0.043074972068425005
Minas Gerais,75-79,Ambos,2052,0.02521474229698705,0.01476653535433176,0.04305568055386542
Minas Gerais,75-79,Ambos,2053,0.024843465599104456,0.01434174410817055,0.04303505754382179
Minas Gerais,75-79,Ambos,2054,0.024477655797721015,0.013929573524858834,0.04301320728035552
Minas Gerais,75-79,Ambos,2055,0.02411723239503684,0.013529608595224986,0.04299022357538808
Minas Gerais,75-79,Ambos,2056,0.023762116078548987,0.013141452524174464,0.04296619110343787
Minas Gerais,75-79,Ambos,2057,0.023412228703598464,0.012764725371955714,0.04294118650400851
Minas Gerais,75-79,Ambos,2058,0.023067493276174213,0.01239906286068393,0.04291527932595634
Minas Gerais,75-79,Ambos,2059,0.022727833935970262,0.012044115319786651,0.04288853283996886
Minas Gerais,75-79,Ambos,2060,0.02239317593969245,0.011699546748918491,0.042861004740408035
Minas Gerais,75-79,Ambos,2061,0.02206344564461081,0.011365033980765575,0.04283274775390545
Minas Gerais,75-79,Ambos,2062,0.02173857049235426,0.011040265929251197,0.04280381016900987
Minas Gerais,75-79,Ambos,2063,0.021418478992943864,0.010724942911137507,0.04277423629871065
Minas Gerais,75-79,Ambos,2064,0.021103100709061177,0.010418776031023627,0.04274406688565933
Minas Gerais,75-79,Ambos,2065,0.02079236624054826,0.010121486621369961,0.042713339458287584
Minas Gerais,75-79,Ambos,2066,0.020486207209135958,0.009832805730509311,0.042682088644694076
Minas Gerais,75-79,Ambos,2067,0.020184556243396937,0.009552473652697527,0.042650346450084586
Minas Gerais,75-79,Ambos,2068,0.019887346963920405,0.009280239495156701,0.04261814250265487
Minas Gerais,75-79,Ambos,2069,0.019594513968705055,0.009015860777810556,0.04258550427206309
Minas Gerais,75-79,Ambos,2070,0.019305992818767125,0.0087591030620320191,0.042552457264022674
Minas Gerais,80-84,Ambos,2024,0.06529393930802407,0.061955175282347806,0.06881262930708917
Minas Gerais,80-84,Ambos,2025,0.06454511529660667,0.059835817179474664,0.0696250524356727
Minas Gerais,80-84,Ambos,2026,0.06380487917873676,0.05804423784490908,0.0701372394257436
Minas Gerais,80-84,Ambos,2027,0.06307313246409563,0.05642717480827881,0.07050184689114862
Minas Gerais,80-84,Ambos,2028,0.062349777791901366,0.05492613947666239,0.07077677090980042
Minas Gerais,80-84,Ambos,2029,0.06163471891795504,0.053511514995113675,0.07099104886942949
Minas Gerais,80-84,Ambos,2030,0.06092786070183487,0.052165884843328236,0.07116153058366011
Minas Gerais,80-84,Ambos,2031,0.06022910909423777,0.05087798022745576,0.07129893061926282
Minas Gerais,80-84,Ambos,2032,0.05953837112446571,0.04964000064288628,0.07141050745861756
Minas Gerais,80-84,Ambos,2033,0.05885555488805579,0.04844626423901039,0.07150141286625049
Minas Gerais,80-84,Ambos,2034,0.05818056953455216,0.047292462652773405,0.07157543679249175
Minas Gerais,80-84,Ambos,2035,0.05751332525541797,0.04617522019474475,0.07163544793040233
Minas Gerais,80-84,Ambos,2036,0.05685373327208632,0.04509181862857353,0.07168366868497245
Minas Gerais,80-84,Ambos,2037,0.05620170582414785,0.04404001771323092,0.07172185438506552
Minas Gerais,80-84,Ambos,2038,0.055557156157674176,0.04301793392642724,0.07175141431959846
Minas Gerais,80-84,Ambos,2039,0.05491999851367487,0.04202395600863387,0.07177349595840922
Minas Gerais,80-84,Ambos,2040,0.05429014811668718,0.04105668462359713,0.0717890450618075
Minas Gerais,80-84,Ambos,2041,0.05366752116349633,0.040114888284538804,0.07179884952950058
Minas Gerais,80-84,Ambos,2042,0.05305203481198529,0.03919747053258274,0.07180357200224294
Minas Gerais,80-84,Ambos,2043,0.0524436071701125,0.03830344507346957,0.07180377451003904
Minas Gerais,80-84,Ambos,2044,0.05184215728501577,0.037431916653807934,0.07179993738554406
Minas Gerais,80-84,Ambos,2045,0.05124760513224151,0.03658206614910922,0.07179247397031172
Minas Gerais,80-84,Ambos,2046,0.050659871605097044,0.03575313879086258,0.0717817421865299
Minas Gerais,80-84,Ambos,2047,0.050078878504125436,0.034944434766080223,0.07176805374071508
Minas Gerais,80-84,Ambos,2048,0.04950454852670078,0.03415530163281002,0.07175168151577085
Minas Gerais,80-84,Ambos,2049,0.04893680525674284,0.033385128141787894,0.07173286556114214
Minas Gerais,80-84,Ambos,2050,0.048375573154549815,0.032633339158461686,0.07171181798674123
Minas Gerais,80-84,Ambos,2051,0.04782077754674743,0.03189939145451955,0.07168872699142045
Minas Gerais,80-84,Ambos,2052,0.04727234461635362,0.031182770192691358,0.07166376020213439
Minas Gerais,80-84,Ambos,2053,0.046730201392956854,0.030482985968932758,0.07163706745959447
Minas Gerais,80-84,Ambos,2054,0.046194275743007336,0.029799572306226676,0.07160878315609619
Minas Gerais,80-84,Ambos,2055,0.04566449636021934,0.029132083516966743,0.07157902820847066
Minas Gerais,80-84,Ambos,2056,0.045140792756083854,0.02848009286820514,0.07154791173179666
Minas Gerais,80-84,Ambos,2057,0.04462309525048982,0.027843190997360674,0.07151553246619756
Minas Gerais,80-84,Ambos,2058,0.04411133496245298,0.027220984536303075,0.07148197999872896
Minas Gerais,80-84,Ambos,2059,0.04360544380095124,0.02661309490979417,0.07144733581430052
Minas Gerais,80-84,Ambos,2060,0.04310535445586476,0.026019157280613426,0.07141167420322901
Minas Gerais,80-84,Ambos,2061,0.042611000389020416,0.025438819618726485,0.07137506304799193
Minas Gerais,80-84,Ambos,2062,0.042122315825338486,0.024871741875868235,0.0713375645077381
Minas Gerais,80-84,Ambos,2063,0.0416392357440813,0.02431759525013352,0.07129923561589252
Minas Gerais,80-84,Ambos,2064,0.04116169587020198,0.023776061527769208,0.07126012880359367
Minas Gerais,80-84,Ambos,2065,0.040689632665792425,0.023246832491472608,0.07122029235959118
Minas Gerais,80-84,Ambos,2066,0.04022298332162956,0.022729609386223773,0.07117977083551104
Minas Gerais,80-84,Ambos,2067,0.03976168574881827,0.022224102435092603,0.07113860540398427
Minas Gerais,80-84,Ambos,2068,0.039305678570530446,0.021730030398625158,0.07109683417597075
Minas Gerais,80-84,Ambos,2069,0.03885490111383851,0.021247120172377516,0.07105449248265046
Minas Gerais,80-84,Ambos,2070,0.03840929340164283,0.02077510641796611,0.07101161312645222
Minas Gerais,85-89,Ambos,2024,0.11378541674282229,0.11025672422552799,0.11742704269768313
Minas Gerais,85-89,Ambos,2025,0.11300039308447589,0.1079772797638938,0.11825718211430514
Minas Gerais,85-89,Ambos,2026,0.112220785429004,0.1060250764969703,0.11877854841880191
Minas Gerais,85-89,Ambos,2027,0.1114465564105429,0.10424224807011646,0.11914876324821803
Minas Gerais,85-89,Ambos,2028,0.11067766892102164,0.10256897022488362,0.11942740939032553
Minas Gerais,85-89,Ambos,2029,0.10991408610838399,0.10097520310544227,0.11964428843411866
Minas Gerais,85-89,Ambos,2030,0.10915577137482167,0.09944345928040894,0.11981665270548043
Minas Gerais,85-89,Ambos,2031,0.10840268837502072,0.09796255909374316,0.1199554498743428
Minas Gerais,85-89,Ambos,2032,0.10765480101441906,0.09652487097412257,0.12006808260392517
Minas Gerais,85-89,Ambos,2033,0.10691207344747693,0.09512492366967198,0.12015979627516803
Minas Gerais,85-89,Ambos,2034,0.10617447007595843,0.09375864125884831,0.12023444393555273
Minas Gerais,85-89,Ambos,2035,0.10544195554722575,0.09242289132736277,0.12029493808241773
Minas Gerais,85-89,Ambos,2036,0.10471449475254437,0.09111520332269821,0.12034353226920873
Minas Gerais,85-89,Ambos,2037,0.10399205282540062,0.08983358520496132,0.1203820044159126
Minas Gerais,85-89,Ambos,2038,0.10327459513983037,0.08857639974924535,0.12041178046849604
Minas Gerais,85-89,Ambos,2039,0.10256208730875958,0.08734227855682644,0.12043402035001624
Minas Gerais,85-89,Ambos,2040,0.10185449518235601,0.08613006073764327,0.12044967924094893
Minas Gerais,85-89,Ambos,2041,0.10115178484639265,0.08493874821482898,0.12045955223795744
Minas Gerais,85-89,Ambos,2042,0.10045392262062199,0.08376747251583516,0.1204643075265562
Minas Gerais,85-89,Ambos,2043,0.09976087505716205,0.08261546967905413,0.12046451143875693
Minas Gerais,85-89,Ambos,2044,0.09907260893889293,0.08148206100717209,0.12046064766445778
Minas Gerais,85-89,Ambos,2045,0.09838909127786509,0.08036663810637043,0.12045313217745174
Minas Gerais,85-89,Ambos,2046,0.0977102893137179,0.07926865111626068,0.12044232497116361
Minas Gerais,85-89,Ambos,2047,0.09703617051210989,0.0781875993486191,0.12042853938604219
Minas Gerais,85-89,Ambos,2048,0.09636670256315893,0.0771230237677042,0.12041204959581923
Minas Gerais,85-89,Ambos,2049,0.09570185337989413,0.07607450089475852,0.12039309667002743
Minas Gerais,85-89,Ambos,2050,0.0950415910967175,0.07504163782551151,0.12037189352395483
Minas Gerais,85-89,Ambos,2051,0.09438588406787707,0.07402406812590173,0.12034862899081185
Minas Gerais,85-89,Ambos,2052,0.0937347008659497,0.07302144842693198,0.12032347119519103
Minas Gerais,85-89,Ambos,2053,0.09308801028033532,0.07203345558066723,0.1202965703658048
Minas Gerais,85-89,Ambos,2054,0.09244578131576046,0.07105978427005621,0.12026806119481408
Minas Gerais,85-89,Ambos,2055,0.09180798319079321,0.07010014498838416,0.12023806482793484
Minas Gerais,85-89,Ambos,2056,0.09117458533636744,0.06915426232177617,0.1202066905518983
Minas Gerais,85-89,Ambos,2057,0.09054555739431804,0.06822187348169965,0.1201740372323103
Minas Gerais,85-89,Ambos,2058,0.08992086921592553,0.06730272704489791,0.12014019454447276
Minas Gerais,85-89,Ambos,2059,0.0893004908604714,0.06639658186637344,0.12010524403154342
Minas Gerais,85-89,Ambos,2060,0.08868439259380277,0.0655032061374798,0.12006926001796983
Minas Gerais,85-89,Ambos,2061,0.08807254488690752,0.06462237656628114,0.12003231040103365
Minas Gerais,85-89,Ambos,2062,0.08746491841449876,0.06375387766140814,0.11999445733927074
Minas Gerais,85-89,Ambos,2063,0.08686148405360954,0.06289750110390009,0.1199557578532738
Minas Gerais,85-89,Ambos,2064,0.08626221288219672,0.062053045194156886,0.11991626435174711
Minas Gerais,85-89,Ambos,2065,0.08566707617775511,0.061220314363261114,0.1198760250935498
Minas Gerais,85-89,Ambos,2066,0.08507604541594048,0.06039911873967203,0.11983508459472057
Minas Gerais,85-89,Ambos,2067,0.08448909226920273,0.059589273763721716,0.11979348398804872
Minas Gerais,85-89,Ambos,2068,0.08390618860542787,0.05879059984351965,0.11975126134158101
Minas Gerais,85-89,Ambos,2069,0.08332730648658998,0.05800292204684398,0.11970845194148112
Minas Gerais,85-89,Ambos,2070,0.0827524181674119,0.05722606982440698,0.11966508854385
Minas Gerais,90+,Ambos,2024,0.17943569265183718,0.17622264840445126,0.1827073199101421
Minas Gerais,90+,Ambos,2025,0.17872460852422245,0.17412375510085673,0.18344702980724653
Minas Gerais,90+,Ambos,2026,0.1780163423456404,0.17231111464546744,0.18391047035661337
Minas Gerais,90+,Ambos,2027,0.17731088294886568,0.17064326611847505,0.18423902640423337
Minas Gerais,90+,Ambos,2028,0.17660821921092734,0.16906680141838895,0.1844860305582292
Minas Gerais,90+,Ambos,2029,0.1759083400529336,0.1675550168387333,0.1846781116077291
Minas Gerais,90+,Ambos,2030,0.17521123443989703,0.1660924457464726,0.18483066184004657
Minas Gerais,90+,Ambos,2031,0.17451689138056076,0.16466925997073514,0.18495343564759495
Minas Gerais,90+,Ambos,2032,0.17382529992722504,0.16327879829168965,0.18505302103468263
Minas Gerais,90+,Ambos,2033,0.1731364491755747,0.1619163248556682,0.18513408119809469
Minas Gerais,90+,Ambos,2034,0.17245032826450707,0.16057834542547783,0.1852000382725188
Minas Gerais,90+,Ambos,2035,0.17176692637596097,0.15926220391037693,0.18525347679633883
Minas Gerais,90+,Ambos,2036,0.1710862327347459,0.15796583108327722,0.18529639499023487
Minas Gerais,90+,Ambos,2037,0.17040823660837248,0.1566875811368218,0.18533036819693982
Minas Gerais,90+,Ambos,2038,0.1697329273068828,0.1554261215064718,0.18535665905401857
Minas Gerais,90+,Ambos,2039,0.16906029418268215,0.15418035634323338,0.1853762940170387
Minas Gerais,90+,Ambos,2040,0.16839032663037112,0.15294937198734704,0.18539011788180998
Minas Gerais,90+,Ambos,2041,0.1677230140865783,0.15173239725551044,0.18539883349312156
Minas Gerais,90+,Ambos,2042,0.16705834602979386,0.15052877395867004,0.18540303122294105
Minas Gerais,90+,Ambos,2043,0.16639631198020344,0.1493379346436522,0.18540321122480513
Minas Gerais,90+,Ambos,2044,0.1657369014995231,0.14815938553617938,0.1853998004868546
Minas Gerais,90+,Ambos,2045,0.16508010419083474,0.14699269329457632,0.18539316607421036
Minas Gerais,90+,Ambos,2046,0.16442590969842202,0.14583747459894503,0.18538362553591017
Minas Gerais,90+,Ambos,2047,0.16377430770760726,0.14469338787982086,0.18537145517239395
Minas Gerais,90+,Ambos,2048,0.16312528794458866,0.1435601266816754,0.18535689666817182
Minas Gerais,90+,Ambos,2049,0.16247884017627842,0.14243741429008713,0.18534016246085333
Minas Gerais,90+,Ambos,2050,0.16183495421014135,0.14132499934597875,0.18532144012313959
Minas Gerais,90+,Ambos,2051,0.1611936198940341,0.14022265223831631,0.18530089596638155
Minas Gerais,90+,Ambos,2052,0.1605548271160453,0.1391301621162194,0.18527867802475656
Minas Gerais,90+,Ambos,2053,0.15991856580433586,0.1380473343979759,0.1852549185425682
Minas Gerais,90+,Ambos,2054,0.15928482592698034,0.1369739886817235,0.1852297360599077
Minas Gerais,90+,Ambos,2055,0.15865359749180874,0.1359099569831103,0.185203237171364
Minas Gerais,90+,Ambos,2056,0.15802487054624886,0.1348550822408917,0.1851755180168254
Minas Gerais,90+,Ambos,2057,0.15739863517716965,0.13380921704343618,0.18514666555139983
Minas Gerais,90+,Ambos,2058,0.1567748815107245,0.13277222253841725,0.1851167586321757
Minas Gerais,90+,Ambos,2059,0.1561535997121959,0.1317439674952361,0.18508586895228002
Minas Gerais,90+,Ambos,2060,0.15553477998584023,0.13072432749542942,0.1850540618469773
Minas Gerais,90+,Ambos,2061,0.15491841257473332,0.12971318423084532,0.18502139699202794
Minas Gerais,90+,Ambos,2062,0.1543044877606167,0.12871042489297171,0.18498792901091932
Minas Gerais,90+,Ambos,2063,0.15369299586374424,0.12771594163969846,0.1849537080046907
Minas Gerais,90+,Ambos,2064,0.15308392724272957,0.12672963112812444,0.18491878001573844
Minas Gerais,90+,Ambos,2065,0.15247727229439412,0.1257513941039139,0.18488318743509816
Minas Gerais,90+,Ambos,2066,0.15187302145361564,0.12478113503925033,0.18484696936115466
Minas Gerais,90+,Ambos,2067,0.15127116519317751,0.1238187618126988,0.18481016191646923
Minas Gerais,90+,Ambos,2068,0.15067169402361835,0.12286418542533051,0.18477279852836986
Minas Gerais,90+,Ambos,2069,0.1500745984930825,0.12191731974832164,0.18473491017809193
Minas Gerais,90+,Ambos,2070,0.14947986918717093,0.12097808129795619,0.1846965256225403
Espírito Santo,0,Ambos,2024,0.009771050982981947,0.008674167513240693,0.011006639791806756
Espírito Santo,0,Ambos,2025,0.009554372946007094,0.008045633002391564,0.011346036087434948
Espírito Santo,0,Ambos,2026,0.009342499854967847,0.00753763854747852,0.01157952891881129
Espírito Santo,0,Ambos,2027,0.00913532515773845,0.007096156167523823,0.011760474793317589
Espírito Santo,0,Ambos,2028,0.00893274466504086,0.006700157524815956,0.01190926138009087
Espírito Santo,0,Ambos,2029,0.00873465649804739,0.0063387414694418606,0.0120361785547943
Espírito Santo,0,Ambos,2030,0.008540961037145297,0.006005320913741326,0.012147230179009242
Espírito Santo,0,Ambos,2031,0.008351560871837535,0.005695503045899375,0.012246252602081394
Espírito Santo,0,Ambos,2032,0.008166360751754496,0.005406146753220499,0.012335856012060458
Espírito Santo,0,Ambos,2033,0.00798526753875207,0.005134885640325331,0.012417900247805261
Espírito Santo,0,Ambos,2034,0.007808190160071995,0.004879863355459217,0.012493758356499686
Espírito Santo,0,Ambos,2035,0.007635039562540834,0.004639576149629556,0.012564472969415152
Espírito Santo,0,Ambos,2036,0.007465728667784679,0.004412773963060652,0.012630854199095072
Espírito Santo,0,Ambos,2037,0.007300172328436955,0.004198395466785913,0.012693543627912415
Espírito Santo,0,Ambos,2038,0.007138287285317353,0.0039955238026664845,0.012753057642584324
Espírito Santo,0,Ambos,2039,0.006979992125560334,0.00380335546878918,0.012809817665661066
Espírito Santo,0,Ambos,2040,0.006825207241672154,0.0036211778473092334,0.012864171784986616
Espírito Santo,0,Ambos,2041,0.006673854791495832,0.0034483525853558164,0.012916410568664634
Espírito Santo,0,Ambos,2042,0.006525858659063903,0.003284303043401187,0.012966778849364912
Espírito Santo,0,Ambos,2043,0.006381144416319283,0.003128504635018149,0.013015484652362212
Espírito Santo,0,Ambos,2044,0.006239639285684999,0.0029804772638147474,0.013062706059912258
Espírito Santo,0,Ambos,2045,0.006101272103463952,0.00283977930922326,0.013108596558754905
Espírito Santo,0,Ambos,2046,0.005965973284050307,0.0027060027750425045,0.013153289255382563
Espírito Santo,0,Ambos,2047,0.005833674784934511,0.0025787693239992765,0.01319690023441207
Espírito Santo,0,Ambos,2048,0.005704310072484352,0.0024577269967754763,0.013239531260281394
Espírito Santo,0,Ambos,2049,0.00557781408848483,0.002342547466543609,0.013281271969957178
Espírito Santo,0,Ambos,2050,0.005454123217420034,0.0022329237174412045,0.013322201667009486
Espírito Santo,0,Ambos,2051,0.0053331752544805424,0.0021285680623816506,0.013362390800498563
Espírito Santo,0,Ambos,2052,0.00521490937428031,0.002029210435311057,0.013401902192459363
Espírito Santo,0,Ambos,2053,0.005099266100267224,0.001934596907608206,0.013440792063232504
Espírito Santo,0,Ambos,2054,0.00498618727481204,0.0018444883892432399,0.01347911089302004
Espírito Santo,0,Ambos,2055,0.004875616029960594,0.001758659483570133,0.01351690414983097
Espírito Santo,0,Ambos,2056,0.0047674967588345945,0.0016768974709376091,0.013554212907715718
Espírito Santo,0,Ambos,2057,0.004661775087666628,0.0015990014011679613,0.013591074374366005
Espírito Santo,0,Ambos,2058,0.004558397848455293,0.001524781278736696,0.013627522343412798
Espírito Santo,0,Ambos,2059,0.004457313052226724,0.00145405732745236,0.013663587583826986
Espírito Santo,0,Ambos,2060,0.004358469862889058,0.0013866593237799056,0.013699298176519745
Espírito Santo,0,Ambos,2061,0.004261818571666683,0.001322425989816525,0.013734679806408688
Espírito Santo,0,Ambos,2062,0.004167310572101432,0.0012612044384242198,0.013769756016753693
Espírito Santo,0,Ambos,2063,0.004074898335608125,0.0012028496642296667,0.013804548431391856
Espírito Santo,0,Ambos,2064,0.0039845353875721905,0.001147224075181538,0.013839076949551232
Espírito Santo,0,Ambos,2065,0.003896176283977329,0.0010941970601555252,0.013873359917152153
Espírito Santo,0,Ambos,2066,0.0038097765885514692,0.0010436445887547889,0.013907414277874544
Espírito Santo,0,Ambos,2067,0.0037252928504195293,9.95448839996855e-4,0.013941255706753053
Espírito Santo,0,Ambos,2068,0.003642682582251732,9.494978570292814e-4,0.01397489872863496
Espírito Santo,0,Ambos,2069,0.0035619042388965,9.056852253934819e-4,0.014008356823483344
Espírito Santo,0,Ambos,2070,0.003482917196487172,8.639097726724827e-4,0.014041642520213662
Espírito Santo,1-4,Ambos,2024,4.90191171977894e-4,4.59054745319597e-4,5.23439497216768e-4
Espírito Santo,1-4,Ambos,2025,4.841700837663159e-4,4.404131673285578e-4,5.322744354720858e-4
Espírito Santo,1-4,Ambos,2026,4.782229534416277e-4,4.248635765187861e-4,5.38283830005656e-4
Espírito Santo,1-4,Ambos,2027,4.723488725685366e-4,4.109633779182803e-4,5.429035028545374e-4
Espírito Santo,1-4,Ambos,2028,4.665469438701901e-4,3.98161151057671e-4,5.4667827400139e-4
Espírito Santo,1-4,Ambos,2029,4.608162810911156e-4,3.8617709522693845e-4,5.498815117293707e-4
Espírito Santo,1-4,Ambos,2030,4.5515600886184313e-4,3.7484625155244226e-4,5.526719062683723e-4
Espírito Santo,1-4,Ambos,2031,4.4956526256519097e-4,3.640615678864495e-4,5.551504007375657e-4
Espírito Santo,1-4,Ambos,2032,4.4404318820419374e-4,3.5374868690183026e-4,5.573853989888116e-4
Espírito Santo,1-4,Ambos,2033,4.385889422716529e-4,3.438532430708682e-4,5.594254646693031e-4
Espírito Santo,1-4,Ambos,2034,4.3320169162128935e-4,3.343338468083571e-4,5.613063332206294e-4
Espírito Santo,1-4,Ambos,2035,4.278806133404784e-4,3.2515793270963177e-4,5.630550598810624e-4
Espírito Santo,1-4,Ambos,2036,4.226248946245498e-4,3.162991664122364e-4,5.64692609159852e-4
