Local,Sexo,Ano,faixa_etaria,previsao,Limite Inferior,Limite Superior
Pernambuco,Ambos,2060,30-34,0.0006757187437807,0.000447485632101,0.0015168772384819
Pernambuco,Ambos,2060,35-39,0.0008918490282102,0.0003085133683028,0.0024764880027004
Pernambuco,Ambos,2060,40-44,0.0007887590369962,9.677795423632665e-05,0.0048217380176072
Pernambuco,Ambos,2060,45-49,0.0018995967955633,0.0005741342089951,0.0060042628932364
Pernambuco,Ambos,2060,50-54,0.0027408629915884,0.0007258777995629,0.0082051553179812
Pernambuco,Ambos,2060,55-59,0.0036561415381161,0.0009564838197884,0.0092978705166089
Pernambuco,Ambos,2060,60-64,0.0076322107538994,0.0023823619244384,0.0230958537612457
Pernambuco,Ambos,2060,65-69,0.0119046324671222,0.0069702207844503,0.0287249448301796
Pernambuco,Ambos,2060,70-74,0.0180339447801768,0.0073240230566532,0.0453978376660021
Pernambuco,Ambos,2060,75-79,0.0406274778719318,0.0437269892143953,0.0567400763797431
Pernambuco,Ambos,2060,80-84,0.0569061918777392,0.0366573869324238,0.1090374140123232
Pernambuco,Ambos,2060,85-89,0.1275888697878628,0.1192091991074452,0.1448716859358095
Pernambuco,Ambos,2060,90+,0.1798292115275732,0.1807414331357732,0.218812756920558
Pernambuco,Ambos,2061,0,0.0107096628019229,0.0122238589518642,0.0166902748396948
Pernambuco,Ambos,2061,1-4,6.556080627006094e-05,7.094288896951089e-07,0.0039279325090811
Pernambuco,Ambos,2061,5-9,1.854120246041171e-05,8.580248003088283e-06,0.0001438645362154
Pernambuco,Ambos,2061,10-14,1.3219138037568556e-05,6.6355889802907965e-06,0.0001655221414336
Pernambuco,Ambos,2061,15-19,0.0015881068374143,0.001331923928336,0.0018690407036239
Pernambuco,Ambos,2061,20-24,0.0004730869145058,0.0004299932115724,0.0011559861182762
Pernambuco,Ambos,2061,25-29,0.0004368434388618,0.0003657187481069,0.001376488483285
Pernambuco,Ambos,2061,30-34,0.0006749032648425,0.0004440729372969,0.0015285344019588
Pernambuco,Ambos,2061,35-39,0.0008917528464009,0.0003041568591979,0.0025119587497486
Pernambuco,Ambos,2061,40-44,0.0007837315832195,9.118234770095038e-05,0.0050338348212452
Pernambuco,Ambos,2061,45-49,0.0018990251390509,0.0005613128452701,0.0061371134801342
Pernambuco,Ambos,2061,50-54,0.002732467418907,0.0006973953726338,0.0084409472439662
Pernambuco,Ambos,2061,55-59,0.0036362603452931,0.0009141600808448,0.0095269080049894
Pernambuco,Ambos,2061,60-64,0.0076295672513444,0.0023281493963464,0.0236096030343574
Pernambuco,Ambos,2061,65-69,0.0118862198823939,0.0069030175130466,0.0290045954880002
Pernambuco,Ambos,2061,70-74,0.0180286985303719,0.0071961309899243,0.0461808985013393
Pernambuco,Ambos,2061,75-79,0.0405246483347422,0.0437274266996631,0.0567406466342539
Pernambuco,Ambos,2061,80-84,0.0568205083598797,0.036397671823678,0.1098154490350012
Pernambuco,Ambos,2061,85-89,0.1275889922875545,0.1192095835606703,0.1448721584590052
Pernambuco,Ambos,2061,90+,0.1797411508092039,0.1807422723553859,0.2188137776301135
Pernambuco,Ambos,2062,0,0.0107318996099712,0.0122871750995794,0.0167829913601334
Pernambuco,Ambos,2062,1-4,6.475405752351062e-05,6.187639916103672e-07,0.0043015548120177
Pernambuco,Ambos,2062,5-9,1.8305946681700684e-05,8.433433003508775e-06,0.0001463687494364
Pernambuco,Ambos,2062,10-14,1.2899277452176264e-05,6.464125164231675e-06,0.0001698775631627
Pernambuco,Ambos,2062,15-19,0.001588028819143,0.001331789847228,0.0018688530808194
Pernambuco,Ambos,2062,20-24,0.0004693510214527,0.0004275524011549,0.0011626131480418
Pernambuco,Ambos,2062,25-29,0.000432585853341,0.0003627638605615,0.0013877006266669
Pernambuco,Ambos,2062,30-34,0.0006741292204141,0.0004407275527398,0.0015401368695022
Pernambuco,Ambos,2062,35-39,0.0008916656628729,0.0002999185695133,0.0025474559703726
Pernambuco,Ambos,2062,40-44,0.0007789034581198,8.59515976282296e-05,0.0052555286358536
Pernambuco,Ambos,2062,45-49,0.0018984932100966,0.0005489606365461,0.0062710609018724
Pernambuco,Ambos,2062,50-54,0.0027242798516568,0.0006700819139526,0.0086847472501991
Pernambuco,Ambos,2062,55-59,0.0036167790040796,0.000873688142929,0.0097642979016215
Pernambuco,Ambos,2062,60-64,0.0076271249642174,0.0022759092079218,0.0241287027838815
Pernambuco,Ambos,2062,65-69,0.0118685268387685,0.0068373441676788,0.0292831899324198
Pernambuco,Ambos,2062,70-74,0.0180238689796024,0.0070722763416489,0.0469673960995195
Pernambuco,Ambos,2062,75-79,0.0404239162641791,0.0437272279456958,0.0567403887441399
Pernambuco,Ambos,2062,80-84,0.0567369947460688,0.0361430640501059,0.1105890377515426
Pernambuco,Ambos,2062,85-89,0.1275887679733414,0.1192092891937798,0.1448718040889567
Pernambuco,Ambos,2062,90+,0.1796571847812076,0.1807429795292907,0.2188146371098543
Pernambuco,Ambos,2063,0,0.0108429895132133,0.0125504730133464,0.0171597913543348
Pernambuco,Ambos,2063,1-4,6.467983989839928e-05,5.522923267160032e-07,0.0048135022112122
Pernambuco,Ambos,2063,5-9,1.8075998056902964e-05,8.290839631510086e-06,0.0001488858454077
Pernambuco,Ambos,2063,10-14,1.2585776420311062e-05,6.29692457739321e-06,0.0001741906209018
Pernambuco,Ambos,2063,15-19,0.0015879715337574,0.0013316911743267,0.0018687150841081
Pernambuco,Ambos,2063,20-24,0.0004656623076644,0.0004251505458355,0.0011692011498575
Pernambuco,Ambos,2063,25-29,0.0004283907411209,0.0003598677318064,0.0013988684838025
Pernambuco,Ambos,2063,30-34,0.0006733944622136,0.0004374468784757,0.0015516872528056
Pernambuco,Ambos,2063,35-39,0.0008915866337015,0.0002957930866161,0.0025829854707404
Pernambuco,Ambos,2063,40-44,0.0007742657622218,8.105978168144201e-05,0.005487178227529
Pernambuco,Ambos,2063,45-49,0.0018980156157417,0.0005370645580035,0.0064062069497912
Pernambuco,Ambos,2063,50-54,0.002716292944549,0.0006438907546803,0.0089367756566609
Pernambuco,Ambos,2063,55-59,0.0035976846359935,0.0008349929540186,0.0100102907370808
Pernambuco,Ambos,2063,60-64,0.0076248683880778,0.0022255433371677,0.024653102219186
Pernambuco,Ambos,2063,65-69,0.0118515242616994,0.0067731353818982,0.0295607941535741
Pernambuco,Ambos,2063,70-74,0.0180194229322993,0.0069522726684044,0.0477572677025782
Pernambuco,Ambos,2063,75-79,0.0403253028149287,0.0437265644341651,0.0567395286645789
Pernambuco,Ambos,2063,80-84,0.0566555931911444,0.0358933612998564,0.111358382984125
Pernambuco,Ambos,2063,85-89,0.1275883433152066,0.1192085962002869,0.1448709628930278
Pernambuco,Ambos,2063,90+,0.1795771264637139,0.1807435753991766,0.2188153608684173
Pernambuco,Ambos,2064,0,0.0110429671009133,0.0130192867598567,0.0178325860997206
Pernambuco,Ambos,2064,1-4,6.391517741462702e-05,4.824044295642885e-07,0.0052709716819381
Pernambuco,Ambos,2064,5-9,1.7851208127731425e-05,8.152279318249524e-06,0.0001514160920894
Pernambuco,Ambos,2064,10-14,1.2284398612226004e-05,6.138915651728985e-06,0.0001786466645964
Pernambuco,Ambos,2064,15-19,0.0015879384499283,0.0013316336393619,0.0018686346488079
Pernambuco,Ambos,2064,20-24,0.0004620196224516,0.000422785924342,0.0011757482577259
Pernambuco,Ambos,2064,25-29,0.0004242569835839,0.0003570281215685,0.0014099943104304
Pernambuco,Ambos,2064,30-34,0.0006726969575031,0.0004342284697691,0.0015631880083518
Pernambuco,Ambos,2064,35-39,0.0008915149946107,0.0002917753609911,0.0026185527014633
Pernambuco,Ambos,2064,40-44,0.0007698100590182,7.648292016994906e-05,0.0057291537414752
Pernambuco,Ambos,2064,45-49,0.0018975725449623,0.0005255911079795,0.006542447629818
Pernambuco,Ambos,2064,50-54,0.0027084997585992,0.0006187767432762,0.0091972590817149
Pernambuco,Ambos,2064,55-59,0.0035789650519651,0.0007980017832657,0.0102651467254437
Pernambuco,Ambos,2064,60-64,0.0076227832225369,0.0021769595920146,0.0251827549571319
Pernambuco,Ambos,2064,65-69,0.0118351843191636,0.006710330033486,0.0298374699037032
Pernambuco,Ambos,2064,70-74,0.0180153298517265,0.0068359441043997,0.0485504584317659
Pernambuco,Ambos,2064,75-79,0.0402288231669227,0.0437255936041493,0.0567382718441181
Pernambuco,Ambos,2064,80-84,0.0565762475283968,0.0356483737333205,0.112123675083344
Pernambuco,Ambos,2064,85-89,0.1275878814686436,0.1192078139252989,0.1448700122288219
Pernambuco,Ambos,2064,90+,0.1795007967485208,0.1807440774587745,0.2188159703667568
Pernambuco,Ambos,2065,0,0.0113319223396618,0.0137041712488417,0.018820466764311
Pernambuco,Ambos,2065,1-4,6.387055579830195e-05,4.31187559904137e-07,0.0058973574010606
Pernambuco,Ambos,2065,5-9,1.763143335331243e-05,8.01757537585692e-06,0.0001539597458301
Pernambuco,Ambos,2065,10-14,1.1989422708780976e-05,5.984990651906863e-06,0.000183074654599
Pernambuco,Ambos,2065,15-19,0.0015879284790684,0.0013316153172277,0.0018686090724245
Pernambuco,Ambos,2065,20-24,0.0004584223652834,0.0004204578427495,0.0011822552068022
Pernambuco,Ambos,2065,25-29,0.0004201834854176,0.0003542429208255,0.0014210802310501
Pernambuco,Ambos,2065,30-34,0.0006720347824761,0.0004310700245839,0.001574641449932
Pernambuco,Ambos,2065,35-39,0.0008914500533332,0.0002878606739635,0.002654162788093
Pernambuco,Ambos,2065,40-44,0.0007655283466739,7.219882824209728e-05,0.0059818368950035
Pernambuco,Ambos,2065,45-49,0.0018971736032851,0.0005145264010676,0.0066798573293689
Pernambuco,Ambos,2065,50-54,0.002700893730603,0.0005946962422226,0.0094664305149533
Pernambuco,Ambos,2065,55-59,0.0035606087022531,0.0007626442310997,0.0105291359731883
Pernambuco,Ambos,2065,60-64,0.0076208562928275,0.0021300712446525,0.0257176189121364
Pernambuco,Ambos,2065,65-69,0.0118194803643317,0.0066488708768963,0.0301132750632005
Pernambuco,Ambos,2065,70-74,0.0180115616456948,0.0067231247088759,0.0493469206817216
Pernambuco,Ambos,2065,75-79,0.0401344838552939,0.0437244525271472,0.0567367959262242
Pernambuco,Ambos,2065,80-84,0.0564989032145781,0.0354079229428658,0.1128850929683442
Pernambuco,Ambos,2065,85-89,0.1275875111589639,0.1192071864371986,0.1448692499474544
Pernambuco,Ambos,2065,90+,0.1794280241878887,0.180744500459502,0.2188164836638663
Pernambuco,Ambos,2066,0,0.011709743012994,0.0146201146202661,0.0201489170503226
Pernambuco,Ambos,2066,1-4,6.314389729270965e-05,3.771718146866009e-07,0.0064566802659478
Pernambuco,Ambos,2066,5-9,1.7416534924086692e-05,7.886562021627288e-06,0.0001565170523433
Pernambuco,Ambos,2066,10-14,1.1705266735069925e-05,5.838941010301517e-06,0.0001876326130735
Pernambuco,Ambos,2066,15-19,0.0015879373152371,0.0013316288849558,0.0018686281425159
Pernambuco,Ambos,2066,20-24,0.0004548702631793,0.0004181661026415,0.0011887247294421
Pernambuco,Ambos,2066,25-29,0.0004161691740669,0.0003515101414325,0.0014321282492956
Pernambuco,Ambos,2066,30-34,0.0006714061160602,0.0004279693723275,0.0015860497599018
Pernambuco,Ambos,2066,35-39,0.0008913911827332,0.0002840446089825,0.0026898205585314
Pernambuco,Ambos,2066,40-44,0.0007614130317199,6.818697879255112e-05,0.0062456211756404
Pernambuco,Ambos,2066,45-49,0.0018968044283795,0.0005038432175291,0.0068183602227127
Pernambuco,Ambos,2066,50-54,0.0026934686452535,0.000571607117858,0.0097445293944862
Pernambuco,Ambos,2066,55-59,0.0035426046305284,0.0007288522275439,0.0108025387010602
Pernambuco,Ambos,2066,60-64,0.0076190754477902,0.0020847966691054,0.026257656015873
Pernambuco,Ambos,2066,65-69,0.0118043868810134,0.0065887042148597,0.0303882639678994
Pernambuco,Ambos,2066,70-74,0.0180080924683613,0.0066136578505096,0.0501466135502014
Pernambuco,Ambos,2066,75-79,0.0400422814111673,0.0437232544351951,0.0567352470069208
Pernambuco,Ambos,2066,80-84,0.0564235072769894,0.0351718410211367,0.1136428050584346
Pernambuco,Ambos,2066,85-89,0.1275873002262436,0.1192068436685421,0.1448688341098737
Pernambuco,Ambos,2066,90+,0.1793586447663873,0.1807448568382542,0.2188169159584971
Pernambuco,Ambos,2067,0,0.0121757505680421,0.0157855743408954,0.0218483709322647
Pernambuco,Ambos,2067,1-4,6.312580613237834e-05,3.376049386143929e-07,0.007222107783236
Pernambuco,Ambos,2067,5-9,1.7206378583570042e-05,7.759083500944198e-06,0.000159088247585
Pernambuco,Ambos,2067,10-14,1.1427454609258398e-05,5.69677271767465e-06,0.000192174955999
Pernambuco,Ambos,2067,15-19,0.0015879589118649,0.0013316641137573,0.0018686775779096
Pernambuco,Ambos,2067,20-24,0.0004513631155858,0.0004159104995666,0.001195160440083
Pernambuco,Ambos,2067,25-29,0.0004122129992009,0.0003488279067742,0.001443140257283
Pernambuco,Ambos,2067,30-34,0.0006708092341062,0.0004249244637065,0.0015974149993255
Pernambuco,Ambos,2067,35-39,0.0008913378146101,0.0002803230259999,0.0027255305676949
Pernambuco,Ambos,2067,40-44,0.0007574569045894,6.442837546476091e-05,0.0065209120442232
Pernambuco,Ambos,2067,45-49,0.0018964712335463,0.0004935277149192,0.0069580109379825
Pernambuco,Ambos,2067,50-54,0.0026862186096565,0.0005494687243623,0.0100318016883649
Pernambuco,Ambos,2067,55-59,0.0035249424317507,0.0006965600203441,0.0110856454785904
Pernambuco,Ambos,2067,60-64,0.0076174294864092,0.002041059015225,0.0268028320699824
Pernambuco,Ambos,2067,65-69,0.0117898794317762,0.0065297796042901,0.0306624877023488
Pernambuco,Ambos,2067,70-74,0.0180048985393337,0.0065073956297899,0.0509495023130647
Pernambuco,Ambos,2067,75-79,0.0399522020582595,0.0437220876262328,0.0567337387432575
Pernambuco,Ambos,2067,80-84,0.0563500082625589,0.0349399697244114,0.114396970109675
Pernambuco,Ambos,2067,85-89,0.127587253997128,0.1192067983448133,0.1448687797222188
Pernambuco,Ambos,2067,90+,0.1792925016610441,0.1807451570790709,0.2188172800439086
Pernambuco,Ambos,2068,0,0.0127282354831792,0.0172209734300363,0.0239518588447051
Pernambuco,Ambos,2068,1-4,6.243356362324714e-05,2.957414761176179e-07,0.0079049284529725
Pernambuco,Ambos,2068,5-9,1.7000834457609392e-05,7.634993297107855e-06,0.0001616735585449
Pernambuco,Ambos,2068,10-14,1.115936711889332e-05,5.56140183841082e-06,0.0001968362831599
Pernambuco,Ambos,2068,15-19,0.0015879868394092,0.001331710154998,0.0018687421999596
Pernambuco,Ambos,2068,20-24,0.0004479006021685,0.0004136905059658,0.0012015657434331
Pernambuco,Ambos,2068,25-29,0.0004083139321922,0.0003461944433216,0.0014541180440544
Pernambuco,Ambos,2068,30-34,0.0006702425039363,0.0004219333615626,0.0016087391171399
Pernambuco,Ambos,2068,35-39,0.0008912894341086,0.0002766920385472,0.0027612971197362
Pernambuco,Ambos,2068,40-44,0.0007536531168466,6.090543512574487e-05,0.0068081271426478
Pernambuco,Ambos,2068,45-49,0.0018961635471198,0.0004835574199317,0.0070987546237331
Pernambuco,Ambos,2068,50-54,0.0026791380300212,0.0005282418828187,0.0103284999798704
Pernambuco,Ambos,2068,55-59,0.003507612213505,0.0006657041543333,0.0113787574710132
Pernambuco,Ambos,2068,60-64,0.0076159080768705,0.001998785895482,0.0273531165227334
Pernambuco,Ambos,2068,65-69,0.0117759346086267,0.0064720495923125,0.0309359943631852
Pernambuco,Ambos,2068,70-74,0.0180019579770049,0.0064041983363745,0.0517555579335708
Pernambuco,Ambos,2068,75-79,0.0398642222105239,0.0437210162249551,0.0567323536336406
Pernambuco,Ambos,2068,80-84,0.0562783561888231,0.0347121597194492,0.1151477379679938
Pernambuco,Ambos,2068,85-89,0.1275873316746397,0.1192069764302334,0.1448689964912116
Pernambuco,Ambos,2068,90+,0.1792294449940656,0.180745410018724,0.2188175866898165
Pernambuco,Ambos,2069,0,0.0133639070458418,0.0189464733657582,0.026491460233606
Pernambuco,Ambos,2069,1-4,6.243931962109787e-05,2.6509135332241445e-07,0.0088389907875282
Pernambuco,Ambos,2069,5-9,1.6799776890787714e-05,7.514153417871444e-06,0.0001642732039605
Pernambuco,Ambos,2069,10-14,1.0897493879686351e-05,5.42969824160341e-06,0.0002014928126602
Pernambuco,Ambos,2069,15-19,0.001588015351402,0.0013317573276674,0.0018688084335095
Pernambuco,Ambos,2069,20-24,0.000444482197089,0.0004115051824341,0.0012079431282908
Pernambuco,Ambos,2069,25-29,0.0004044709656111,0.000343608072989,0.0014650633032202
Pernambuco,Ambos,2069,30-34,0.0006697043792268,0.0004189942325762,0.0016200239584514
Pernambuco,Ambos,2069,35-39,0.0008912455746715,0.000273147993172,0.0027971242880926
Pernambuco,Ambos,2069,40-44,0.0007499951599778,5.7601879203994974e-05,0.0071076965061324
Pernambuco,Ambos,2069,45-49,0.001895885296548,0.0004739190462834,0.0072406317322365
Pernambuco,Ambos,2069,50-54,0.0026722215903281,0.0005078888561652,0.010634883556424
Pernambuco,Ambos,2069,55-59,0.0034906045604903,0.0006362234433053,0.0116821866983863
Pernambuco,Ambos,2069,60-64,0.0076145016912817,0.0019579090980651,0.0279084823121165
Pernambuco,Ambos,2069,65-69,0.0117625299861375,0.0064154694787974,0.0312088292961553
Pernambuco,Ambos,2069,70-74,0.0179992506459063,0.0063039339406345,0.0525647566084592
Pernambuco,Ambos,2069,75-79,0.0397783095320463,0.0437200822814739,0.0567311458453823
Pernambuco,Ambos,2069,80-84,0.0562085024967297,0.0344882699038837,0.1158952502487711
Pernambuco,Ambos,2069,85-89,0.1275874708971003,0.119207263021975,0.1448693448417146
Pernambuco,Ambos,2069,90+,0.1791693315815956,0.1807456231047925,0.2188178449633368
Pernambuco,Ambos,2070,0,0.0140772857454471,0.0209788569194905,0.0294933221394363
Pernambuco,Ambos,2070,1-4,6.177832818156301e-05,2.325543379253552e-07,0.0096712711856789
Pernambuco,Ambos,2070,5-9,1.660308428964914e-05,7.3964337498661e-06,0.0001668873949632
Pernambuco,Ambos,2070,10-14,1.0644416184479103e-05,5.303903466022329e-06,0.0002062590949565
Pernambuco,Ambos,2070,15-19,0.0015880400741108,0.0013317982684616,0.0018688659335129
Pernambuco,Ambos,2070,20-24,0.0004411071837544,0.0004093532718817,0.0012142939678202
Pernambuco,Ambos,2070,25-29,0.000400683112732,0.0003410672062007,0.0014759776398928
Pernambuco,Ambos,2070,30-34,0.0006691933952021,0.0004161053397389,0.0016312712720626
Pernambuco,Ambos,2070,35-39,0.0008912058134801,0.000269687450946,0.0028330159336025
Pernambuco,Ambos,2070,40-44,0.0007464768456234,5.450263329722089e-05,0.0074200627797976
Pernambuco,Ambos,2070,45-49,0.0018956287992782,0.0004645937713085,0.0073836030431732
Pernambuco,Ambos,2070,50-54,0.0026654642327921,0.0004883733207532,0.0109512185019069
Pernambuco,Ambos,2070,55-59,0.0034739105018867,0.0006080589355309,0.0119962563067598
Pernambuco,Ambos,2070,60-64,0.0076132015396422,0.0019183643154748,0.0284689056769762
Pernambuco,Ambos,2070,65-69,0.0117496440769049,0.0063599971022798,0.0314810353098729
Pernambuco,Ambos,2070,70-74,0.0179967580162876,0.0062064776171451,0.0533770793451984
Pernambuco,Ambos,2070,75-79,0.0396944243470244,0.0437193087314043,0.0567301450362817
Pernambuco,Ambos,2070,80-84,0.0561404000051859,0.0342681667915871,0.1166396409514601
Pernambuco,Ambos,2070,85-89,0.1275876112126351,0.1192075463889981,0.1448696892132376
Pernambuco,Ambos,2070,90+,0.1791120246812995,0.180745802613523,0.2188180624987745
Pernambuco,Mulheres,2020,0,0.012765171957972,0.0122939983769943,0.0148685897731153
Pernambuco,Mulheres,2020,1-4,0.0001374072524151,0.0001264793816234,0.000149151076532
Pernambuco,Mulheres,2020,5-9,2.71239585339188e-05,2.518121253339723e-05,3.050614533210849e-05
Pernambuco,Mulheres,2020,10-14,3.571189999970782e-05,3.238064864751266e-05,3.818911127539712e-05
Pernambuco,Mulheres,2020,15-19,9.20454181381877e-05,8.56350202909005e-05,0.0001004280143668
Pernambuco,Mulheres,2020,20-24,0.0001140019302288,0.0001062148192715,0.0001173044281543
Pernambuco,Mulheres,2020,25-29,0.0001521511051729,0.0001456241788052,0.0001562268130153
Pernambuco,Mulheres,2020,30-34,0.0002628456965945,0.0002596582941226,0.0002849275189726
Pernambuco,Mulheres,2020,35-39,0.00042749852945,0.000403740278389,0.0004329432807994
Pernambuco,Mulheres,2020,40-44,0.00069328891421,0.0006614364165774,0.0007336937974552
Pernambuco,Mulheres,2020,45-49,0.0012664330307962,0.0012203841938042,0.0012986526287282
Pernambuco,Mulheres,2020,50-54,0.0021122068824214,0.0020605858260262,0.0022137642017698
Pernambuco,Mulheres,2020,55-59,0.0034835015179274,0.0033609923136091,0.0035919862418146
Pernambuco,Mulheres,2020,60-64,0.0061479323207569,0.0058981393342716,0.0062999675359803
