regiao,Faixa_Etaria,taxa,ano,previsto,previsao_lee_miler_2_1$lmt_inf,previsao_lee_miler_3_1$lmt_max
Acre,65-69,Homens,2056,0.020865414296296753,0.0194007130644972,0.022440696499594785
Acre,65-69,Homens,2057,0.020788198761810497,0.01929923082029934,0.022392043070752626
Acre,65-69,Homens,2058,0.020711268974766453,0.019198293424377594,0.022343478821947958
Acre,65-69,Homens,2059,0.02063462387771419,0.019097897050201904,0.022295004599484497
Acre,65-69,Homens,2060,0.020558262417116533,0.01899803797006648,0.022246621165666988
Acre,65-69,Homens,2061,0.020482183543335038,0.018898712546875314,0.022198329206939947
Acre,65-69,Homens,2062,0.02040638621061565,0.018799917226855353,0.022150129341099174
Acre,65-69,Homens,2063,0.020330869377074255,0.018701648533075797,0.022102022123697468
Acre,65-69,Homens,2064,0.020255632004682386,0.0186039030596701,0.022054008053748107
Acre,65-69,Homens,2065,0.02018067305925296,0.018506677466671957,0.02200608757881461
Acre,65-69,Homens,2066,0.020105991510426042,0.018409968475389536,0.021958261099562837
Acre,65-69,Homens,2067,0.020031586331654715,0.01831377286425234,0.021910528973840573
Acre,65-69,Homens,2068,0.019957456500190943,0.018218087465074497,0.02186289152034131
Acre,65-69,Homens,2069,0.0198836009970715,0.01812290915968557,0.021815349021900753
Acre,65-69,Homens,2070,0.01981001880710401,0.01802823487688644,0.021767901728468635
Acre,70-74,Homens,2024,0.028843723805757317,0.026215088241023244,0.03173593753847833
Acre,70-74,Homens,2025,0.02838958947593658,0.0256160531938969,0.03146342586469308
Acre,70-74,Homens,2026,0.027942605332094278,0.02503303452478469,0.03119035336974991
Acre,70-74,Homens,2027,0.02750265879705628,0.02446514327016123,0.030917302733715502
Acre,70-74,Homens,2028,0.027069639066136637,0.023911640137411917,0.030644713409869087
Acre,70-74,Homens,2029,0.026643437079230378,0.02337189440010484,0.030372922589951636
Acre,70-74,Homens,2030,0.026223945493345682,0.022845356352089365,0.03010219261364557
Acre,70-74,Homens,2031,0.025811058655568556,0.02233153827957067,0.029832729863068282
Acre,70-74,Homens,2032,0.025404672576453118,0.021830000970748026,0.029564698122625594
Acre,70-74,Homens,2033,0.025004684903830905,0.02134034393236947,0.029298228234808377
Acre,70-74,Homens,2034,0.0246109948970325,0.020862198151434266,0.02903342521363781
Acre,70-74,Homens,2035,0.02422350340151504,0.020395220643577794,0.02877037357416282
Acre,70-74,Homens,2036,0.023842112823889223,0.019939090280531285,0.028509141385557546
Acre,70-74,Homens,2037,0.023466727107339463,0.019493504549404315,0.02824978339501139
Acre,70-74,Homens,2038,0.02309725170743113,0.019058177001550724,0.0279923434645938
Acre,70-74,Homens,2039,0.022733593568298575,0.018632835219048016,0.027736856493007268
Acre,70-74,Homens,2040,0.022375661099208174,0.018217219174759998,0.027483349946203536
Acre,70-74,Homens,2041,0.02202336415149033,0.01781107989523593,0.02723184508755609
Acre,70-74,Homens,2042,0.021676613995834676,0.017414178359176462,0.026982357974805807
Acre,70-74,Homens,2043,0.021335323299942758,0.01702628458099867,0.026734900274195995
Acre,70-74,Homens,2044,0.020999406106532583,0.01664717684121787,0.02648947993002863
Acre,70-74,Homens,2045,0.020668777811689458,0.016276641034309394,0.02624610171892951
Acre,70-74,Homens,2046,0.02034335514355769,0.015914470111355623,0.026004767711468764
Acre,70-74,Homens,2047,0.020023056141367804,0.015560463599765983,0.02576547765880166
Acre,70-74,Homens,2048,0.019707800134793924,0.015214427186133311,0.025528229318220744
Acre,70-74,Homens,2049,0.019397507723636204,0.014876172351175047,0.02529301872862515
Acre,70-74,Homens,2050,0.019092100757823152,0.014545516047932671,0.025059840444690056
Acre,70-74,Homens,2051,0.018791502317728765,0.014222280416131557,0.024828687736790783
Acre,70-74,Homens,2052,0.018495636694799623,0.013906292526956588,0.024599552762384232
Acre,70-74,Homens,2053,0.01820442937248696,0.013597384153565525,0.024372426713484087
Acre,70-74,Homens,2054,0.017917807007478973,0.013295391563509272,0.024147299944020817
Acre,70-74,Homens,2055,0.017635697411228626,0.013000155329903519,0.02392416208020216
Acre,70-74,Homens,2056,0.017358029531772266,0.012711520158739848,0.023703002116447675
Acre,70-74,Homens,2057,0.017084733435834523,0.012429334730162582,0.023483808499033303
Acre,70-74,Homens,2058,0.016815740291214968,0.012153451551894106,0.02326656919922646
Acre,70-74,Homens,2059,0.016550982349452032,0.01188372682328186,0.023051271777402068
Acre,70-74,Homens,2060,0.016290392928760018,0.011620020308678928,0.02283790343939293
Acre,70-74,Homens,2061,0.01603390639723448,0.01136219521906622,0.022626451086131306
Acre,70-74,Homens,2062,0.015781458156322425,0.011110118100987177,0.022416901357477585
Acre,70-74,Homens,2063,0.015532984624552408,0.010863658732000707,0.022209240670996996
Acre,70-74,Homens,2064,0.015288423221520984,0.01062269002197108,0.022003455256333612
Acre,70-74,Homens,2065,0.01504771235213125,0.010387087919607844,0.021799531185737023
Acre,70-74,Homens,2066,0.014810791391079532,0.010156731323748131,0.021597454401218293
Acre,70-74,Homens,2067,0.014577600667586331,0.009931501998940995,0.02139721073874559
Acre,70-74,Homens,2068,0.01434808145036767,0.009711284494950038,0.021198785949833723
Acre,70-74,Homens,2069,0.014122175932843078,0.009495966069838793,0.021002165720834142
Acre,70-74,Homens,2070,0.013899827218576438,0.009285436616344579,0.0208073356901916
Acre,75-79,Homens,2024,0.04957426613900662,0.046676295992636764,0.05265216125137157
Acre,75-79,Homens,2025,0.049080810113683475,0.04600109203390063,0.05236671163458878
Acre,75-79,Homens,2026,0.048592265887725035,0.04533831316183976,0.052079756378998726
Acre,75-79,Homens,2027,0.048108584569696695,0.04468722282311354,0.051791894037831444
Acre,75-79,Homens,2028,0.04762971775482304,0.04404723033725942,0.051503579136168993
Acre,75-79,Homens,2029,0.047155617520143696,0.04341784961640594,0.05121516342591622
Acre,75-79,Homens,2030,0.04668623641971749,0.042798671566215724,0.050926923459892755
Acre,75-79,Homens,2031,0.04622152747987412,0.04218934507167436,0.05063907958142597
Acre,75-79,Homens,2032,0.04576144419451335,0.0415895635575509,0.050351809339613966
Acre,75-79,Homens,2033,0.04530594052045081,0.0409990552763871,0.050065257177396766
Acre,75-79,Homens,2034,0.04485497087281022,0.040417576152853046,0.049779541563593474
Acre,75-79,Homens,2035,0.04440849012046142,0.039844904420538695,0.04949476033283098
Acre,75-79,Homens,2036,0.0439664535815039,0.03928083654034346,0.04921099474419789
Acre,75-79,Homens,2037,0.04352881701879516,0.03872518405128276,0.04892831260779993
Acre,75-79,Homens,2038,0.04309553663552363,0.03817777111031657,0.048646770722607535
Acre,75-79,Homens,2039,0.04266656907082576,0.03763843254854025,0.04836641679825076
Acre,75-79,Homens,2040,0.04224187139544656,0.037107012319304127,0.048087290985191065
Acre,75-79,Homens,2041,0.0418214011074435,0.036583362247287025,0.04780942710424006
Acre,75-79,Homens,2042,0.041405116127933,0.03606734101113613,0.047532853642809035
Acre,75-79,Homens,2043,0.04099297479687945,0.03555881330915579,0.047257594568402346
Acre,75-79,Homens,2044,0.04058493586892598,0.0350576491697551,0.04698366999764064
Acre,75-79,Homens,2045,0.040180958509266854,0.03456372337733647,0.04671109675012795
Acre,75-79,Homens,2046,0.039781002289560816,0.03407691499096416,0.046439888809819405
Acre,75-79,Homens,2047,0.039385027183885334,0.033597106938144536,0.04617005771155408
Acre,75-79,Homens,2048,0.03899299356473081,0.03312418566982921,0.04590161286663799
Acre,75-79,Homens,2049,0.03860486219903494,0.032658040865640385,0.04563456183847399
Acre,75-79,Homens,2050,0.03822059424425639,0.03219856518054276,0.04536891057701036
Acre,75-79,Homens,2051,0.03784015124448759,0.03174565402591517,0.04510466361905165
Acre,75-79,Homens,2052,0.037463495126606315,0.031299205379326615,0.04484182426012282
Acre,75-79,Homens,2053,0.037090588196465345,0.030859119618387332,0.044580394702513154
Acre,75-79,Homens,2054,0.036721393135120316,0.03042529937489028,0.04432037618328033
Acre,75-79,Homens,2055,0.036355872995094934,0.029997649406133114,0.04406176908532163
Acre,75-79,Homens,2056,0.03599399119668344,0.029576076480851487,0.04380457303407767
Acre,75-79,Homens,2057,0.03563571152428994,0.029160489277632373,0.043548786981996684
Acre,75-79,Homens,2058,0.035280998122803955,0.028750798294029788,0.043294409282533676
Acre,75-79,Homens,2059,0.03492981549401232,0.02834691576489527,0.043041437755168444
Acre,75-79,Homens,2060,0.034582128493046635,0.027948755588672214,0.04278986974269086
Acre,75-79,Homens,2061,0.034237902324866065,0.027556233260597956,0.04253970216180528
Acre,75-79,Homens,2062,0.03389710254077532,0.027169265811919602,0.04229093154794584
Acre,75-79,Homens,2063,0.03355969503497704,0.02678777175436257,0.04204355409505999
Acre,75-79,Homens,2064,0.03322564604115872,0.02641167102920344,0.04179756569100583
Acre,75-79,Homens,2065,0.032894922129113484,0.026040884960391072,0.04155296194911609
Acre,75-79,Homens,2066,0.032567490201394544,0.025675336211239484,0.04130973823640249
Acre,75-79,Homens,2067,0.03224331749000294,0.025314948744280998,0.04106788969880873
Acre,75-79,Homens,2068,0.03192237155310826,0.02495964778392506,0.040827411283864114
Acre,75-79,Homens,2069,0.031604620271802025,0.024609359781614555,0.04058829776104267
Acre,75-79,Homens,2070,0.031290031846883316,0.02426401238321275,0.04035054374009248
Acre,80-84,Homens,2024,0.08462769470166959,0.08287356151700259,0.086418956533558
Acre,80-84,Homens,2025,0.08433382253161513,0.08245471631281684,0.08625575274325976
Acre,80-84,Homens,2026,0.08404097084135322,0.08203966032008271,0.08609110218644135
Acre,80-84,Homens,2027,0.08374913608723761,0.08162805245860962,0.08592533552010359
Acre,80-84,Homens,2028,0.0834583147379275,0.08121963033718504,0.08575870476113244
Acre,80-84,Homens,2029,0.08316850327434479,0.08081418767136057,0.08559140586827912
Acre,80-84,Homens,2030,0.08287969818963145,0.08041155920763675,0.08542359381774103
Acre,80-84,Homens,2031,0.08259189598910707,0.08001161035232829,0.08525539297406452
Acre,80-84,Homens,2032,0.08230509319022672,0.07961422985210916,0.0850869044093685
Acre,80-84,Homens,2033,0.08201928632253865,0.07921932451296143,0.0849182111841652
Acre,80-84,Homens,2034,0.08173447192764237,0.07882681531570387,0.08474938223160292
Acre,80-84,Homens,2035,0.0814506465591468,0.07843663450983826,0.0845804752633915
Acre,80-84,Homens,2036,0.08116780678262858,0.07804872340626846,0.08441153897685652
Acre,80-84,Homens,2037,0.08088594917559037,0.07766303067803948,0.08424261475397457
Acre,80-84,Homens,2038,0.08060507032741969,0.07727951103616652,0.08407373798531954
Acre,80-84,Homens,2039,0.08032516683934744,0.07689812418632862,0.08390493911314546
Acre,80-84,Homens,2040,0.08004623532440686,0.07651883399856714,0.08373624446146556
Acre,80-84,Homens,2041,0.07976827240739254,0.07614160784041,0.08356767690270674
Acre,80-84,Homens,2042,0.0794912747248196,0.07576641603672118,0.08339925639763957
Acre,80-84,Homens,2043,0.07921523892488286,0.07539323142877968,0.0832310004360804
Acre,80-84,Homens,2044,0.07894016166741646,0.07502202901175928,0.08306292439919331
Acre,80-84,Homens,2045,0.07866603962385339,0.07465278563467122,0.08289504185933017
Acre,80-84,Homens,2046,0.07839286947718513,0.07428547975045671,0.08272736482972234
Acre,80-84,Homens,2047,0.0781206479219216,0.0739200912066346,0.08255990397361794
Acre,80-84,Homens,2048,0.07784937166405113,0.07355660106896592,0.0823926687804033
Acre,80-84,Homens,2049,0.07757903742100056,0.07319499147216742,0.08222566771467628
Acre,80-84,Homens,2050,0.0773096419215956,0.07283524549291671,0.08205890834302985
Acre,80-84,Homens,2051,0.07704118190602124,0.07247734704132888,0.08189239744236408
Acre,80-84,Homens,2052,0.07677365412578223,0.0721212807678207,0.08172614109281222
Acre,80-84,Homens,2053,0.07650705534366381,0.07176703198285604,0.08156014475778661
Acre,80-84,Homens,2054,0.07624138233369261,0.0714145865875241,0.0813944133531925
Acre,80-84,Homens,2055,0.07597663188109743,0.07106393101326958,0.08122895130749123
Acre,80-84,Homens,2056,0.07571280078227055,0.07071505216938516,0.08106376261400175
Acre,80-84,Homens,2057,0.07544988584472886,0.07036793739711572,0.08089885087659186
Acre,80-84,Homens,2058,0.07518788388707523,0.07002257442941416,0.08073421934971844
Acre,80-84,Homens,2059,0.07492679173896001,0.06967895135554636,0.08056987097361959
Acre,80-84,Homens,2060,0.07466660624104275,0.06933705658987102,0.08040580840533329
Acre,80-84,Homens,2061,0.07440732424495378,0.06899687884422497,0.08024203404611083
Acre,80-84,Homens,2062,0.07414894261325633,0.0686584071034329,0.08007855006570751
Acre,80-84,Homens,2063,0.07389145821940847,0.06832163060353223,0.07991535842395875
Acre,80-84,Homens,2064,0.07363486794772525,0.06798653881236426,0.079752460889991
Acre,80-84,Homens,2065,0.07337916869334103,0.06765312141223344,0.07958985905936554
Acre,80-84,Homens,2066,0.07312435736217197,0.06732136828437883,0.07942755436941089
Acre,80-84,Homens,2067,0.07287043087087838,0.06699126949503773,0.07926554811296423
Acre,80-84,Homens,2068,0.07261738614682772,0.06666281528291104,0.07910384145071181
Acre,80-84,Homens,2069,0.07236522012805716,0.06633599604786654,0.07894243542229269
Acre,80-84,Homens,2070,0.07211392976323665,0.06601080234073668,0.07878133095630832
Acre,85-89,Homens,2024,0.14733974989840376,0.1500847743102986,0.14464493150545077
Acre,85-89,Homens,2025,0.14779213498799604,0.15075645887257438,0.14488609859675888
Acre,85-89,Homens,2026,0.14824590905964796,0.15142842901145312,0.14513027505065923
Acre,85-89,Homens,2027,0.1487010763780252,0.15210116286646724,0.14537699580506092
Acre,85-89,Homens,2028,0.14915764122088757,0.15277502768013532,0.14562590674936485
Acre,85-89,Homens,2029,0.14961560787912886,0.15345031174926907,0.14587673277338828
Acre,85-89,Homens,2030,0.15007498065681765,0.15412724573059589,0.14612925646197564
Acre,85-89,Homens,2031,0.1505357638712374,0.15480601728174875,0.14638330345424258
Acre,85-89,Homens,2032,0.15099796185292724,0.15548678138385996,0.146638732121217
Acre,85-89,Homens,2033,0.15146157894572257,0.156169667782503,0.14689542612513373
Acre,85-89,Homens,2034,0.1519266195067958,0.15685478645615467,0.14715328895120897
Acre,85-89,Homens,2035,0.15239308790669753,0.15754223170412168,0.14741223981995208
Acre,85-89,Homens,2036,0.15286098852939745,0.15823208524907212,0.14767221058487315
Acre,85-89,Homens,2037,0.15333032577232555,0.1589244186238222,0.14793314334593632
Acre,85-89,Homens,2038,0.15380110404641353,0.15961929503004418,0.14819498859109306
Acre,85-89,Homens,2039,0.15427332777613617,0.16031677080182324,0.1484577037329676
Acre,85-89,Homens,2040,0.15474700139955297,0.16101689656972926,0.14872125194502817
Acre,85-89,Homens,2041,0.15522212936834986,0.16171971819525124,0.14898560122739715
Acre,85-89,Homens,2042,0.155698716147881,0.16242527752726751,0.1492507236506259
Acre,85-89,Homens,2043,0.15617676621721072,0.1631336130192412,0.14951659473874596
Acre,85-89,Homens,2044,0.15665628406915577,0.1638447602364319,0.14978319296230472
Acre,85-89,Homens,2045,0.15713727421032733,0.16455875227552597,0.15005049931898362
Acre,85-89,Homens,2046,0.15761974116117353,0.16527562011398328,0.15031849698450103
Acre,85-89,Homens,2047,0.15810368945602182,0.16599539290257212,0.1505871710203281
Acre,85-89,Homens,2048,0.15858912364312167,0.16671809821167258,0.15085650812763682
Acre,85-89,Homens,2049,0.15907604828468733,0.16744376223972066,0.15112649643910905
Acre,85-89,Homens,2050,0.15956446795694054,0.16817240999046448,0.15139712534193425
Acre,85-89,Homens,2051,0.1600543872501538,0.16890406542438607,0.1516683853266423
Acre,85-89,Homens,2052,0.16054581076869323,0.16963875158861108,0.15194026785745038
Acre,85-89,Homens,2053,0.1610387431310621,0.17037649072881658,0.15221276526061203
Acre,85-89,Homens,2054,0.16153318896994404,0.17111730438600362,0.15248587062790298
Acre,85-89,Homens,2055,0.16202915293224665,0.1718612134804898,0.1527595777328882
Acre,85-89,Homens,2056,0.16252663967914524,0.17260823838506317,0.15303388095802822
Acre,85-89,Homens,2057,0.1630256538861266,0.17335839898890934,0.153308775231014
Acre,85-89,Homens,2058,0.16352620024303274,0.17411171475365242,0.1535842559689884
Acre,85-89,Homens,2059,0.16402828345410536,0.174868204762633,0.15386031902953254
Acre,85-89,Homens,2060,0.1645319082380297,0.17562788776436464,0.15413696066747412
Acre,85-89,Homens,2061,0.1650370793279791,0.17639078221096424,0.15441417749672312
Acre,85-89,Homens,2062,0.16554380147165937,0.177156906292229,0.15469196645646255
Acre,85-89,Homens,2063,0.16605207943135344,0.1779262779659308,0.15497032478112216
Acre,85-89,Homens,2064,0.16656191798396625,0.17869891498481522,0.15524924997364942
Acre,85-89,Homens,2065,0.1670733219210694,0.17947483492072108,0.15552873978166037
Acre,85-89,Homens,2066,0.16758629604894631,0.18025405518617865,0.15580879217611393
Acre,85-89,Homens,2067,0.16810084518863752,0.18103659305379172,0.15608940533220242
Acre,85-89,Homens,2068,0.16861697417598567,0.18182246567367086,0.15637057761219283
Acre,85-89,Homens,2069,0.16913468786168132,0.18261169008914552,0.15665230754999052
Acre,85-89,Homens,2070,0.16965399111130833,0.1834042832509543,0.156934593837225
Acre,90+,Homens,2024,0.22381076720030296,0.23258453840341026,0.2153679683896552
Acre,90+,Homens,2025,0.22524463071448356,0.23475812980856142,0.21611666316764894
Acre,90+,Homens,2026,0.22668768040233678,0.23694316677987776,0.21687607684390922
Acre,90+,Homens,2027,0.22813997511589829,0.23914123263207043,0.21764481044538497
Acre,90+,Homens,2028,0.22960157408424461,0.24135357576304817,0.21842180152208854
Acre,90+,Homens,2029,0.23107253691590854,0.24358120670604658,0.21920622710926274
Acre,90+,Homens,2030,0.23255292360131027,0.24582496281214455,0.21999743905928937
Acre,90+,Homens,2031,0.2340427945152039,0.24808555267972102,0.22079491962678668
Acre,90+,Homens,2032,0.23554221041913978,0.2503635874678411,0.22159825016990808
Acre,90+,Homens,2033,0.23705123246394244,0.25265960346173877,0.22240708859967656
Acre,90+,Homens,2034,0.23856992219220471,0.2549740786532273,0.22322115281452437
Acre,90+,Homens,2035,0.24009834154079737,0.25730744513403764,0.22404020832203891
Acre,90+,Homens,2036,0.2416365528433953,0.2596600985017844,0.2248640588482167
Acre,90+,Homens,2037,0.2431846188330197,0.2620324050969188,0.22569253911586706
Acre,90+,Homens,2038,0.2447426026445962,0.264424707639993,0.2265255092228426
Acre,90+,Homens,2039,0.2463105678175301,0.26683732967235324,0.22736285021697966
Acre,90+,Homens,2040,0.24788857829829747,0.2692705790902783,0.22820446057773447
Acre,90+,Homens,2041,0.2494766984430532,0.27172475098424026,0.22905025339283822
Acre,90+,Homens,2042,0.2510749930202555,0.2742001299398371,0.22990015407342365
Acre,90+,Homens,2043,0.25268352721330756,0.2766969919175766,0.230754098490445
Acre,90+,Homens,2044,0.2543023666232157,0.27921560580019983,0.2316120314437028
Acre,90+,Homens,2045,0.255931577271265,0.28175623467536015,0.2324739053956615
Acre,90+,Homens,2046,0.25757122560171164,0.28431913690600197,0.23333967941771466
Acre,90+,Homens,2047,0.25922137848449295,0.2869045670292033,0.2342093183081364
Acre,90+,Homens,2048,0.26088210321795435,0.28951277651548424,0.23508279184971761
Acre,90+,Homens,2049,0.26255346753159414,0.29214401441390037,0.23596007418176948
Acre,90+,Homens,2050,0.2642355395888256,0.29479852790309535,0.23684114326632194
Acre,90+,Homens,2051,0.2659283879897569,0.2974765627644951,0.23772598043233517
Acre,90+,Homens,2052,0.26763208177398906,0.3001783637907082,0.23861456998486147
Acre,90+,Homens,2053,0.26934669042343123,0.30290417513974055,0.23950689886855098
Acre,90+,Homens,2054,0.27107228386513466,0.30565424064368724,0.24040295637683884
Acre,90+,Homens,2055,0.2728089324741445,0.3084288040790149,0.24130273389970353
Acre,90+,Homens,2056,0.27455670707636975,0.3112281094043022,0.2422062247041285
Acre,90+,Homens,2057,0.27631567895147197,0.3140524009703034,0.24311342374240455
Acre,90+,Homens,2058,0.27808591983577213,0.31690192370638853,0.24402432748422132
Acre,90+,Homens,2059,0.2798675019251763,0.31977692328674645,0.2449389337691613
Acre,90+,Homens,2060,0.28166049787812003,0.3226776462791999,0.24585724167675121
Acre,90+,Homens,2061,0.28346498081853166,0.3256043402790307,0.24677925141167206
Acre,90+,Homens,2062,0.2852810243388143,0.32855725402984676,0.24770496420209917
Acre,90+,Homens,2063,0.2871087025028475,0.3315366375332156,0.2486343822094475
Acre,90+,Homens,2064,0.28894808984900733,0.3345427421485358,0.24956750844805456
Acre,90+,Homens,2065,0.29079926139320694,0.33757582068440173,0.25050434671354455
Acre,90+,Homens,2066,0.2926622926319552,0.3406361274825421,0.2514449015187971
Acre,90+,Homens,2067,0.29453725954543647,0.3437239184952587,0.25238917803659466
Acre,90+,Homens,2068,0.29642423860060846,0.3468394513571666,0.25333718204814853
Acre,90+,Homens,2069,0.2983233067543215,0.34998298545192896,0.2542889198968129
Acre,90+,Homens,2070,0.3002345414564568,0.3531547819745877,0.25524439844638774
Amazonas,0,Homens,2024,0.010520268947584505,0.008278882348213445,0.013368478264870405
Amazonas,0,Homens,2025,0.009913312760893252,0.0076607856407517015,0.012828158168598246
