Localidade,cod_IBGE,Código DataSUS,Ano,Taxa
Cedro,2303808,230380,2007,15.79
Cedro,2604304,260430,2007,25.25
Cedro,2303808,230380,2008,15.54
Cedro,2604304,260430,2008,10.7
Cedro,2303808,230380,2009,11.24
Cedro,2604304,260430,2009,14.08
Cedro,2303808,230380,2010,8.85
Cedro,2604304,260430,2010,9.71
Cedro,2303808,230380,2011,21.88
Cedro,2604304,260430,2011,10.2
Cedro,2303808,230380,2012,16.53
Cedro,2604304,260430,2012,26.88
Cedro,2303808,230380,2013,21.98
Cedro,2604304,260430,2013,28.41
Cedro,2303808,230380,2014,5.99
Cedro,2604304,260430,2014,6.45
Cedro,2303808,230380,2015,17.99
Cedro,2604304,260430,2015,15.87
Cedro,2303808,230380,2016,10.79
Cedro,2604304,260430,2016,18.07
Cedro,2303808,230380,2017,13.99
Cedro,2604304,260430,2017,14.18
Cedro,2303808,230380,2018,21.54
Cedro,2604304,260430,2018,17.75
Cedro,2303808,230380,2019,12.54
Cedro,2604304,260430,2019,30.3
Cedro,2303808,230380,2020,11.11
Cedro,2604304,260430,2020,14.39
Cedro,2303808,230380,2021,15.75
Cedro,2604304,260430,2021,12.9
Cedro,2303808,230380,2022,26.52
Cedro,2604304,260430,2022,33.78
Cedro,2303808,230380,2023,4.0
Cedro,2604304,260430,2023,13.79
Chaval,2303907,230390,1996,46.7
Chaval,2303907,230390,1997,37.67
Chaval,2303907,230390,1998,16.84
Chaval,2303907,230390,1999,16.84
Chaval,2303907,230390,2000,27.52
Chaval,2303907,230390,2001,34.88
Chaval,2303907,230390,2002,28.0
Chaval,2303907,230390,2003,13.27
Chaval,2303907,230390,2004,20.73
Chaval,2303907,230390,2005,19.16
Chaval,2303907,230390,2006,4.63
Chaval,2303907,230390,2007,5.0
Chaval,2303907,230390,2008,36.04
Chaval,2303907,230390,2009,32.41
Chaval,2303907,230390,2010,34.33
Chaval,2303907,230390,2011,4.2
Chaval,2303907,230390,2012,16.84
Chaval,2303907,230390,2013,9.39
Chaval,2303907,230390,2014,11.49
Chaval,2303907,230390,2015,10.0
Chaval,2303907,230390,2016,5.18
Chaval,2303907,230390,2017,4.95
Chaval,2303907,230390,2018,25.0
Chaval,2303907,230390,2019,4.93
Chaval,2303907,230390,2020,6.02
Chaval,2303907,230390,2021,17.34
Chaval,2303907,230390,2022,13.25
Chaval,2303907,230390,2023,7.46
Choró,2303931,230393,1996,2.92
Choró,2303931,230393,1997,31.58
Choró,2303931,230393,1998,43.01
Choró,2303931,230393,1999,30.65
Choró,2303931,230393,2000,44.3
Choró,2303931,230393,2001,19.84
Choró,2303931,230393,2002,11.72
Choró,2303931,230393,2003,12.35
Choró,2303931,230393,2004,12.2
Choró,2303931,230393,2005,4.03
Choró,2303931,230393,2006,3.88
Choró,2303931,230393,2007,14.15
Choró,2303931,230393,2008,4.42
Choró,2303931,230393,2009,40.54
Choró,2303931,230393,2010,23.81
Choró,2303931,230393,2011,19.7
Choró,2303931,230393,2012,15.54
Choró,2303931,230393,2013,24.51
Choró,2303931,230393,2014,14.56
Choró,2303931,230393,2015,20.41
Choró,2303931,230393,2016,15.71
Choró,2303931,230393,2017,5.68
Choró,2303931,230393,2018,25.53
Choró,2303931,230393,2019,11.9
Choró,2303931,230393,2020,14.18
Choró,2303931,230393,2021,17.65
Choró,2303931,230393,2022,20.41
Choró,2303931,230393,2023,16.84
Chorozinho,2303956,230395,1996,33.61
Chorozinho,2303956,230395,1997,41.1
Chorozinho,2303956,230395,1998,20.91
Chorozinho,2303956,230395,1999,17.65
Chorozinho,2303956,230395,2000,22.8
Chorozinho,2303956,230395,2001,9.46
Chorozinho,2303956,230395,2002,23.89
Chorozinho,2303956,230395,2003,36.42
Chorozinho,2303956,230395,2004,17.79
Chorozinho,2303956,230395,2005,21.9
Chorozinho,2303956,230395,2006,15.15
Chorozinho,2303956,230395,2007,14.71
Chorozinho,2303956,230395,2008,20.58
Chorozinho,2303956,230395,2009,11.9
Chorozinho,2303956,230395,2010,15.5
Chorozinho,2303956,230395,2011,16.84
Chorozinho,2303956,230395,2012,17.92
Chorozinho,2303956,230395,2013,10.0
Chorozinho,2303956,230395,2014,16.84
Chorozinho,2303956,230395,2015,6.87
Chorozinho,2303956,230395,2016,19.01
Chorozinho,2303956,230395,2017,8.51
Chorozinho,2303956,230395,2018,6.39
Chorozinho,2303956,230395,2019,9.62
Chorozinho,2303956,230395,2020,11.11
Chorozinho,2303956,230395,2021,7.66
Chorozinho,2303956,230395,2022,31.58
Chorozinho,2303956,230395,2023,4.5
Coreaú,2304004,230400,1996,16.84
Coreaú,2304004,230400,1997,43.36
Coreaú,2304004,230400,1998,44.81
Coreaú,2304004,230400,1999,43.05
Coreaú,2304004,230400,2000,22.54
Coreaú,2304004,230400,2001,30.11
Coreaú,2304004,230400,2002,15.52
Coreaú,2304004,230400,2003,16.84
Coreaú,2304004,230400,2004,14.41
Coreaú,2304004,230400,2005,18.23
Coreaú,2304004,230400,2006,33.99
Coreaú,2304004,230400,2007,11.76
Coreaú,2304004,230400,2008,5.97
Coreaú,2304004,230400,2009,25.64
Coreaú,2304004,230400,2010,12.5
Coreaú,2304004,230400,2011,5.88
Coreaú,2304004,230400,2012,10.38
Coreaú,2304004,230400,2013,17.61
Coreaú,2304004,230400,2014,9.87
Coreaú,2304004,230400,2015,12.1
Coreaú,2304004,230400,2016,21.43
Coreaú,2304004,230400,2017,22.39
Coreaú,2304004,230400,2018,21.15
Coreaú,2304004,230400,2019,9.9
Coreaú,2304004,230400,2020,3.08
Coreaú,2304004,230400,2021,9.9
Coreaú,2304004,230400,2022,7.52
Coreaú,2304004,230400,2023,16.84
Crateús,2304103,230410,1996,16.84
Crateús,2304103,230410,1997,16.84
Crateús,2304103,230410,1998,24.98
Crateús,2304103,230410,1999,24.77
Crateús,2304103,230410,2000,27.95
Crateús,2304103,230410,2001,27.64
Crateús,2304103,230410,2002,20.47
Crateús,2304103,230410,2003,36.17
Crateús,2304103,230410,2004,29.07
Crateús,2304103,230410,2005,24.79
Crateús,2304103,230410,2006,22.86
Crateús,2304103,230410,2007,18.02
Crateús,2304103,230410,2008,17.01
Crateús,2304103,230410,2009,18.2
Crateús,2304103,230410,2010,12.56
Crateús,2304103,230410,2011,14.2
Crateús,2304103,230410,2012,17.19
Crateús,2304103,230410,2013,15.97
Crateús,2304103,230410,2014,12.71
Crateús,2304103,230410,2015,20.09
Crateús,2304103,230410,2016,22.01
Crateús,2304103,230410,2017,13.14
Crateús,2304103,230410,2018,15.87
Crateús,2304103,230410,2019,19.09
Crateús,2304103,230410,2020,13.25
Crateús,2304103,230410,2021,11.57
Crateús,2304103,230410,2022,10.8
Crateús,2304103,230410,2023,12.11
Crato,2304202,230420,1996,5.68
Crato,2304202,230420,1997,15.38
Crato,2304202,230420,1998,19.81
Crato,2304202,230420,1999,17.1
Crato,2304202,230420,2000,16.04
Crato,2304202,230420,2001,19.06
Crato,2304202,230420,2002,16.03
Crato,2304202,230420,2003,17.69
Crato,2304202,230420,2004,16.67
Crato,2304202,230420,2005,14.74
Crato,2304202,230420,2006,18.51
Crato,2304202,230420,2007,24.2
Crato,2304202,230420,2008,13.38
Crato,2304202,230420,2009,17.83
Crato,2304202,230420,2010,21.54
Crato,2304202,230420,2011,20.4
Crato,2304202,230420,2012,13.15
Crato,2304202,230420,2013,14.64
Crato,2304202,230420,2014,16.59
Crato,2304202,230420,2015,11.07
Crato,2304202,230420,2016,14.93
Crato,2304202,230420,2017,9.82
Crato,2304202,230420,2018,10.15
Crato,2304202,230420,2019,18.08
Crato,2304202,230420,2020,10.0
Crato,2304202,230420,2021,11.04
Crato,2304202,230420,2022,15.92
Crato,2304202,230420,2023,9.08
Croatá,2304236,230423,1996,16.84
Croatá,2304236,230423,1997,16.84
Croatá,2304236,230423,1998,16.84
Croatá,2304236,230423,1999,16.84
Croatá,2304236,230423,2000,19.37
Croatá,2304236,230423,2001,20.89
Croatá,2304236,230423,2002,18.4
Croatá,2304236,230423,2003,17.0
Croatá,2304236,230423,2004,14.79
Croatá,2304236,230423,2005,12.05
Croatá,2304236,230423,2006,3.45
Croatá,2304236,230423,2007,18.73
Croatá,2304236,230423,2008,28.47
Croatá,2304236,230423,2009,26.62
Croatá,2304236,230423,2010,8.89
Croatá,2304236,230423,2011,8.89
Croatá,2304236,230423,2012,13.51
Croatá,2304236,230423,2013,14.71
Croatá,2304236,230423,2014,12.88
Croatá,2304236,230423,2015,24.59
Croatá,2304236,230423,2016,16.84
Croatá,2304236,230423,2017,16.04
Croatá,2304236,230423,2018,22.22
Croatá,2304236,230423,2019,18.87
Croatá,2304236,230423,2020,19.53
Croatá,2304236,230423,2021,7.6
Croatá,2304236,230423,2022,14.29
Croatá,2304236,230423,2023,13.95
Cruz,2304251,230425,1996,27.64
Cruz,2304251,230425,1997,33.61
Cruz,2304251,230425,1998,20.2
Cruz,2304251,230425,1999,13.16
Cruz,2304251,230425,2000,24.61
Cruz,2304251,230425,2001,16.87
Cruz,2304251,230425,2002,27.59
Cruz,2304251,230425,2003,18.48
Cruz,2304251,230425,2004,21.88
Cruz,2304251,230425,2005,11.34
Cruz,2304251,230425,2006,10.18
Cruz,2304251,230425,2007,9.62
Cruz,2304251,230425,2008,13.3
Cruz,2304251,230425,2009,10.1
Cruz,2304251,230425,2010,11.27
Cruz,2304251,230425,2011,16.81
Cruz,2304251,230425,2012,8.85
Cruz,2304251,230425,2013,22.79
Cruz,2304251,230425,2014,11.8
Cruz,2304251,230425,2015,18.23
Cruz,2304251,230425,2016,7.23
Cruz,2304251,230425,2017,12.14
Cruz,2304251,230425,2018,14.55
Cruz,2304251,230425,2019,4.02
Cruz,2304251,230425,2020,9.09
Cruz,2304251,230425,2021,13.07
Cruz,2304251,230425,2022,18.26
Cruz,2304251,230425,2023,6.29
Deputado Irapuan Pinheiro,2304269,230426,1996,31.25
Deputado Irapuan Pinheiro,2304269,230426,1997,16.84
Deputado Irapuan Pinheiro,2304269,230426,1998,40.54
Deputado Irapuan Pinheiro,2304269,230426,1999,19.74
Deputado Irapuan Pinheiro,2304269,230426,2000,32.68
Deputado Irapuan Pinheiro,2304269,230426,2001,13.89
Deputado Irapuan Pinheiro,2304269,230426,2002,14.08
Deputado Irapuan Pinheiro,2304269,230426,2003,45.45
Deputado Irapuan Pinheiro,2304269,230426,2004,7.87
Deputado Irapuan Pinheiro,2304269,230426,2005,16.13
Deputado Irapuan Pinheiro,2304269,230426,2006,15.87
Deputado Irapuan Pinheiro,2304269,230426,2007,24.59
Deputado Irapuan Pinheiro,2304269,230426,2008,31.25
Deputado Irapuan Pinheiro,2304269,230426,2009,22.73
Deputado Irapuan Pinheiro,2304269,230426,2010,35.4
Deputado Irapuan Pinheiro,2304269,230426,2011,26.79
Deputado Irapuan Pinheiro,2304269,230426,2012,10.99
Deputado Irapuan Pinheiro,2304269,230426,2013,11.76
Deputado Irapuan Pinheiro,2304269,230426,2014,16.84
Deputado Irapuan Pinheiro,2304269,230426,2015,11.24
Deputado Irapuan Pinheiro,2304269,230426,2016,12.05
Deputado Irapuan Pinheiro,2304269,230426,2017,16.84
Deputado Irapuan Pinheiro,2304269,230426,2018,16.84
Deputado Irapuan Pinheiro,2304269,230426,2019,11.49
Deputado Irapuan Pinheiro,2304269,230426,2020,16.84
Deputado Irapuan Pinheiro,2304269,230426,2021,34.88
Deputado Irapuan Pinheiro,2304269,230426,2022,16.84
Deputado Irapuan Pinheiro,2304269,230426,2023,12.35
Ererê,2304277,230427,1996,22.22
Ererê,2304277,230427,1997,15.15
Ererê,2304277,230427,1998,10.64
Ererê,2304277,230427,1999,9.01
Ererê,2304277,230427,2000,25.42
Ererê,2304277,230427,2001,29.13
Ererê,2304277,230427,2002,20.62
Ererê,2304277,230427,2003,9.9
Ererê,2304277,230427,2004,14.08
Ererê,2304277,230427,2005,10.87
Ererê,2304277,230427,2006,15.87
Ererê,2304277,230427,2007,12.82
Ererê,2304277,230427,2008,16.84
Ererê,2304277,230427,2009,16.84
Ererê,2304277,230427,2010,16.84
Ererê,2304277,230427,2011,16.84
Ererê,2304277,230427,2012,41.67
Ererê,2304277,230427,2013,16.84
Ererê,2304277,230427,2014,16.84
Ererê,2304277,230427,2015,33.33
Ererê,2304277,230427,2016,16.84
Ererê,2304277,230427,2017,16.84
Ererê,2304277,230427,2018,16.84
Ererê,2304277,230427,2019,16.84
Ererê,2304277,230427,2020,27.78
Ererê,2304277,230427,2021,0.0
Ererê,2304277,230427,2022,16.84
Ererê,2304277,230427,2023,16.84
Eusébio,2304285,230428,1996,6.74
Eusébio,2304285,230428,1997,6.48
Eusébio,2304285,230428,1998,4.76
Eusébio,2304285,230428,1999,4.63
Eusébio,2304285,230428,2000,22.42
Eusébio,2304285,230428,2001,15.93
Eusébio,2304285,230428,2002,24.83
Eusébio,2304285,230428,2003,33.76
Eusébio,2304285,230428,2004,14.64
Eusébio,2304285,230428,2005,12.33
Eusébio,2304285,230428,2006,10.22
Eusébio,2304285,230428,2007,10.96
Eusébio,2304285,230428,2008,9.78
Eusébio,2304285,230428,2009,15.58
Eusébio,2304285,230428,2010,11.46
Eusébio,2304285,230428,2011,8.53
Eusébio,2304285,230428,2012,9.05
Eusébio,2304285,230428,2013,12.01
Eusébio,2304285,230428,2014,3.69
Eusébio,2304285,230428,2015,4.77
Eusébio,2304285,230428,2016,4.0
Eusébio,2304285,230428,2017,8.64
Eusébio,2304285,230428,2018,5.7
Eusébio,2304285,230428,2019,15.47
Eusébio,2304285,230428,2020,9.17
Eusébio,2304285,230428,2021,11.47
Eusébio,2304285,230428,2022,7.26
Eusébio,2304285,230428,2023,8.36
Farias Brito,2304301,230430,1996,11.54
Farias Brito,2304301,230430,1997,42.94
Farias Brito,2304301,230430,1998,40.0
Farias Brito,2304301,230430,1999,40.54
Farias Brito,2304301,230430,2000,34.4
Farias Brito,2304301,230430,2001,21.23
Farias Brito,2304301,230430,2002,11.14
Farias Brito,2304301,230430,2003,27.11
Farias Brito,2304301,230430,2004,20.96
Farias Brito,2304301,230430,2005,13.85
Farias Brito,2304301,230430,2006,22.73
Farias Brito,2304301,230430,2007,20.27
Farias Brito,2304301,230430,2008,14.71
Farias Brito,2304301,230430,2009,6.47
Farias Brito,2304301,230430,2010,16.56
Farias Brito,2304301,230430,2011,13.2
Farias Brito,2304301,230430,2012,11.07
Farias Brito,2304301,230430,2013,18.18
Farias Brito,2304301,230430,2014,7.97
Farias Brito,2304301,230430,2015,16.45
Farias Brito,2304301,230430,2016,14.29
Farias Brito,2304301,230430,2017,12.1
Farias Brito,2304301,230430,2018,7.35
Farias Brito,2304301,230430,2019,11.24
Farias Brito,2304301,230430,2020,28.93
Farias Brito,2304301,230430,2021,16.6
Farias Brito,2304301,230430,2022,46.15
Farias Brito,2304301,230430,2023,23.7
Forquilha,2304350,230435,1996,16.84
Forquilha,2304350,230435,1997,37.33
Forquilha,2304350,230435,1998,35.61
Forquilha,2304350,230435,1999,29.41
Forquilha,2304350,230435,2000,37.21
Forquilha,2304350,230435,2001,16.84
Forquilha,2304350,230435,2002,33.61
Forquilha,2304350,230435,2003,16.84
Forquilha,2304350,230435,2004,35.62
Forquilha,2304350,230435,2005,13.62
Forquilha,2304350,230435,2006,24.52
Forquilha,2304350,230435,2007,23.81
Forquilha,2304350,230435,2008,8.45
Forquilha,2304350,230435,2009,16.39
Forquilha,2304350,230435,2010,25.48
Forquilha,2304350,230435,2011,18.13
Forquilha,2304350,230435,2012,22.8
Forquilha,2304350,230435,2013,25.4
Forquilha,2304350,230435,2014,15.77
Forquilha,2304350,230435,2015,4.1
Forquilha,2304350,230435,2016,15.09
Forquilha,2304350,230435,2017,17.79
Forquilha,2304350,230435,2018,32.35
Forquilha,2304350,230435,2019,12.23
Forquilha,2304350,230435,2020,16.84
Forquilha,2304350,230435,2021,3.77
Forquilha,2304350,230435,2022,16.84
Forquilha,2304350,230435,2023,3.92
Fortaleza,2304400,230440,1996,16.84
Fortaleza,2304400,230440,1997,36.57
Fortaleza,2304400,230440,1998,31.15
Fortaleza,2304400,230440,1999,33.89
Fortaleza,2304400,230440,2000,23.27
Fortaleza,2304400,230440,2001,16.88
Fortaleza,2304400,230440,2002,24.76
Fortaleza,2304400,230440,2003,23.06
Fortaleza,2304400,230440,2004,20.96
Fortaleza,2304400,230440,2005,20.61
Fortaleza,2304400,230440,2006,17.42
Fortaleza,2304400,230440,2007,15.64
Fortaleza,2304400,230440,2008,14.79
Fortaleza,2304400,230440,2009,15.65
Fortaleza,2304400,230440,2010,11.92
Fortaleza,2304400,230440,2011,12.8
Fortaleza,2304400,230440,2012,11.18
Fortaleza,2304400,230440,2013,11.79
Fortaleza,2304400,230440,2014,11.39
Fortaleza,2304400,230440,2015,11.59
Fortaleza,2304400,230440,2016,11.4
Fortaleza,2304400,230440,2017,13.54
Fortaleza,2304400,230440,2018,11.44
Fortaleza,2304400,230440,2019,11.67
Fortaleza,2304400,230440,2020,12.02
Fortaleza,2304400,230440,2021,10.96
Fortaleza,2304400,230440,2022,11.73
Fortaleza,2304400,230440,2023,11.74
Fortim,2304459,230445,1996,16.84
Fortim,2304459,230445,1997,16.84
Fortim,2304459,230445,1998,16.84
Fortim,2304459,230445,1999,32.56
Fortim,2304459,230445,2000,43.17
Fortim,2304459,230445,2001,4.95
Fortim,2304459,230445,2002,22.39
Fortim,2304459,230445,2003,15.94
Fortim,2304459,230445,2004,12.15
Fortim,2304459,230445,2005,26.32
Fortim,2304459,230445,2006,14.22
Fortim,2304459,230445,2007,20.73
Fortim,2304459,230445,2008,4.9
Fortim,2304459,230445,2009,16.3
Fortim,2304459,230445,2010,10.58
Fortim,2304459,230445,2011,6.76
Fortim,2304459,230445,2012,12.2
Fortim,2304459,230445,2013,12.74
Fortim,2304459,230445,2014,11.3
Fortim,2304459,230445,2015,18.87
Fortim,2304459,230445,2016,11.3
Fortim,2304459,230445,2017,16.84
Fortim,2304459,230445,2018,42.33
Fortim,2304459,230445,2019,10.15
Fortim,2304459,230445,2020,16.39
Fortim,2304459,230445,2021,18.78
Fortim,2304459,230445,2022,18.69
Fortim,2304459,230445,2023,24.39
Frecheirinha,2304509,230450,1996,16.84
Frecheirinha,2304509,230450,1997,24.82
Frecheirinha,2304509,230450,1998,16.84
Frecheirinha,2304509,230450,1999,45.31
Frecheirinha,2304509,230450,2000,45.02
Frecheirinha,2304509,230450,2001,16.84
Frecheirinha,2304509,230450,2002,39.22
Frecheirinha,2304509,230450,2003,36.7
Frecheirinha,2304509,230450,2004,24.1
Frecheirinha,2304509,230450,2005,13.57
Frecheirinha,2304509,230450,2006,28.3
Frecheirinha,2304509,230450,2007,22.83
Frecheirinha,2304509,230450,2008,12.35
Frecheirinha,2304509,230450,2009,10.0
Frecheirinha,2304509,230450,2010,15.23
Frecheirinha,2304509,230450,2011,23.58
Frecheirinha,2304509,230450,2012,17.78
Frecheirinha,2304509,230450,2013,20.08
Frecheirinha,2304509,230450,2014,11.58
Frecheirinha,2304509,230450,2015,10.31
Frecheirinha,2304509,230450,2016,4.83
Frecheirinha,2304509,230450,2017,16.53
Frecheirinha,2304509,230450,2018,7.35
Frecheirinha,2304509,230450,2019,22.81
Frecheirinha,2304509,230450,2020,21.9
Frecheirinha,2304509,230450,2021,4.26
Frecheirinha,2304509,230450,2022,8.62
Frecheirinha,2304509,230450,2023,8.16
General Sampaio,2304608,230460,1996,16.84
General Sampaio,2304608,230460,1997,43.48
General Sampaio,2304608,230460,1998,16.84
General Sampaio,2304608,230460,1999,16.84
General Sampaio,2304608,230460,2000,16.84
General Sampaio,2304608,230460,2001,6.67
General Sampaio,2304608,230460,2002,40.0
General Sampaio,2304608,230460,2003,9.71
General Sampaio,2304608,230460,2004,17.39
General Sampaio,2304608,230460,2005,18.87
General Sampaio,2304608,230460,2006,40.54
General Sampaio,2304608,230460,2007,15.87
General Sampaio,2304608,230460,2008,8.33
General Sampaio,2304608,230460,2009,16.84
General Sampaio,2304608,230460,2010,8.62
General Sampaio,2304608,230460,2011,7.94
General Sampaio,2304608,230460,2012,10.31
General Sampaio,2304608,230460,2013,26.32
General Sampaio,2304608,230460,2014,22.99
General Sampaio,2304608,230460,2015,11.63
General Sampaio,2304608,230460,2016,11.36
General Sampaio,2304608,230460,2017,18.69
General Sampaio,2304608,230460,2018,25.0
General Sampaio,2304608,230460,2019,9.17
General Sampaio,2304608,230460,2020,9.26
General Sampaio,2304608,230460,2021,0.0
General Sampaio,2304608,230460,2022,31.25
General Sampaio,2304608,230460,2023,10.42
Graça,2304657,230465,1996,35.02
Graça,2304657,230465,1997,25.16
Graça,2304657,230465,1998,28.17
Graça,2304657,230465,1999,25.32
Graça,2304657,230465,2000,43.35
Graça,2304657,230465,2001,36.07
Graça,2304657,230465,2002,16.84
Graça,2304657,230465,2003,45.25
Graça,2304657,230465,2004,26.55
Graça,2304657,230465,2005,23.81
Graça,2304657,230465,2006,23.62
Graça,2304657,230465,2007,19.92
Graça,2304657,230465,2008,30.77
Graça,2304657,230465,2009,35.56
Graça,2304657,230465,2010,21.74
Graça,2304657,230465,2011,9.9
Graça,2304657,230465,2012,6.29
Graça,2304657,230465,2013,28.57
Graça,2304657,230465,2014,6.76
Graça,2304657,230465,2015,16.84
Graça,2304657,230465,2016,16.04
Graça,2304657,230465,2017,6.29
Graça,2304657,230465,2018,16.84
Graça,2304657,230465,2019,5.88
Graça,2304657,230465,2020,22.22
Graça,2304657,230465,2021,20.1
Graça,2304657,230465,2022,6.85
Graça,2304657,230465,2023,16.84
Granja,2304707,230470,1996,17.86
Granja,2304707,230470,1997,17.32
Granja,2304707,230470,1998,17.68
Granja,2304707,230470,1999,18.64
Granja,2304707,230470,2000,33.84
Granja,2304707,230470,2001,16.84
Granja,2304707,230470,2002,34.08
Granja,2304707,230470,2003,36.06
Granja,2304707,230470,2004,25.0
Granja,2304707,230470,2005,26.74
Granja,2304707,230470,2006,19.58
Granja,2304707,230470,2007,24.76
Granja,2304707,230470,2008,32.19
Granja,2304707,230470,2009,22.04
Granja,2304707,230470,2010,16.47
Granja,2304707,230470,2011,14.78
Granja,2304707,230470,2012,13.44
Granja,2304707,230470,2013,29.24
Granja,2304707,230470,2014,23.07
Granja,2304707,230470,2015,17.84
Granja,2304707,230470,2016,27.43
Granja,2304707,230470,2017,22.36
Granja,2304707,230470,2018,9.12
Granja,2304707,230470,2019,9.85
Granja,2304707,230470,2020,6.37
Granja,2304707,230470,2021,14.07
Granja,2304707,230470,2022,11.08
Granja,2304707,230470,2023,11.08
Granjeiro,2304806,230480,1996,15.62
Granjeiro,2304806,230480,1997,16.39
Granjeiro,2304806,230480,1998,28.3
Granjeiro,2304806,230480,1999,16.84
Granjeiro,2304806,230480,2000,16.84
Granjeiro,2304806,230480,2001,16.84
Granjeiro,2304806,230480,2002,21.28
Granjeiro,2304806,230480,2003,16.84
Granjeiro,2304806,230480,2004,30.77
Granjeiro,2304806,230480,2005,28.99
Granjeiro,2304806,230480,2006,16.84
Granjeiro,2304806,230480,2007,16.84
Granjeiro,2304806,230480,2008,16.84
Granjeiro,2304806,230480,2009,16.84
Granjeiro,2304806,230480,2010,33.9
